	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000027708	87.5361100458494	0.13761412131774	0.100581452549568	1.36818586160228	0.171253905986568	0.481437242108066	Dcun1d1
ENSMUSG00000085655	1.11858313305321	-0.424358687031437	0.877437193987875	-0.483634258883834	0.628645456894724	NA	Gm15952
ENSMUSG00000105095	0.0644218839154936	0	4.92768185620347	0	1	NA	8430422M14Rik
ENSMUSG00000027709	21.9265083723106	0.249647984580443	0.20272594696203	1.23145551085871	0.218152546276341	0.542724981046182	Mccc1
ENSMUSG00000105556	0.0954241224722722	0	3.96440748297136	0	1	NA	Gm43080
ENSMUSG00000086392	0.0693324098306839	1.36362399727732	4.92768185620347	0.276727280102438	0.781989523078195	NA	Mccc1os
ENSMUSG00000027710	74.1243004737283	0.22706157744435	0.106608230912783	2.1298691057927	0.033182421376597	0.189804593856329	Acad9
ENSMUSG00000105419	0.13287288311514	0	2.85738424441952	0	1	NA	Gm43205
ENSMUSG00000033883	44.8666869461472	0.167042227440635	0.155372594154104	1.07510741099525	0.282326641854607	0.617818690292224	Zfp267
ENSMUSG00000058400	14.5070761843732	0.744692600213503	0.222884818051294	3.3411544434674	0.000834307994220547	0.0135648233972613	Qrfpr
ENSMUSG00000027712	2132.34192393562	0.229796136287506	0.0550583710879741	4.17368207134807	2.99715930151827e-05	0.000933652901741868	Anxa5
ENSMUSG00000027713	5.10171824918732	-0.695985630542051	0.396429546714324	-1.75563510921549	0.0791507333420263	0.315609647004903	1810062G17Rik
ENSMUSG00000085007	5.94594843578953	0.79189713231956	0.333719064912405	2.3729454369873	0.0176468705702614	0.124524649499922	Smim43
ENSMUSG00000105022	0.054475624090406	0	4.92768185620347	0	1	NA	NA
ENSMUSG00000027714	140.187492734333	-0.0335391874872412	0.0789810839338708	-0.424648356501702	0.671093036283307	0.878436513969576	Exosc9
ENSMUSG00000027715	835.605052798849	-0.0498183976001426	0.041828600240452	-1.19101278344867	0.233648566477393	0.563401064135969	Ccna2
ENSMUSG00000037325	18.4975194116709	0.132202014078858	0.250303711038151	0.528166416432824	0.597383836469873	0.843842107783565	Bbs7
ENSMUSG00000027716	0.0744221206642378	-0.0790537705568203	4.25860326693778	-0.0185633095175981	0.985189472552611	NA	Trpc3
ENSMUSG00000037270	28.6478978982381	0.171586394939735	0.186177462603849	0.921628174215904	0.356722557293529	0.686589054977732	Bltp1
ENSMUSG00000082878	0.464127505424892	2.63865646545774	1.571042760332	1.67955738193919	0.0930434655298882	NA	Gm12583
ENSMUSG00000027720	8.46277733765983	0.0419944204019745	0.323598987163598	0.129773027938261	0.896746003015768	0.965629018428505	Il2
