"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Monocarboxylic Acid Biosynthetic Process (GO:0072330)","1/65",0.188335000715508,0.250142535314583,0,0,4.92857142857143,8.22841255998971,"UST"
"Regulation Of Cell-Matrix Adhesion (GO:0001952)","1/65",0.188335000715508,0.250142535314583,0,0,4.92857142857143,8.22841255998971,"CDK6"
"Negative Regulation Of Endopeptidase Activity (GO:0010951)","1/66",0.190940793808401,0.252302963442554,0,0,4.85250305250305,8.03473514739981,"SPINK2"
"Cellular Response To BMP Stimulus (GO:0071773)","1/66",0.190940793808401,0.252302963442554,0,0,4.85250305250305,8.03473514739981,"TGFB1"
"Cellular Response To Type II Interferon (GO:0071346)","1/66",0.190940793808401,0.252302963442554,0,0,4.85250305250305,8.03473514739981,"CCL2"
"Extrinsic Apoptotic Signaling Pathway (GO:0097191)","1/67",0.193538351495073,0.255298883456812,0,0,4.77873977873978,7.84802679121358,"TGFB1"
"Skin Development (GO:0043588)","1/68",0.196127699363288,0.258273784681127,0,0,4.70717839374556,7.66794325797195,"DACT2"
"Regulation Of Transcription By RNA Polymerase II (GO:0006357)","9/2028",0.196984500724731,0.258960916769077,0,0,1.45214102390923,2.35919220546789,"GREM1;FOXD1;BEX1;TGFB1;KLF5;TFAP4;E2F2;UBE2V1;ETS2"
"Cytokine-Mediated Signaling Pathway (GO:0019221)","2/257",0.198747022139176,0.260834377102857,0,0,2.48969006957622,4.02264828462186,"IL18RAP;CCL2"
"Sulfur Compound Biosynthetic Process (GO:0044272)","1/70",0.201281867798356,0.262379230705108,0,0,4.57027835288705,7.32638026173676,"UST"
"Positive Regulation Of Protein Polymerization (GO:0032273)","1/70",0.201281867798356,0.262379230705108,0,0,4.57027835288705,7.32638026173676,"CDK5R1"
"Positive Regulation Of Protein Transport (GO:0051222)","1/70",0.201281867798356,0.262379230705108,0,0,4.57027835288705,7.32638026173676,"TGFB1"
"Regulation Of Cellular Biosynthetic Process (GO:0031326)","1/70",0.201281867798356,0.262379230705108,0,0,4.57027835288705,7.32638026173676,"STC2"
"Cellular Component Assembly (GO:0022607)","2/260",0.202241682523487,0.263186566650935,0,0,2.46036509127282,3.93238147000696,"TGFB1;TFAP4"
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)","1/71",0.203846739195611,0.264385116439946,0,0,4.5047619047619,7.16431407743346,"CDK6"
"Kidney Development (GO:0001822)","1/71",0.203846739195611,0.264385116439946,0,0,4.5047619047619,7.16431407743346,"HELLS"
"Cellular Response To Hypoxia (GO:0071456)","1/72",0.206403502483048,0.266360446443065,0,0,4.44109099038677,7.00769640402531,"TGFB1"
"Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)","1/72",0.206403502483048,0.266360446443065,0,0,4.44109099038677,7.00769640402531,"TGFB1"
"Positive Regulation Of Protein Localization To Nucleus (GO:1900182)","1/72",0.206403502483048,0.266360446443065,0,0,4.44109099038677,7.00769640402531,"TGFB1"
"Regulation Of Protein Phosphorylation (GO:0001932)","2/265",0.20808240170956,0.267860758464381,0,0,2.41297681834907,3.78794196105959,"TGFB1;BMPER"
"Cellular Response To Decreased Oxygen Levels (GO:0036294)","1/73",0.208952182864194,0.267860758464381,0,0,4.37918871252205,6.85627612161683,"TGFB1"
"Positive Regulation Of Secretion By Cell (GO:1903532)","1/73",0.208952182864194,0.267860758464381,0,0,4.37918871252205,6.85627612161683,"TGFB1"
"Monocarboxylic Acid Transport (GO:0015718)","1/73",0.208952182864194,0.267860758464381,0,0,4.37918871252205,6.85627612161683,"ABCC4"
"Negative Regulation Of Neuron Apoptotic Process (GO:0043524)","1/74",0.211492805512802,0.270668772618206,0,0,4.31898238747554,6.70981683898243,"CCL2"
"Positive Regulation Of Apoptotic Process (GO:0043065)","2/270",0.213941675731167,0.272556228526862,0,0,2.36735676456428,3.65058686519477,"TFAP4;CDK5R1"
"Regulation Of Fat Cell Differentiation (GO:0045598)","1/75",0.214025395492633,0.272556228526862,0,0,4.26040326040326,6.56809584869789,"TGFB1"
"Negative Regulation Of Phosphorylation (GO:0042326)","1/75",0.214025395492633,0.272556228526862,0,0,4.26040326040326,6.56809584869789,"TGFB1"
"Positive Regulation Of Cell Migration (GO:0030335)","2/272",0.216290124897106,0.273965847500998,0,0,2.34958183990442,3.59752605466243,"SEMA7A;TGFB1"
"Positive Regulation Of Interleukin-6 Production (GO:0032755)","1/76",0.216549977778926,0.273965847500998,0,0,4.20338624338624,6.43090316712682,"RAB7B"
"Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)","1/76",0.216549977778926,0.273965847500998,0,0,4.20338624338624,6.43090316712682,"E2F2"
"Positive Regulation Of Protein Secretion (GO:0050714)","1/76",0.216549977778926,0.273965847500998,0,0,4.20338624338624,6.43090316712682,"TGFB1"
"Positive Regulation Of JNK Cascade (GO:0046330)","1/77",0.219066577325116,0.276245455582895,0,0,4.14786967418546,6.29804065242333,"WNT7B"
"Positive Regulation Of Synaptic Transmission (GO:0050806)","1/77",0.219066577325116,0.276245455582895,0,0,4.14786967418546,6.29804065242333,"CCL2"
"Regulation Of Innate Immune Response (GO:0045088)","1/78",0.221575218941979,0.278500234540081,0,0,4.09379509379509,6.16932119759128,"POLR3G"
"Negative Regulation Of Protein Modification Process (GO:0031400)","1/78",0.221575218941979,0.278500234540081,0,0,4.09379509379509,6.16932119759128,"TGFB1"
"Regulation Of Neuron Differentiation (GO:0045664)","1/79",0.224075927382103,0.280730456833656,0,0,4.04110704110704,6.04456798429299,"CDK5R1"
"Vesicle Fusion (GO:0006906)","1/79",0.224075927382103,0.280730456833656,0,0,4.04110704110704,6.04456798429299,"RAB7B"
"Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)","1/80",0.22656872741178,0.282025163106772,0,0,3.98975286317058,5.92361379596917,"TFAP4"
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)","1/80",0.22656872741178,0.282025163106772,0,0,3.98975286317058,5.92361379596917,"TGFB1"
"Response To Type II Interferon (GO:0034341)","1/80",0.22656872741178,0.282025163106772,0,0,3.98975286317058,5.92361379596917,"CCL2"
"Positive Regulation Of Immune Response (GO:0050778)","1/80",0.22656872741178,0.282025163106772,0,0,3.98975286317058,5.92361379596917,"POLR3G"
"Cellular Response To Interleukin-1 (GO:0071347)","1/81",0.229053643561104,0.284202995943392,0,0,3.93968253968254,5.80630039020284,"CCL2"
"Cytoskeleton-Dependent Cytokinesis (GO:0061640)","1/81",0.229053643561104,0.284202995943392,0,0,3.93968253968254,5.80630039020284,"EXOC6"
"DNA Metabolic Process (GO:0006259)","2/288",0.23515795985818,0.291309459888418,0,0,2.21633205504173,3.20813582035964,"WDHD1;POLE2"
"Positive Regulation Of Intracellular Signal Transduction (GO:1902533)","3/525",0.236212897637067,0.292148111797525,0,0,1.82909364989636,2.63942195979142,"TGFB1;SLC20A1;UBE2V1"
"Response To Interleukin-1 (GO:0070555)","1/85",0.238914959305487,0.29221718915054,0,0,3.75132275132275,5.37057224817369,"CCL2"
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)","1/85",0.238914959305487,0.29221718915054,0,0,3.75132275132275,5.37057224817369,"TGFB1"
"Positive Regulation Of Endothelial Cell Migration (GO:0010595)","1/85",0.238914959305487,0.29221718915054,0,0,3.75132275132275,5.37057224817369,"TGFB1"
"Epidermis Development (GO:0008544)","1/85",0.238914959305487,0.29221718915054,0,0,3.75132275132275,5.37057224817369,"COL7A1"
"Positive Regulation Of Protein Localization (GO:1903829)","1/85",0.238914959305487,0.29221718915054,0,0,3.75132275132275,5.37057224817369,"TGFB1"
"Integrin-Mediated Signaling Pathway (GO:0007229)","1/85",0.238914959305487,0.29221718915054,0,0,3.75132275132275,5.37057224817369,"SEMA7A"
"Macromolecule Catabolic Process (GO:0009057)","1/85",0.238914959305487,0.29221718915054,0,0,3.75132275132275,5.37057224817369,"TGFB1"
"Exocytosis (GO:0006887)","1/86",0.241360822806525,0.29381404099125,0,0,3.70700280112045,5.26936463546247,"EXOC6"
"Negative Regulation Of Angiogenesis (GO:0016525)","1/86",0.241360822806525,0.29381404099125,0,0,3.70700280112045,5.26936463546247,"E2F2"
"Negative Regulation Of Binding (GO:0051100)","1/86",0.241360822806525,0.29381404099125,0,0,3.70700280112045,5.26936463546247,"TFAP4"
"Regulation Of Type II Interferon Production (GO:0032649)","1/87",0.243798948546907,0.296315388721319,0,0,3.66371354743448,5.17100697454027,"PDE4B"
"Regulation Of Intracellular Signal Transduction (GO:1902531)","2/297",0.245818699470255,0.297398899675045,0,0,2.14773100054675,3.01361239732971,"TGFB1;UBE2V1"
"Regulation Of Endothelial Cell Migration (GO:0010594)","1/88",0.246229360662391,0.297398899675045,0,0,3.62141944900566,5.07538972374789,"BMPER"
"Negative Regulation Of Neuron Death (GO:1901215)","1/88",0.246229360662391,0.297398899675045,0,0,3.62141944900566,5.07538972374789,"CCL2"
"Positive Regulation Of Cell Adhesion (GO:0045785)","1/88",0.246229360662391,0.297398899675045,0,0,3.62141944900566,5.07538972374789,"NID1"
"Organic Anion Transport (GO:0015711)","1/89",0.248652083146247,0.299389501981385,0,0,3.58008658008658,4.98240869895167,"ABCC4"
"Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)","1/89",0.248652083146247,0.299389501981385,0,0,3.58008658008658,4.98240869895167,"TGFB1"
"Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)","1/90",0.251067139961744,0.30182721491513,0,0,3.53968253968254,4.8919647542576,"TGFB1"
"Positive Regulation Of MAP Kinase Activity (GO:0043406)","1/91",0.253474554936401,0.304248184729562,0,0,3.50017636684303,4.8039634880282,"TGFB1"
"Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)","1/93",0.25826655453528,0.308086491752734,0,0,3.42374051069703,4.63493346562557,"TGFB1"
"Positive Regulation Of Cellular Component Biogenesis (GO:0044089)","1/93",0.25826655453528,0.308086491752734,0,0,3.42374051069703,4.63493346562557,"TGFB1"
"Positive Regulation Of Protein Kinase B Signaling (GO:0051897)","1/93",0.25826655453528,0.308086491752734,0,0,3.42374051069703,4.63493346562557,"TGFB1"
"Protein O-linked Glycosylation (GO:0006493)","1/93",0.25826655453528,0.308086491752734,0,0,3.42374051069703,4.63493346562557,"B3GNTL1"
"Retrograde Transport, Endosome To Golgi (GO:0042147)","1/94",0.260651186597798,0.31045202964576,0,0,3.38675541901348,4.55373723649621,"RAB7B"
"T Cell Receptor Signaling Pathway (GO:0050852)","1/95",0.263028271570765,0.312801313729541,0,0,3.35055724417427,4.47464827910033,"PDE4B"
"Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)","3/557",0.263716073314359,0.313137518697388,0,0,1.72060129016985,2.29335889223766,"TGFB1;TFAP4;UBE2V1"
"Regulation Of Macroautophagy (GO:0016241)","1/96",0.265397833031411,0.313209961730199,0,0,3.31512113617377,4.39759213274105,"CDK5R1"
"Regulation Of Protein Metabolic Process (GO:0051246)","1/96",0.265397833031411,0.313209961730199,0,0,3.31512113617377,4.39759213274105,"TGFB1"
"Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)","1/96",0.265397833031411,0.313209961730199,0,0,3.31512113617377,4.39759213274105,"TGFB1"
"Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)","1/96",0.265397833031411,0.313209961730199,0,0,3.31512113617377,4.39759213274105,"CDK5R1"
"Regulation Of Defense Response (GO:0031347)","1/97",0.267759894326167,0.315515851088609,0,0,3.28042328042328,4.32249768453707,"SEMA7A"
"Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)","1/98",0.270114478896108,0.317322936453938,0,0,3.24644084437899,4.24929698298464,"TGFB1"
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)","1/98",0.270114478896108,0.317322936453938,0,0,3.24644084437899,4.24929698298464,"TGFB1"
"Axon Development (GO:0061564)","1/99",0.272461609986622,0.319594574384915,0,0,3.21315192743764,4.17792507089814,"CDK5R1"
"Hemopoiesis (GO:0030097)","1/101",0.277133604619989,0.324582236926139,0,0,3.14857142857143,4.04042179784556,"TGFB1"
"Calcium Ion Homeostasis (GO:0055074)","1/102",0.279458514358394,0.326316361932082,0,0,3.11724029545812,3.97417409617889,"STC2"
"Regulation Of Protein Secretion (GO:0050708)","1/102",0.279458514358394,0.326316361932082,0,0,3.11724029545812,3.97417409617889,"TGFB1"
"Protein-Containing Complex Assembly (GO:0065003)","2/328",0.282642718918452,0.329536684349869,0,0,1.94043142687512,2.4518741519053,"TGFB1;TFAP4"
"Macroautophagy (GO:0016236)","1/104",0.284086273780162,0.33072091812058,0,0,3.05640314378178,3.84641399454936,"TGFB1"
"Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)","1/105",0.286389169259361,0.331902290610924,0,0,3.02686202686203,3.78479936106973,"WNT7B"
