"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Cell Population Proliferation (GO:0042127)","14/766",0.00344488504581934,0.08561816399679,0,0,2.43398426114835,13.8027955327451,"BTG2;FGFBP1;CD81;INCA1;LRP5;PTN;SFRP1;GAREM1;IL7;PDGFD;EMILIN1;HES1;STAMBP;FGFR2"
"Regulation Of ERK1 And ERK2 Cascade (GO:0070372)","7/244",0.00355205118204607,0.08561816399679,0,0,3.7842585698133,21.3440888819816,"GAREM1;ANGPT1;PDGFD;ROR1;EMILIN1;GAS6;FGFR2"
"Positive Regulation Of MAPK Cascade (GO:0043410)","8/310",0.00356073982557786,0.08561816399679,0,0,3.40501917044266,19.1967726079894,"MEF2C;GAREM1;ANGPT1;CD81;PDGFD;ROR1;GAS6;FGFR2"
"Regulation Of Anatomical Structure Morphogenesis (GO:0022603)","5/127",0.00357540431306506,0.08561816399679,0,0,5.21364357482813,29.3719839701767,"MEF2C;SFRP1;KIF13B;LZTS1;FGFR2"
"Regulation Of Neuron Differentiation (GO:0045664)","4/79",0.00372139107553903,0.0860411281430662,0,0,6.75726495726496,37.7978273994318,"MEF2C;HEY1;HES1;GDPD5"
"Positive Regulation Of Cytoskeleton Organization (GO:0051495)","4/79",0.00372139107553903,0.0860411281430662,0,0,6.75726495726496,37.7978273994318,"CARMIL1;GSN;LMOD1;MTSS1"
"Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)","5/130",0.00394962068074221,0.0864284716333217,0,0,5.08774193548387,28.1562544549689,"PRNP;ANGPT1;CD81;HES1;GAS6"
"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)","2/12",0.00398240423448008,0.0864284716333217,0,0,25.1012658227848,138.706320804229,"SOCS1;CD81"
"Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)","2/12",0.00398240423448008,0.0864284716333217,0,0,25.1012658227848,138.706320804229,"BTG2;ZFP36"
"Aortic Valve Development (GO:0003176)","3/40",0.00399594723435193,0.0864284716333217,0,0,10.2270614563608,56.4786873595877,"HEY1;EMILIN1;NFATC1"
