Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Aflatoxin B1 metabolism WP1262	1/5	0.476041126286736	0.981175033876054	0	0	1.81219059405941	1.34510033267895	EPHX1
Histone modifications WP300	1/5	0.476041126286736	0.981175033876054	0	0	1.81219059405941	1.34510033267895	HDAC2
EGFR1 Signaling Pathway WP572	22/178	0.496103190231108	0.981175033876054	0	0	1.02227450729323	0.716585120056574	ATF1;MAP2K3;STAT5A;MAP2K2;SH3KBP1;PIK3CD;PLD2;EPS8;GJA1;PAK1;MAPK8;SOCS1;PRKAR1A;WNK1;MYC;SPRY2;MAP3K14;APPL2;APPL1;PLEC;REPS1;ZPR1
Dopaminergic Neurogenesis WP1498	4/30	0.501507470885356	0.981175033876054	0	0	1.11517808915578	0.769625409567537	NR4A2;SHH;TGFB1;GLI1
Inflammatory Response Pathway WP458	4/30	0.501507470885356	0.981175033876054	0	0	1.11517808915578	0.769625409567537	COL1A1;COL1A2;FN1;LAMC2
EBV LMP1 signaling WP1243	3/22	0.509122029306989	0.981175033876054	0	0	1.14450867052023	0.77262066179237	MAPK8;TRAF1;MAP3K14
GPCRs, Class B Secretin-like WP456	3/22	0.509122029306989	0.981175033876054	0	0	1.14450867052023	0.77262066179237	ADGRG2;ADGRE5;ADGRL3
Hedgehog Signaling Pathway WP116	3/22	0.509122029306989	0.981175033876054	0	0	1.14450867052023	0.77262066179237	SHH;CDK1;GLI1
Mecp2 and Associated Rett Syndrome WP2910	6/47	0.512517318948941	0.981175033876054	0	0	1.06074874721463	0.709026500191443	GAMT;BDNF;HNRNPF;CTCF;FGF2;POU3F2
Retinol metabolism WP1259	5/39	0.51950646616162	0.981175033876054	0	0	1.06593339815265	0.698054223100443	ALDH1A3;RARG;CYP26B1;CRABP1;LPL
Kennedy pathway WP1771	2/14	0.520070771693028	0.981175033876054	0	0	1.20807538863668	0.789828064092489	PCYT2;PEMT
Apoptosis WP1254	10/81	0.526497240800269	0.981175033876054	0	0	1.02084973609775	0.654884485342581	HELLS;CASP8;MYC;TRP53;MDM2;BIRC5;TNFRSF10B;TRAF1;BID;BIRC3
TCA Cycle WP434	4/31	0.528297054610558	0.981175033876054	0	0	1.07381400400814	0.685197011351643	CS;SUCLA2;PDK4;SUCLG2
Selenium Micronutrient Network WP1272	3/23	0.540183710565913	0.981175033876054	0	0	1.08722130470685	0.669560883495477	GSR;PNPO;XDH
Wnt Signaling Pathway NetPath WP539	13/108	0.555410902357666	0.981175033876054	0	0	0.991708126036484	0.58317106233509	CAMK2D;LRP1;LEF1;FHL2;ARRB2;NLK;MAPK8;SFRP2;RUVBL1;CDK1;SOX9;ROR2;TCF3
GPCRs, Class C Metabotropic glutamate, pheromone WP327	2/15	0.558433892366699	0.981175033876054	0	0	1.11508301850852	0.649668590935827	GPRC5A;GPRC5C
IL-3 Signaling Pathway WP373	12/100	0.56123851997768	0.981175033876054	0	0	0.988226651094451	0.570808898762175	ATF1;STAT5A;HCK;PAK1;MAPK8;SYK;CHEK1;IL3RA;RACK1;PIK3CD;BIRC5;STAT6
Microglia Pathogen Phagocytosis Pathway WP3626	5/41	0.565760988601757	0.981175033876054	0	0	1.00660009182736	0.573342875463118	HCK;SYK;PIK3CD;RAC3;PIK3C2A
Selenium metabolism/Selenoproteins WP108	6/50	0.575504832295695	0.981175033876054	0	0	0.988255853282724	0.546018923211484	EEFSEC;RPL30;TXNRD3;TXNRD1;CTH;SELENOI
Neural Crest Differentiation WP2074	12/101	0.575707022287103	0.981175033876054	0	0	0.97706710374982	0.539493844355619	FZD3;HDAC2;COL2A1;HDAC10;MSX3;HDAC11;HEY2;SNAI1;MITF;SOX9;RBPJ;FGF2
Myometrial Relaxation and Contraction Pathways WP385	18/153	0.591722455477235	0.981175033876054	0	0	0.966071181276831	0.506914531611564	ATF1;YWHAE;CAMK2D;RAMP3;LPAR1;ITPR3;ARRB2;GNG11;ETS2;ACTG1;GJA1;GNG2;PRKAR1A;PRKAR2B;GNB4;ACKR3;IGFBP6;ATF4
Acetylcholine Synthesis WP175	1/7	0.595428601961407	0.981175033876054	0	0	1.2079895489549	0.626310923744197	PEMT
Glycolysis and Gluconeogenesis WP157	6/51	0.595579496916861	0.981175033876054	0	0	0.966239492903404	0.500725019420967	PFKL;GOT1;PGAM2;ENO3;HK2;HK1
EPO Receptor Signaling WP1249	3/26	0.626111939500151	0.981175033876054	0	0	0.945248267691092	0.442589916316829	STAT5A;SOCS1;MAP2K2
Apoptosis Modulation by HSP70 WP166	2/17	0.628410355441303	0.981175033876054	0	0	0.966295226303481	0.44890394018206	CASP8;BID
IL-7 Signaling Pathway WP297	5/44	0.630562255604476	0.981175033876054	0	0	0.929010383555838	0.4284069961289	STAT5A;CCNA2;MAP2K2;CDK4;CDK2
ApoE and miR-146 in inflammation and atherosclerosis WP3592	1/8	0.644499916726187	0.981175033876054	0	0	1.03536067892504	0.454813845562571	TLR2
Eicosanoid Synthesis WP318	2/18	0.660021131621278	0.981175033876054	0	0	0.905850185720182	0.376365739390424	LTA4H;PTGS2
Serotonin and anxiety WP2141	2/18	0.660021131621278	0.981175033876054	0	0	0.905850185720182	0.376365739390424	FMR1;EEF2
Wnt Signaling in Kidney Disease WP3857	4/37	0.671931669698678	0.981175033876054	0	0	0.878274692401086	0.349200810619862	WNT10B;MAPK8;FZD3;WNT5B
Integrin-mediated Cell Adhesion WP6	11/100	0.680510811930957	0.981175033876054	0	0	0.895273824041406	0.34460125211814	MAP2K3;RAP1B;PAK1;MAP2K2;CAPN7;ITGB4;ITGA11;RAC3;ITGA6;MAPK12;MAP2K6
Eicosanoid Lipid Synthesis Map WP4335	1/9	0.687621401548558	0.981175033876054	0	0	0.90588902640264	0.339270732664129	PTGS2
Heme Biosynthesis WP18	1/9	0.687621401548558	0.981175033876054	0	0	0.90588902640264	0.339270732664129	CPOX
Methylation WP1247	1/9	0.687621401548558	0.981175033876054	0	0	0.90588902640264	0.339270732664129	MAT2A
NLR Proteins WP1256	1/9	0.687621401548558	0.981175033876054	0	0	0.90588902640264	0.339270732664129	MAPK8
Statin Pathway WP1	2/19	0.689432790148792	0.981175033876054	0	0	0.852516326381977	0.317038940019554	LRP1;LPL
G Protein Signaling Pathways WP232	10/92	0.691395170193987	0.981175033876054	0	0	0.883351007423118	0.325995156918942	AKAP11;PRKAR1A;PDE1B;PRKAR2B;AKAP7;ARHGEF1;AKAP6;PDE8A;GNG11;AKAP1
Alzheimers Disease WP2075	8/75	0.703020064113793	0.981175033876054	0	0	0.864918271694897	0.304771118957681	CASP8;LRP1;TRP53;LPL;ITPR3;BID;ATF6;CDK5R1
Glutathione metabolism WP164	2/20	0.716713670265623	0.981175033876054	0	0	0.805108451414683	0.268164606994791	GSR;G6PDX
Nuclear receptors in lipid metabolism and toxicity WP431	3/30	0.722394456948601	0.981175033876054	0	0	0.805027984218736	0.261782179780282	RARG;VDR;PPARG
Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways) WP4346	5/49	0.724447321448757	0.981175033876054	0	0	0.823206235912847	0.265357426725325	SREBF1;FASN;SCD2;ACSL4;SCD1
Exercise-induced Circadian Regulation WP544	5/49	0.724447321448757	0.981175033876054	0	0	0.823206235912847	0.265357426725325	BTG1;RBPMS;CRY1;NR1D2;AZIN1
Fatty acid oxidation WP2318	1/10	0.725514202475905	0.981175033876054	0	0	0.805188852218555	0.258364675622205	ACAA2
Leptin and adiponectin WP683	1/10	0.725514202475905	0.981175033876054	0	0	0.805188852218555	0.258364675622205	ACACA
Macrophage markers WP2271	1/10	0.725514202475905	0.981175033876054	0	0	0.805188852218555	0.258364675622205	CD14
Oxidation by Cytochrome P450 WP1274	4/40	0.731306264642626	0.981175033876054	0	0	0.804947450548442	0.251886523008592	CYP26B1;POR;CYP1A1;CYP1B1
Hypothetical Network for Drug Addiction WP1246	3/31	0.74319058236781	0.981175033876054	0	0	0.776232747434234	0.230388024399402	GRIA1;NISCH;MAP2K2
Ovarian Infertility Genes WP273	3/31	0.74319058236781	0.981175033876054	0	0	0.776232747434234	0.230388024399402	VDR;CDK4;SYNE2
IL-5 Signaling Pathway WP151	7/69	0.74668037169184	0.981175033876054	0	0	0.817731262840524	0.238874076664767	STAT5A;HCK;SHC2;MAP2K2;SOCS1;SYK;SH2B2
Signal Transduction of S1P Receptor WP57	2/22	0.765230421716579	0.983778259302439	0	0	0.724515063970285	0.193864498745062	S1PR3;MAPK12
Splicing factor NOVA regulated synaptic proteins WP1983	4/42	0.766170459215663	0.983778259302439	0	0	0.762494836844279	0.203090959108846	EPB41;STXBP2;ANK3;GPHN
PPAR signaling pathway WP2316	8/81	0.781031881322763	0.983778259302439	0	0	0.793557053065897	0.196119141603708	FABP5;SCD2;ACSL5;LPL;ACSL4;PPARG;SCD1;PCK2
Toll Like Receptor signaling WP88	3/33	0.781033655829959	0.983778259302439	0	0	0.724401321222131	0.179026395994425	CASP8;MAP2K6;TLR2
Nucleotide GPCRs WP207	1/12	0.788072048351262	0.983778259302439	0	0	0.658715871587159	0.156883567093635	P2RY2
Calcium Regulation in the Cardiac Cell WP553	15/147	0.797889568412826	0.983778259302439	0	0	0.822472651829498	0.185702050658593	YWHAE;CAMK2D;ITPR3;ARRB2;GNG11;GJC1;GJA1;GNG2;GJB4;ADRB3;PRKAR1A;PRKAR2B;GJB3;GJB5;GNB4
Fatty Acid Beta Oxidation WP1269	3/34	0.798159719811413	0.983778259302439	0	0	0.700993580352148	0.158036585258006	LPL;ACSL5;ACSL4
Glycogen Metabolism WP317	3/34	0.798159719811413	0.983778259302439	0	0	0.700993580352148	0.158036585258006	GBE1;PGM2;PPP2R2A
IL-9 Signaling Pathway WP10	2/24	0.806352860100852	0.986231575046427	0	0	0.658575019697595	0.141747630806101	STAT5A;MAP2K2
Metapathway biotransformation WP1251	14/141	0.823226124107073	0.993940981811633	0	0	0.797760918624284	0.155183932241594	NAA50;NAA30;HS3ST3A1;MGST3;EPHX1;GSR;NAT10;CYP26B1;CHST11;NDST3;CYP1A1;CYP1B1;CHST1;CHST3
Notch Signaling Pathway WP29	4/46	0.825158550937959	0.993940981811633	0	0	0.689718927637143	0.132549996018135	HDAC2;KAT2A;APH1B;RBPJ
IL-1 Signaling Pathway WP37	3/37	0.842913049992728	0.999995946501045	0	0	0.639031913343372	0.109205102948194	MAPK8;ELP1;MAP3K14
