"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA1623.1","MA1623.1",28,11937,32.5581395348837,29.8425,1.09099906290973,0.327965767613472,"Stat2",0.933826193281106,0.48417148467989
"MA0510.2","MA0510.2",6,2196,6.97674418604651,5.49,1.2708095056551,0.333782059915589,"RFX5",0.946773447517223,0.476537009445397
"MA1649.1","MA1649.1",9,3496,10.4651162790698,8.74,1.19738172529402,0.33698587716031,"ZBTB12",0.947566814561599,0.472388299721744
"MA0495.3","MA0495.3",11,4376,12.7906976744186,10.94,1.16916797755197,0.338811139109228,"MAFF",0.947566814561599,0.47004231978718
"MA0775.1","MA0775.1",7,2641,8.13953488372093,6.6025,1.23279589302854,0.34023886356398,"MEIS3",0.947566814561599,0.46821608088396
"MA0749.1","MA0749.1",1,193,1.16279069767442,0.4825,2.40992890709724,0.340582200007258,"ZBED1",0.947566814561599,0.467778053497998
"MA0696.1","MA0696.1",8,3076,9.30232558139535,7.69,1.20966522514894,0.341406782518346,"ZIC1",0.947566814561599,0.466727855274503
"MA0029.1","MA0029.1",8,3079,9.30232558139535,7.6975,1.20848659712833,0.342393879755824,"Mecom",0.947566814561599,0.465474006880483
"MA0643.1","MA0643.1",7,2650,8.13953488372093,6.625,1.22860903905222,0.34342306328112,"Esrrg",0.947566814561599,0.464170542257844
"MA0900.2","MA0900.2",4,1378,4.65116279069767,3.445,1.3501198231343,0.344223333439938,"HOXA2",0.947566814561599,0.463159694029538
"MA1115.1","MA1115.1",11,4408,12.7906976744186,11.02,1.16068036972946,0.347744939198658,"POU5F1",0.951925391935899,0.458739181663996
"MA0834.1","MA0834.1",3,975,3.48837209302326,2.4375,1.43112701252236,0.34968667326344,"ATF7",0.951925391935899,0.456320918558457
"MA0723.1","MA0723.1",5,1813,5.81395348837209,4.5325,1.28272553521723,0.350699782433718,"VAX2",0.951925391935899,0.455064503544973
"MA0745.2","MA0745.2",9,3541,10.4651162790698,8.8525,1.18216506964923,0.350910834828917,"SNAI2",0.951925391935899,0.454803222169985
"MA0060.3","MA0060.3",6,2248,6.97674418604651,5.62,1.24141355623603,0.353848767306834,"NFYA",0.956417320329341,0.451182312995765
"MA1145.1","MA1145.1",4,1406,4.65116279069767,3.515,1.32323265738198,0.357964319045538,"FOSL2::JUND(var.2)",0.958868973307142,0.446160260545815
"MA1493.1","MA1493.1",4,1409,4.65116279069767,3.5225,1.3204152706026,0.359437076693097,"HES6",0.958868973307142,0.444377126523921
"MA1646.1","MA1646.1",14,5783,16.2790697674419,14.4575,1.12599479629548,0.359617467981043,"OSR2",0.958868973307142,0.4441592211003
"MA0627.2","MA0627.2",11,4453,12.7906976744186,11.1325,1.14895105990735,0.360385380860847,"POU2F3",0.958868973307142,0.443232834619271
"MA0484.2","MA0484.2",9,3574,10.4651162790698,8.935,1.17124972345493,0.361182548926685,"HNF4G",0.958868973307142,0.442273241436976
"MA0141.3","MA0141.3",7,2705,8.13953488372093,6.7625,1.20362807892361,0.362966648509858,"ESRRB",0.959332523235227,0.440133278637622
"MA0258.2","MA0258.2",9,3586,10.4651162790698,8.965,1.1673303155683,0.364928623407129,"ESR2",0.959332523235227,0.437792071137296
"MA1588.1","MA1588.1",8,3148,9.30232558139535,7.87,1.18199816790284,0.365215062464885,"ZNF136",0.959332523235227,0.43745131927989
"MA0735.1","MA0735.1",3,1011,3.48837209302326,2.5275,1.38016700020703,0.37084350950431,"GLIS1",0.970699151193738,0.430809317599012
"MA0913.2","MA0913.2",7,2737,8.13953488372093,6.8425,1.1895557009457,0.374390461329397,"HOXD9",0.976556937593463,0.426675224690287
"MA1529.1","MA1529.1",9,3634,10.4651162790698,9.085,1.15191153319425,0.379961766685825,"NHLH2",0.984206520651477,0.420260101679902
