"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0649.1","MA0649.1",8,1003,4,2.5075,1.59521435692921,0.131752800107283,"HEY2",0.24388979870976,0.880240146072005
"MA0464.2","MA0464.2",6,689,3,1.7225,1.74165457184325,0.132944535698312,"BHLHE40",0.245486692155795,0.876329508387621
"MA0470.2","MA0470.2",4,392,2,0.98,2.04081632653061,0.134357187550838,"E2F4",0.247095870251052,0.871739095660497
"MA1506.1","MA1506.1",9,1171,4.5,2.9275,1.53714773697694,0.1344784494932,"HOXD10",0.247095870251052,0.871347306859108
"MA0511.2","MA0511.2",14,2015,7,5.0375,1.38957816377171,0.134838466223014,"RUNX2",0.247148638335057,0.870186196188666
"MA1532.1","MA1532.1",15,2191,7.5,5.4775,1.36923779096303,0.135939425514677,"NR1D2",0.247419293882457,0.866654569755327
"MA1495.1","MA1495.1",8,1011,4,2.5275,1.58259149357072,0.135981113259796,"HOXA1",0.247419293882457,0.866521407634572
"MA0904.2","MA0904.2",8,1011,4,2.5275,1.58259149357072,0.135981113259796,"HOXB5",0.247419293882457,0.866521407634572
"MA1649.1","MA1649.1",21,3253,10.5,8.1325,1.29111589302183,0.137050750354647,"ZBTB12",0.248586550921297,0.863118582350017
"MA1504.1","MA1504.1",19,2898,9.5,7.245,1.31124913733609,0.137448762109594,"HOXC4",0.248586550921297,0.861859167143856
"MA0744.2","MA0744.2",16,2370,8,5.925,1.35021097046413,0.13762231304356,"SCRT2",0.248586550921297,0.861311147160949
"MA0715.1","MA0715.1",24,3800,12,9.5,1.26315789473684,0.139146409858636,"PROP1",0.250732419696963,0.856527994494851
"MA1484.1","MA1484.1",10,1352,5,3.38,1.4792899408284,0.141837612042935,"ETS2",0.254965924298866,0.848208589063276
"MA0907.1","MA0907.1",13,1863,6.5,4.6575,1.39559849704777,0.14260972356161,"HOXC13",0.255367712185313,0.845850861965334
"MA1641.1","MA1641.1",21,3272,10.5,8.18,1.28361858190709,0.142745758688037,"MYF5",0.255367712185313,0.845436786800126
"MA1141.1","MA1141.1",22,3462,11,8.655,1.27094165222415,0.145818271173845,"FOS::JUND",0.260240263865284,0.836188055079621
"MA0745.2","MA0745.2",20,3107,10,7.7675,1.28741551335694,0.147150492907437,"SNAI2",0.261991092384125,0.832238278813289
"MA0090.3","MA0090.3",24,3834,12,9.585,1.25195618153365,0.14878237611746,"TEAD1",0.264265839484822,0.827448509705732
"MA1503.1","MA1503.1",9,1203,4.5,3.0075,1.49625935162095,0.150624078918703,"HOXB9",0.266901574521027,0.8221055958271
"MA0643.1","MA0643.1",17,2590,8.5,6.475,1.31274131274131,0.153050380903631,"Esrrg",0.270558256289357,0.815165585216341
"MA0668.1","MA0668.1",6,724,3,1.81,1.65745856353591,0.156399714292097,"NEUROD2",0.275456768989589,0.80576404463601
"MA1565.1","MA1565.1",25,4043,12.5,10.1075,1.23670541676973,0.156559879425718,"TBX18",0.275456768989589,0.805319521820963
"MA0766.2","MA0766.2",13,1898,6.5,4.745,1.36986301369863,0.157001414554861,"GATA5",0.275583659430415,0.804096434656989
"MA0869.1","MA0869.1",26,4229,13,10.5725,1.22960510759045,0.157420872830146,"Sox11",0.275604373724314,0.802937683959452
"MA1129.1","MA1129.1",6,727,3,1.8175,1.65061898211829,0.158490899364346,"FOSL1::JUN(var.2)",0.275604373724314,0.799995670161166
"MA1622.1","MA1622.1",24,3867,12,9.6675,1.24127230411171,0.158498704281582,"Smad2::Smad3",0.275604373724314,0.799974283765845
"MA0130.1","MA0130.1",48,8355,24,20.8875,1.14901256732496,0.158939273279458,"ZNF354C",0.275604373724314,0.798768777046085
"MA0103.3","MA0103.3",21,3324,10.5,8.31,1.26353790613718,0.159026333063765,"ZEB1",0.275604373724314,0.798530955192961
"MA1530.1","MA1530.1",16,2430,8,6.075,1.31687242798354,0.15931946388723,"NKX6-3",0.275604373724314,0.797731163668744
"MA0797.1","MA0797.1",15,2255,7.5,5.6375,1.33037694013304,0.15991912049515,"TGIF2",0.275604373724314,0.796099607366386
"MA0752.1","MA0752.1",13,1905,6.5,4.7625,1.36482939632546,0.159968758475373,"ZNF410",0.275604373724314,0.79596482576012
"MA0908.1","MA0908.1",9,1222,4.5,3.055,1.47299509001637,0.160650173162824,"HOXD11",0.276140620229186,0.79411880199159
"MA0595.1","MA0595.1",17,2615,8.5,6.5375,1.30019120458891,0.16208099393775,"SREBF1",0.276953547130741,0.790267908728881
"MA0503.1","MA0503.1",22,3515,11,8.7875,1.25177809388336,0.162187060261769,"Nkx2-5(var.2)",0.276953547130741,0.789983797973699
"MA1119.1","MA1119.1",21,3334,10.5,8.335,1.25974805038992,0.162272357837325,"SIX2",0.276953547130741,0.78975545344017
"MA0836.2","MA0836.2",18,2795,9,6.9875,1.28801431127013,0.162608114803304,"CEBPD",0.276953547130741,0.788857785148108
"MA1542.1","MA1542.1",11,1567,5.5,3.9175,1.40395660497766,0.163406206891668,"OSR1",0.277678884604064,0.786731451061837
"MA1593.1","MA1593.1",31,5181,15.5,12.9525,1.1966801775719,0.165413329464761,"ZNF317",0.280450781319799,0.781429496719732
