Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
pre-mRNA 3'-Splice Site Binding (GO:0030628)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	U2AF1
Protein Carboxyl O-methyltransferase Activity (GO:0051998)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	LCMT1
Pyruvate Transmembrane Transporter Activity (GO:0050833)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	SLC16A11
rRNA (Adenine) Methyltransferase Activity (GO:0016433)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	TRMT61B
Riboflavin Transmembrane Transporter Activity (GO:0032217)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	SLC52A2
Sulfur Amino Acid Transmembrane Transporter Activity (GO:0000099)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	SLC1A1
Supercoiled DNA Binding (GO:0097100)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	HMGB1
Testosterone Dehydrogenase [NAD(P)] Activity (GO:0030283)	1/5	0.77761228833303	0.999995167655789	0	0	0.712779275808937	0.179283391901333	SRD5A2
Calcium Channel Regulator Activity (GO:0005246)	8/37	0.781918544394967	0.999995167655789	0	0	0.78624679945466	0.193420413560964	CACNG8;STIM1;NRXN1;MCUB;ITPR1;NRXN2;SGK1;PRKG1
Active Monoatomic Ion Transmembrane Transporter Activity (GO:0022853)	5/24	0.785852016108652	0.999995167655789	0	0	0.750111593555979	0.180766976783926	CYB5A;SLC47A1;UQCR10;COX7C;UQCRH
mRNA 5'-UTR Binding (GO:0048027)	5/24	0.785852016108652	0.999995167655789	0	0	0.750111593555979	0.180766976783926	DDX3X;RPS7;IGF2BP2;RPL26;MYH10
GDP Binding (GO:0019003)	15/67	0.788273223577479	0.999995167655789	0	0	0.821987253765933	0.19555941398476	RAB2A;RALB;DIRAS2;NME2;RRAS2;RERG;RAB21;RAP1B;RAB10;RAP2A;RIT1;MRAS;RAB31;RAP2B;RAB12
tRNA-specific Ribonuclease Activity (GO:0004549)	3/15	0.789089483609709	0.999995167655789	0	0	0.71266859344894	0.168813765477906	RPP21;TSEN2;RPP14
Exonuclease Activity (GO:0004527)	10/46	0.79207453119435	0.999995167655789	0	0	0.791637189958625	0.184530460005934	EXOSC7;ISG20;WRN;EXOSC4;CNOT7;EXOSC9;ZC3H12A;XRN2;ISG20L2;DCPS
