"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0037.3","MA0037.3",11,2071,4.33070866141732,5.1775,0.836447834170415,0.768815104555876,"GATA3",1,0.114178092872252
"MA0700.2","MA0700.2",15,2761,5.90551181102362,6.9025,0.855561290984951,0.769660242267324,"LHX2",1,0.113700946868959
"MA0707.1","MA0707.1",22,3948,8.66141732283465,9.87,0.877549880732994,0.770751126156706,"MNX1",1,0.113085832046428
"MA0739.1","MA0739.1",12,2248,4.7244094488189,5.62,0.840642250679519,0.770799129507101,"Hic1",1,0.113058784481655
"MA0909.2","MA0909.2",11,2078,4.33070866141732,5.195,0.833630156191977,0.77252741891561,"HOXD13",1,0.11208609744044
"MA0135.1","MA0135.1",30,5287,11.8110236220472,13.2175,0.893589833330603,0.772542578231332,"Lhx3",1,0.112077575357712
"MA0657.1","MA0657.1",8,1552,3.1496062992126,3.88,0.811754200827989,0.772608384216432,"KLF13",1,0.112040583274845
"MA1562.1","MA1562.1",9,1731,3.54330708661417,4.3275,0.818788465999809,0.77401876079016,"SOX14",1,0.111248512690623
"MA0681.2","MA0681.2",47,8086,18.503937007874,20.215,0.915356765168143,0.77427162699958,"PHOX2B",1,0.111106655063328
"MA0046.2","MA0046.2",18,3282,7.08661417322835,8.205,0.863694597590292,0.774351354627735,"HNF1A",1,0.111061937569911
"MA0734.2","MA0734.2",12,2259,4.7244094488189,5.6475,0.836548817851952,0.776374778624664,"GLI2",1,0.109928581581009
"MA0719.1","MA0719.1",10,1911,3.93700787401575,4.7775,0.82407281507394,0.776502048417353,"RHOXF1",1,0.1098573942623
"MA0476.1","MA0476.1",19,3458,7.48031496062992,8.645,0.865276455827637,0.777117325905886,"FOS",1,0.109513408294443
"MA0806.1","MA0806.1",9,1737,3.54330708661417,4.3425,0.81596018114316,0.777426429500334,"TBX4",1,0.109340699116323
"MA0807.1","MA0807.1",9,1737,3.54330708661417,4.3425,0.81596018114316,0.777426429500334,"TBX5",1,0.109340699116323
"MA0897.1","MA0897.1",15,2787,5.90551181102362,6.9675,0.84757973606367,0.781596582780081,"Hmx2",1,0.10701734806487
"MA1519.1","MA1519.1",11,2112,4.33070866141732,5.28,0.820209973753281,0.789969407918712,"LHX5",1,0.102389726721386
"MA0494.1","MA0494.1",13,2464,5.11811023622047,6.16,0.830862051334492,0.791625508450267,"Nr1h3::Rxra",1,0.101480220023113
"MA1550.1","MA1550.1",11,2116,4.33070866141732,5.29,0.818659482309513,0.791957297650533,"PPARD",1,0.101298234944235
"MA0602.1","MA0602.1",15,2816,5.90551181102362,7.04,0.838851109520401,0.794404384984495,"Arid5a",1,0.0999583672703371
"MA1622.1","MA1622.1",18,3331,7.08661417322835,8.3275,0.850989393362755,0.794658294093028,"Smad2::Smad3",1,0.0998195793834508
"MA0856.1","MA0856.1",10,1946,3.93700787401575,4.865,0.809251361565416,0.79491105024536,"RXRG",1,0.0996814657446328
"MA1503.1","MA1503.1",6,1230,2.36220472440945,3.075,0.768196658344536,0.795956473511177,"HOXB9",1,0.0991106807934392
"MA0855.1","MA0855.1",10,1951,3.93700787401575,4.8775,0.807177421633162,0.797448989767812,"RXRB",1,0.0982970877954051
"MA0077.1","MA0077.1",11,2129,4.33070866141732,5.3225,0.813660622154499,0.798325097837324,"SOX9",1,0.0978202171138664
"MA1509.1","MA1509.1",2,467,0.78740157480315,1.1675,0.674433897047666,0.798344102387782,"IRF6",1,0.0978098786274793
"MA0911.1","MA0911.1",5,1050,1.96850393700787,2.625,0.749906261717285,0.799050351628319,"Hoxa11",1,0.0974258530447841
"MA0480.1","MA0480.1",31,5542,12.2047244094488,13.855,0.88088952792846,0.802110016338281,"Foxo1",1,0.0957660603794283
"MA0525.2","MA0525.2",4,868,1.5748031496063,2.17,0.72571573714576,0.803628842172542,"TP63",1,0.0949444848511154
"MA0161.2","MA0161.2",26,4713,10.2362204724409,11.7825,0.868764733498064,0.804700346785802,"NFIC",1,0.0943658115136969
"MA0699.1","MA0699.1",10,1968,3.93700787401575,4.92,0.800204852442225,0.80590727383641,"LBX2",1,0.0937149244204775
"MA1521.1","MA1521.1",9,1790,3.54330708661417,4.475,0.791800466282497,0.805939502905224,"MAFA",1,0.0936975568804025
"MA0852.2","MA0852.2",18,3361,7.08661417322835,8.4025,0.843393534451454,0.806454072943332,"FOXK1",1,0.0934203603707698
"MA0853.1","MA0853.1",9,1793,3.54330708661417,4.4825,0.790475646762783,0.807468856649069,"Alx4",1,0.0928742190232184
"MA0099.3","MA0099.3",14,2674,5.51181102362205,6.685,0.824504266809581,0.807717142443869,"FOS::JUN",1,0.092740699847685
"MA0658.1","MA0658.1",8,1615,3.1496062992126,4.0375,0.780088247482996,0.808322221463908,"LHX6",1,0.0924154819134356
"MA1483.1","MA1483.1",7,1436,2.75590551181102,3.59,0.767661702454324,0.809646907750063,"ELF2",1,0.0917043384651587
"MA0078.1","MA0078.1",12,2330,4.7244094488189,5.825,0.811057416106248,0.810099898123048,"Sox17",1,0.0914614224442618
"MA0846.1","MA0846.1",42,7396,16.5354330708661,18.49,0.894290593340516,0.811263722205937,"FOXC2",1,0.0908379442095509
"MA0693.2","MA0693.2",10,1984,3.93700787401575,4.96,0.793751587503175,0.813628433000806,"VDR",1,0.0895738829963366
"MA0770.1","MA0770.1",16,3036,6.2992125984252,7.59,0.829935783718735,0.813932658152292,"HSF2",1,0.0894115255809334
"MA0804.1","MA0804.1",5,1074,1.96850393700787,2.685,0.733148579891201,0.814578430856881,"TBX19",1,0.0890670937391614
"MA0894.1","MA0894.1",9,1809,3.54330708661417,4.5225,0.783484154032985,0.815474289240922,"HESX1",1,0.0885897271029402
"MA0745.2","MA0745.2",12,2343,4.7244094488189,5.8575,0.806557310937925,0.815853684264948,"SNAI2",1,0.0883877209201951
"MA1149.1","MA1149.1",10,1992,3.93700787401575,4.98,0.790563830123644,0.817402525042238,"RARA::RXRG",1,0.0875640250410918
"MA1146.1","MA1146.1",5,1082,1.96850393700787,2.705,0.727727887988123,0.819537556526859,"NR1H4::RXRA",1,0.0864311394471857
"MA0854.1","MA0854.1",10,1998,3.93700787401575,4.995,0.788189764567717,0.820195481020851,"Alx1",1,0.086082627846772
"MA1144.1","MA1144.1",13,2530,5.11811023622047,6.325,0.809187389125766,0.820612795915114,"FOSL2::JUND",1,0.0858617153096405
"MA1561.1","MA1561.1",4,894,1.5748031496063,2.235,0.704609910338389,0.82158603333181,"SOX12",1,0.0853469521986092
"MA1581.1","MA1581.1",21,3917,8.26771653543307,9.7925,0.844290685262504,0.821960249161112,"ZBTB6",1,0.0851491848777297
"MA0841.1","MA0841.1",11,2181,4.33070866141732,5.4525,0.794261102506616,0.822388619777922,"NFE2",1,0.0849229080786724
"MA0629.1","MA0629.1",9,1825,3.54330708661417,4.5625,0.776615251860641,0.823227171739655,"Rhox11",1,0.0844803035252062
"MA1555.1","MA1555.1",4,897,1.5748031496063,2.2425,0.702253355454314,0.823568704217281,"RXRB(var.2)",1,0.0843001650214416
"MA0067.1","MA0067.1",2,495,0.78740157480315,1.2375,0.63628410085103,0.8239759980491,"Pax2",1,0.0840854388692079
"MA0488.1","MA0488.1",15,2896,5.90551181102362,7.24,0.815678426936964,0.82698661140844,"JUN",1,0.0825015214492706
"MA0876.1","MA0876.1",10,2016,3.93700787401575,5.04,0.781152355955506,0.828382267142924,"BSX",1,0.081769206452179
