"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DDX3Y",1.83160770639412e-109,-0.408583625382951,0,0.187,6.70386736617312e-105
"TIMP3",1.95630931916287e-109,-1.00655364246178,0.112,0.366,7.16028773906803e-105
"PRMT8",3.79322801659749e-109,0.675385640285825,0.216,0.033,1.38835938635485e-104
"SIAH3",4.32164758205585e-109,0.539722498818095,0.177,0.015,1.58176623150826e-104
"SNX32",4.76255806168936e-109,0.98801850299958,0.332,0.108,1.74314387615892e-104
"ADAMTS6",5.79738928622028e-109,-0.717348360368627,0.081,0.331,2.12190245264948e-104
"NELL1",6.54202920198015e-109,1.33534784939578,0.42,0.181,2.39444810821676e-104
"PREX1",7.42411023376946e-109,-0.65399290507211,0.166,0.46,2.71729858666196e-104
"SLIT1",9.80524922343485e-109,1.16738490405236,0.389,0.151,3.58881926826939e-104
"PPFIA1",1.09937088475193e-108,-0.846062919491128,0.237,0.512,4.02380737528055e-104
"HECW1",1.20277129052269e-108,1.22165020403575,0.498,0.246,4.40226320044209e-104
"TMEM130",2.26251776215778e-108,0.737018843840367,0.218,0.035,8.2810412612737e-104
"CLSTN3",2.46420670104512e-108,0.596257724583867,0.27,0.063,9.01924294649524e-104
"COL5A3",2.9337503647242e-108,-0.733354296005619,0.049,0.281,1.0737819709927e-103
"SYT16",3.71194334012107e-108,0.850901969008716,0.467,0.209,1.35860838191771e-103
"SHROOM4",3.91996827369224e-108,-0.93258031246426,0.062,0.302,1.43474758785409e-103
"GLCCI1",4.50090901101911e-108,-0.718088766765081,0.515,0.76,1.64737770712311e-103
"LRP4",5.87428873955528e-108,-0.424370914791864,0.102,0.382,2.15004842156463e-103
"HOOK1",6.42517324945178e-108,0.502764509030914,0.185,0.019,2.35167766103185e-103
"CHST11",1.58098664668946e-107,-0.677196603610569,0.399,0.706,5.78656922554811e-103
"RARB",1.65284375455402e-107,0.859847903975491,0.289,0.073,6.04957342604317e-103
"RPL4",3.04120896755416e-107,0.966726653817725,0.333,0.115,1.1131128942145e-102
"TOMM7",6.98742198661932e-107,0.754651167868174,0.321,0.101,2.55746632132254e-102
"GINS3",7.64972680690687e-107,-0.688842112929956,0.024,0.232,2.79987650859598e-102
"MAP1B",1.03382930179831e-106,1.07219448752621,0.578,0.343,3.78391862751198e-102
"ACSS3",1.37439448880305e-106,-0.719368278958169,0.048,0.275,5.03042126846804e-102
"TNIK",3.0344316207011e-106,-1.05191401779368,0.599,0.766,1.11063231749281e-101
"ANTXR1",3.47932540207518e-106,-0.661411243364508,0.221,0.506,1.27346789041354e-101
"ERC2",4.5479993428643e-106,0.930652314959002,0.661,0.395,1.66461323948176e-101
"KLHL29",5.89433523083269e-106,0.6952952261005,0.367,0.122,2.15738563783707e-101
"RPL28",7.01861885562468e-106,1.12414006787618,0.546,0.343,2.56888468734719e-101
"KCNJ10",8.34528796159211e-106,-0.403428787117675,0.022,0.23,3.05445884682233e-101
"NFE2L2",2.0530610223816e-105,-0.575702813989054,0.136,0.413,7.51440864801889e-101
"UGT8",2.64534669212009e-105,-1.00407800293614,0.045,0.271,9.68223342782874e-101
"PPP4R4",5.19815429222519e-105,0.687947251316336,0.209,0.032,1.90257645249734e-100
"RPL21",5.53930406230117e-105,0.974202329768997,0.45,0.216,2.02744067984285e-100
"AHCYL2",5.93145539160806e-105,-0.829773741958718,0.411,0.655,2.17097198788247e-100
"EZR",7.478311246904e-105,-0.615213471494408,0.03,0.245,2.73713669947933e-100
"WDFY2",7.69549167590544e-105,-0.60084240910967,0.299,0.595,2.81662690829815e-100
"GNG3",8.4623072371684e-105,0.539269722776866,0.187,0.022,3.09728907187601e-100
"FBXL2",3.01194645435411e-104,0.894086562311577,0.391,0.154,1.10240252175815e-99
"LIFR",3.17414576850909e-104,-1.23409845806218,0.269,0.502,1.16176909273201e-99
"YPEL3",4.18497562163638e-104,0.65882889429399,0.317,0.099,1.53174292727513e-99
"L1CAM",4.7378855321474e-104,0.435402244039591,0.158,0.01,1.73411348362127e-99
"CDK14",8.56174522820227e-104,-0.738134668277763,0.48,0.722,3.13368437097431e-99
"FRYL",1.21731705398095e-103,-0.736827581665643,0.453,0.715,4.45550214927569e-99
"NOTCH2",1.79564660733283e-103,-0.581688444322903,0.183,0.463,6.57224614749889e-99
"EPHB6",2.66114457125869e-103,0.528531210630465,0.175,0.017,9.74005524526392e-99
"EPAS1",5.82738830092798e-103,-1.05848346122454,0.024,0.227,2.13288239202265e-98
"ELAVL4",5.98511057199732e-103,0.661245241710602,0.325,0.101,2.19061032045674e-98
"LAMA4",7.03640509055838e-103,-0.764628566593066,0.057,0.288,2.57539462719527e-98
"ZHX2",7.1041634862245e-103,-0.5867013505736,0.262,0.563,2.60019487759303e-98
"EPB41L4A-AS1",7.21165119818846e-103,0.551211960973122,0.213,0.037,2.63953645504896e-98
"SNCAIP",8.13372837450421e-103,-0.86132057001659,0.191,0.452,2.97702592235229e-98
"FGFR3",1.30442932335924e-102,-0.528283407540284,0.027,0.234,4.77434176642716e-98
"HS3ST2",1.31257681741682e-102,0.826445606967805,0.159,0.011,4.80416240942731e-98
"PAK3",1.34570368303057e-102,0.819572984479917,0.529,0.269,4.92541005026018e-98
"FADS2",1.85177341196175e-102,-0.634354230751611,0.095,0.342,6.77767586512119e-98
"MYO16",1.98483713053034e-102,1.01859778755738,0.54,0.311,7.26470238145409e-98
"UQCRH",2.28676057492525e-102,0.802001658998041,0.353,0.13,8.36977238028391e-98
"ANKFN1",3.11104295176671e-102,-0.986036326228021,0.142,0.394,1.13867283077613e-97
"EPM2A",3.30765884145933e-102,-0.693965309039497,0.111,0.362,1.21063621256253e-97
"SULT4A1",5.67422566211304e-102,0.47020449755823,0.184,0.022,2.07682333458999e-97
"HTR1E",5.69927262697609e-102,0.549933570376018,0.161,0.012,2.08599077419952e-97
"RPL35A",1.46040977549628e-101,0.904513195627233,0.394,0.167,5.34524581929393e-97
"ZIC1",1.59587944670205e-101,-0.642350603087716,0.019,0.216,5.84107836287419e-97
"EIF4G3",1.81907900415681e-101,-0.511315425235778,0.719,0.893,6.65801106311434e-97
"TTLL7",1.93677783095982e-101,0.657166751848621,0.559,0.315,7.08880053909602e-97
"RPL36AL",2.53766952660765e-101,0.655914406326234,0.254,0.06,9.28812423433666e-97
"EPHA7",2.97394735755046e-101,0.75584638419549,0.274,0.068,1.08849447233704e-96
"ADHFE1",3.55431383845484e-101,-0.585477733299315,0.043,0.257,1.30091440801286e-96
"MCTP1",4.86365474803088e-101,1.03327215301298,0.474,0.232,1.78014627432678e-96
"WSB1",5.53470431530757e-101,-0.56860600810358,0.489,0.746,2.02575712644572e-96
"HMGCS1",6.663444642352e-101,-1.1415321711481,0.116,0.351,2.43888737354725e-96
"SYT13",7.32470751608348e-101,0.328793040696995,0.155,0.01,2.68091619796171e-96
"PHF21A",1.23025877464545e-100,-0.675801869362744,0.463,0.705,4.50287014107982e-96
"HBP1",1.89661341765195e-100,-0.511775960672297,0.153,0.421,6.94179476994792e-96
"ENC1",2.20693670001846e-100,1.00959272461081,0.235,0.052,8.07760901573757e-96
"ZFYVE16",3.63422616013225e-100,-0.526426977039331,0.378,0.648,1.33016311687e-95
"COL20A1",5.54304794203216e-100,-0.585649586047877,0.031,0.237,2.02881097726319e-95
"PDGFRB",1.05451725948655e-99,-0.763882404432997,0.023,0.221,3.85963862144671e-95
"PARP14",1.1979022713846e-99,-0.714296025645862,0.057,0.286,4.38444210349478e-95
"WAC",1.38036727199632e-99,-0.551853374460023,0.478,0.736,5.05228225223374e-95
"ADGRG1",1.84831717177696e-99,-0.590236805996335,0.092,0.34,6.76502568042085e-95
"KCTD8",2.30850112646078e-99,-0.917962752555992,0.27,0.551,8.4493449729591e-95
"LGR4",4.89947080680144e-99,-0.780823202381133,0.181,0.43,1.79325530999739e-94
"MTMR10",6.20861871639598e-99,-0.44984670678346,0.079,0.319,2.27241653638809e-94
"NOVA1",1.08565312995023e-98,-1.00811585517522,0.619,0.756,3.97359902093084e-94
"PLP1",1.18311723130207e-98,-1.86868894136801,0.048,0.259,4.33032737828872e-94
"NEK10",1.47640508696475e-98,0.824477730780754,0.33,0.109,5.40379025879968e-94
"UTRN",2.0753904840479e-98,-0.902373793694399,0.284,0.566,7.59613671066373e-94
"CLDN10",2.80531857071705e-98,-0.48774450758758,0.027,0.227,1.02677465006815e-93
"WDFY3",3.0796990983038e-98,-0.561197796184856,0.613,0.815,1.12720066697017e-93
"CACNA1G",3.15273344413981e-98,0.606256517656821,0.244,0.055,1.15393196788961e-93
"MYO1E",3.44833270652145e-98,-0.762714183420609,0.058,0.281,1.26212425391392e-93
"ST6GALNAC5",3.52660510032489e-98,1.114348225992,0.429,0.189,1.29077273276991e-93
"ABI1",4.2441935239097e-98,-0.621984762616444,0.398,0.658,1.55341727168619e-93
"CDC14B",4.69315955470862e-98,-0.61816575797522,0.272,0.556,1.7177433286189e-93
"RPL29",5.02991018840063e-98,0.904685122316062,0.369,0.15,1.84099742805651e-93
"RPS16",5.94445821915544e-98,0.914520536574083,0.41,0.182,2.17573115279308e-93
"USP24",6.25972320412157e-98,-0.626954249180118,0.469,0.714,2.29112128994054e-93
"KCNT1",6.42771026433905e-98,0.41011538682217,0.159,0.013,2.35260623385074e-93
"ZNRF3",8.70223261984497e-98,-0.809001656336549,0.172,0.419,3.18510416118946e-93
"BCHE",9.04740718220141e-98,-0.636468826052882,0.123,0.38,3.31144150275754e-93
"RAB3A",9.98064977380565e-98,0.455800742375102,0.179,0.022,3.6530176237106e-93
"CASK",1.0378417341554e-97,-1.01263946560232,0.572,0.754,3.79860453118216e-93
"TRPC5",1.12597810434828e-97,0.662379079153063,0.19,0.027,4.12119245972515e-93
"HRH2",1.22388665047446e-97,0.594184056627184,0.195,0.029,4.47954752940157e-93
"RNF165",2.83097468466398e-97,0.743080330475881,0.334,0.118,1.03616504433386e-92
"GALNT14",3.4638934509723e-97,0.733804841885695,0.246,0.058,1.26781964199037e-92
"SH3D19",3.62161753379663e-97,-1.12657992273032,0.279,0.513,1.3255482335449e-92
"SMIM17",4.01315718422798e-97,0.538060443433767,0.212,0.039,1.46885566099928e-92
"SCD",4.56895030537441e-97,-0.583482107775058,0.024,0.217,1.67228150127009e-92
"PRICKLE2",4.73264877257097e-97,1.07847840091668,0.571,0.372,1.7321967772487e-92
"RCAN2",5.11301635543043e-97,0.62201601242972,0.272,0.071,1.87141511625109e-92
"ALDH1L1",5.41693986969025e-97,-0.626938781568514,0.033,0.237,1.98265416170533e-92
"AKAP13",5.54121366991785e-97,-0.622087220834201,0.237,0.538,2.02813961532663e-92
"MARCH11",5.69219817043299e-97,0.463075091084563,0.182,0.023,2.08340145236018e-92
"ITPKB",6.38929988230613e-97,-0.761363753720487,0.052,0.267,2.33854764992286e-92
"PAK5",6.42492971537796e-97,0.921805670356929,0.496,0.258,2.35158852512549e-92
"RPSA",1.26377826094059e-96,0.988943957669552,0.436,0.223,4.62555481286866e-92
"GAD2",4.29852278784408e-96,0.675464778077669,0.204,0.034,1.57330232557881e-91
"ZNF516",5.32853631670225e-96,-0.619114293816957,0.169,0.428,1.95029757727619e-91
"RIN2",5.91676347229728e-96,-0.561786392345409,0.335,0.634,2.16559459849553e-91
"DLC1",6.52264206006315e-96,-1.15649848511018,0.206,0.479,2.38735222040371e-91
"ADAM11",1.219709095747e-95,0.562690407395155,0.158,0.014,4.46425726134358e-91
"HSP90AA1",1.33325363967104e-95,-1.13263525233184,0.551,0.754,4.87984164655996e-91
"YPEL1",1.59759075091576e-95,1.06038998237753,0.318,0.11,5.84734190742677e-91
"RPL10",1.79193262607166e-95,1.00219515258789,0.482,0.27,6.5586526046849e-91
"ARHGDIG",1.91742046281959e-95,0.370473042590377,0.151,0.011,7.01795063596597e-91
"JARID2",2.07339393690131e-95,-0.584786848391204,0.39,0.648,7.5888291484525e-91
"WIPF1",2.17019659550525e-95,-0.563224088690056,0.14,0.41,7.94313655920876e-91
"HEPACAM",2.51013027858027e-95,-0.468375002643648,0.057,0.28,9.18732783263163e-91
"ITGA6",2.83368743085915e-95,-0.724099862428869,0.068,0.291,1.03715793656876e-90
"ASAP1",4.36430909479531e-95,-0.61165502330647,0.582,0.792,1.59738077178603e-90
"CALM1",5.48097754483452e-95,1.33183040387233,0.572,0.426,2.00609259118488e-90
"BCL6",7.75673498983333e-95,-0.709207098266621,0.156,0.404,2.8390425736289e-90
"CHGB",8.3446948364734e-95,0.435101067397327,0.161,0.016,3.05424175709763e-90
"CDKAL1",1.01857501330136e-94,-0.510119165571908,0.522,0.76,3.72808640618432e-90
"UBR5",1.1252209331425e-94,-0.519283415989465,0.546,0.793,4.11842113739487e-90
"NGEF",1.2549786808252e-94,0.576810610460504,0.165,0.018,4.59334746968831e-90
"C4orf50",1.78505117235339e-94,0.490467831265588,0.149,0.011,6.53346579593063e-90
"ADCY1",3.8259054983413e-94,0.950858843805192,0.381,0.158,1.4003196714479e-89
"SLC25A18",4.68529845481893e-94,-0.618075050715777,0.047,0.257,1.71486608744828e-89
"RAB11FIP4",5.61972976579338e-94,0.761138138308385,0.29,0.087,2.05687729157803e-89
"MED12L",5.66361249172902e-94,-0.724653852484971,0.379,0.631,2.07293880809774e-89
"ZNF462",6.18192493133321e-94,-0.582999856543801,0.347,0.611,2.26264634411727e-89
"SLC8A2",9.63633635509375e-94,0.882047026418728,0.177,0.024,3.52699546932786e-89
"SYT7",1.27918580945168e-93,0.460218164375586,0.147,0.011,4.68194798117409e-89
"SLC25A13",1.95922520552086e-93,-0.521970068268018,0.143,0.4,7.17096017472688e-89
"METTL15",1.96393663565156e-93,-0.659541441630353,0.313,0.57,7.18820448014829e-89
"SSTR2",2.16781742290931e-93,0.613444846174724,0.15,0.012,7.93442854959035e-89
"PRDM5",2.16815533120615e-93,-0.549793421773653,0.063,0.28,7.93566532774764e-89
"TDRD3",2.43387389446754e-93,-0.655676135630699,0.329,0.59,8.90822184114065e-89
"MTAP",2.53910960906929e-93,-0.54052177654512,0.096,0.34,9.2933950801545e-89
"FRMD6",2.91690580640967e-93,-0.650495284684109,0.077,0.299,1.067616694204e-88
"FHIT",3.14917714955002e-93,-0.694382982578208,0.602,0.788,1.1526303285068e-88
"MALAT1",3.77284177421509e-93,-0.502264143634924,0.995,0.999,1.38089781778046e-88
"STK39",3.94202840041378e-93,-0.643692495013142,0.3,0.547,1.44282181483545e-88
"RIC1",4.29097138991309e-93,-0.645521559942457,0.251,0.512,1.57053843842209e-88
"AFF1",5.42547399540197e-93,-0.57057685922303,0.218,0.504,1.98577773705707e-88
"PAX6",5.57794466600285e-93,-0.472597299753935,0.011,0.185,2.0415835272037e-88
"FGFR2",5.83956177047482e-93,-0.794381488314412,0.119,0.351,2.13733800361149e-88
"MCHR2",6.00562070927912e-93,0.822366210155072,0.131,0.005,2.19811723580325e-88
"ATP1B2",6.15456977001914e-93,-0.871472965085269,0.178,0.41,2.2526340815247e-88
"PCSK5",8.00548412994905e-93,-0.772459712438881,0.292,0.553,2.93008724640265e-88
"RUNX1T1",8.67086859246508e-93,1.10122119690522,0.596,0.411,3.17362461352815e-88
"ATAD2B",1.1294917737329e-92,-0.509422675742992,0.339,0.612,4.13405284103977e-88
"PTPRN",1.36119223804256e-92,0.386938869752447,0.147,0.011,4.98209971045956e-88
"SLITRK4",1.61903266375968e-92,0.498491124385435,0.227,0.05,5.92582145262679e-88
"RANBP3L",1.88852840671123e-92,-0.70912224896059,0.04,0.239,6.91220282140376e-88
"CACNG2",2.22862282869759e-92,0.856952003192976,0.298,0.094,8.15698241531603e-88
"SCFD2",2.78263672752855e-92,-0.870042911345372,0.337,0.563,1.01847286864272e-87
"RASSF8",3.23168265296687e-92,-0.559192001634168,0.15,0.409,1.1828281678124e-87
"HSPB1",4.08488475435442e-92,-0.840074132045017,0.083,0.302,1.49510866894126e-87
"GNAQ",4.17667634617408e-92,-0.54235238745584,0.67,0.864,1.52870530946317e-87
"NADK2",4.20633688530879e-92,-0.613765309546876,0.125,0.359,1.53956136339187e-87
"IRF2",4.44379465957689e-92,-0.512843293442656,0.117,0.361,1.62647328335174e-87
"PWRN4",4.9491254268611e-92,0.543017747351898,0.192,0.031,1.81142939748543e-87
"DISC1",7.02180923485117e-92,-0.826388184008602,0.273,0.536,2.57005239804787e-87
"HES5",8.37588829837902e-92,-0.729586685474861,0.051,0.259,3.06565887608971e-87
"EEF1A2",8.81399679385405e-92,0.63797087568595,0.224,0.049,3.22601096651852e-87
"SLC9A9",9.40106044368741e-92,-0.844598422086239,0.38,0.692,3.44088213299403e-87
"LNX1",1.37468973614388e-91,0.687170292923039,0.293,0.087,5.03150190326023e-87
"CSPG5",1.61987565658679e-91,-0.749091641302337,0.27,0.51,5.9289068906733e-87
"NETO2",1.94864918717017e-91,0.911653191015745,0.418,0.193,7.13225088996154e-87
"EPHA4",1.99530058732784e-91,1.0781388630668,0.354,0.148,7.30299967967863e-87
"PIP4K2A",2.10351316266277e-91,-0.782216395208471,0.284,0.553,7.69906852666199e-87
"SNAP25",2.12431451436826e-91,0.954841089118928,0.53,0.326,7.77520355403927e-87
"FOXN2",3.19152495170272e-91,-0.505653967102428,0.178,0.446,1.16813004757271e-86
"BCKDHB",3.27546191202085e-91,-0.764807304885581,0.348,0.586,1.19885181441875e-86
"APBB2",5.19981599043294e-91,-0.612190575421802,0.484,0.71,1.90318465065836e-86
"PSME4",8.00450323562085e-91,-0.523591960160241,0.256,0.527,2.92972822926959e-86
"ZNF608",9.66412556800582e-91,-0.67029438140183,0.384,0.638,3.53716659914581e-86
"NEURL1",1.11007568949257e-90,0.542955794545917,0.169,0.021,4.06298803111176e-86
"AGAP1",1.1394021045173e-90,-0.822561463272367,0.629,0.781,4.17032564274376e-86
"TP53BP2",1.49489725054076e-90,-0.381370562692265,0.061,0.276,5.47147342670422e-86
"EPHB1",1.82192875965451e-90,-0.936328141536366,0.263,0.496,6.66844145321149e-86
"RPS4Y1",1.95194006493522e-90,-0.348568156513249,0.002,0.161,7.14429583166939e-86
"EEF1G",2.46632990877004e-90,0.820509308887086,0.339,0.133,9.02701409908923e-86
"RIMS1",2.78227922420577e-90,0.866723913902611,0.636,0.433,1.01834201885155e-85
"CACNA1I",3.94409196991941e-90,0.523991359951651,0.136,0.008,1.4435771019102e-85
"SPINT2",3.94592790407684e-90,0.469072375410211,0.179,0.026,1.44424907217116e-85
"MFGE8",4.05724236157044e-90,-0.417890184292907,0.03,0.221,1.4849912767584e-85
"FGGY",4.45702579981006e-90,-0.600343514014409,0.14,0.378,1.63131601298848e-85
"ACSL3",4.47475959463808e-90,-0.732852389615402,0.339,0.586,1.63780675923348e-85
"LYPD6B",5.15111293657098e-90,0.545405384687911,0.189,0.031,1.88535884591434e-85
"PHACTR3",5.57974715244114e-90,-0.649823316767813,0.407,0.631,2.04224325526498e-85
"RPL8",6.9325168960854e-90,0.929070902100428,0.387,0.172,2.53737050913622e-85
"MLC1",8.14960337481152e-90,-0.445875932639912,0.024,0.207,2.98283633121477e-85
"STT3B",8.47111645833207e-90,-0.57874436302902,0.253,0.514,3.10051333491412e-85
"CGNL1",9.65431305369858e-90,-0.597980191236669,0.026,0.21,3.53357512078422e-85
"CAMK2D",1.0988315480149e-89,-0.713681100200829,0.489,0.741,4.02183334888934e-85
"NTN1",1.2519534668126e-89,-0.558591761958974,0.084,0.309,4.58227488388078e-85
"ANKRD44",1.33574950905203e-89,-0.688606165234985,0.392,0.657,4.88897677808135e-85
"TTYH1",1.91810766753151e-89,-0.630948538754706,0.185,0.433,7.02046587393206e-85
"TNS1",2.32744875188339e-89,-0.438969643933174,0.044,0.247,8.51869517676839e-85
"HPCA",2.38491284303907e-89,0.359832247355893,0.142,0.011,8.7290194968073e-85
"SCG5",2.76454909732179e-89,0.661371459287841,0.325,0.123,1.01185261511075e-84
"PIK3R3",5.40442530740793e-89,-0.765089882111433,0.108,0.335,1.97807370676438e-84
"STRN3",5.92649582445724e-89,-0.498200046049842,0.351,0.613,2.16915673670959e-84
"CPQ",6.14004368872505e-89,-0.80666564606926,0.114,0.344,2.24731739051026e-84
"SNCA",6.25257283261929e-89,0.816996932823559,0.346,0.131,2.28850418246699e-84
"PPP2R5A",6.89433210169475e-89,-0.557238898839554,0.145,0.384,2.52339449254129e-84
"INSIG1",7.28631114638299e-89,-0.716032266325239,0.032,0.215,2.66686274268764e-84
"GPRC5B",7.36715750513726e-89,-0.549826295554781,0.181,0.431,2.69645331845529e-84
"RPS14",1.23720232253446e-88,1.06291654860749,0.443,0.237,4.52828422070839e-84
"PDGFC",1.37322932601803e-88,-0.718642700756563,0.21,0.46,5.02615665615857e-84
"PRTG",1.39365294261389e-88,-0.471199163624219,0.057,0.269,5.1009091352611e-84
"GPSM2",1.41208005705535e-88,-0.532998222692519,0.155,0.402,5.16835421682827e-84
"FTX",1.70889495310531e-88,0.495845548374301,0.889,0.911,6.25472641786075e-84
"RPL34",3.10718579730787e-88,0.906546933236243,0.387,0.175,1.13726107367265e-83
"PPP1R13B",3.28347446897367e-88,0.768344190420339,0.344,0.133,1.20178449038905e-83
"REV3L",4.51277098929137e-88,-0.627613226517881,0.585,0.798,1.65171930979054e-83
"HIVEP3",4.68933613562163e-88,0.905991104040502,0.611,0.406,1.71634391899887e-83
"HNRNPU",5.52099547488779e-88,-0.486901329058658,0.405,0.659,2.02073955376368e-83
"ELP4",5.53342635767947e-88,-0.627296863089244,0.385,0.61,2.02528938117426e-83
"LIMS1",5.82304201025273e-88,-0.547188220871158,0.21,0.472,2.1312916061726e-83
"TMEM131",7.05343634357602e-88,-0.472978066192052,0.406,0.669,2.58162823611226e-83
"SIDT1",8.40385946883649e-88,0.463123197441058,0.187,0.031,3.07589660418885e-83
"RGS20",8.77774852526741e-88,-0.860454607498029,0.089,0.3,3.21274373773313e-83
"ALDH1A1",1.15224969880952e-87,-0.892871351676576,0.03,0.213,4.21734912261272e-83
"TANK",1.24317927545875e-87,-0.655406509356154,0.229,0.477,4.55016046610657e-83
"RSRC1",1.64067283976584e-87,-0.655237603842623,0.244,0.491,6.00502666082695e-83
"MARCKS",1.80336912807116e-87,-0.512664090874976,0.309,0.566,6.60051134565327e-83
"DPY19L3",2.73649771768371e-87,-0.556765596371163,0.223,0.474,1.00158552964941e-82
"DLGAP3",3.19768709665002e-87,0.592052094479227,0.182,0.03,1.17038545424487e-82
"ATF7IP",3.5839624737785e-87,-0.478453003217618,0.413,0.675,1.31176610502767e-82
"NKD1",6.16353285223207e-87,-0.431529949905008,0.027,0.211,2.25591465924546e-82
"NIPBL",8.08231070681121e-87,-0.452445717195169,0.585,0.813,2.95820654179997e-82
"RPS3",1.22633114109905e-86,0.928752947314066,0.437,0.237,4.48849460953663e-82
"HINT1",1.41823391614302e-86,0.775686684787356,0.302,0.107,5.19087795647507e-82
"RAB2A",1.57048866592608e-86,-0.554392115608891,0.42,0.662,5.74814556615604e-82
"RNF175",1.86663724727954e-86,0.496314636868591,0.237,0.061,6.83207898876785e-82
"RCOR3",1.90344293902608e-86,-0.483091688441086,0.272,0.529,6.96679150112934e-82
"DUSP16",1.97025718371165e-86,-0.648951702390685,0.131,0.369,7.21133831810301e-82
"ENOSF1",3.09301678473749e-86,-0.438188236263392,0.047,0.245,1.13207507338177e-81
"REEP1",3.71980331690715e-86,0.755458144488273,0.397,0.182,1.36148521202119e-81
"SLC30A3",4.77010825324815e-86,0.376600982755634,0.119,0.004,1.74590732177136e-81
"EXOC4",7.13322748294502e-86,-0.515732205466913,0.652,0.85,2.61083259103271e-81
"SPOCK3",7.6889612867355e-86,1.08868041459704,0.332,0.121,2.81423672055806e-81
"SGMS1",1.04999658688785e-85,-0.581287734533087,0.449,0.691,3.84309250766823e-81
"NEDD4",1.09339865730278e-85,-0.478774506292483,0.094,0.318,4.00194842559392e-81
"NID1",1.96429720785377e-85,-0.63672832092152,0.035,0.22,7.18952421046559e-81
"POLR2I",2.35058030836165e-85,0.450264683413305,0.196,0.039,8.60335898663446e-81
"PSD",3.36912176711188e-85,0.474864231900721,0.191,0.036,1.23313225798062e-80
"ARPP21",5.44699370042511e-85,1.68299024541911,0.581,0.454,1.99365416429259e-80
"CREG2",5.51310443929927e-85,0.38316218748433,0.141,0.013,2.01785135582793e-80
"OLIG1",7.51217644973013e-85,-0.47503699855781,0.09,0.319,2.74953170236573e-80
"RAPGEF5",8.3895811151404e-85,0.454965676758284,0.379,0.145,3.07067058395254e-80
"GAS5",8.56500484174571e-85,0.790752799327205,0.302,0.111,3.13487742212735e-80
"SLC10A7",9.56881289362154e-85,-0.601549918201164,0.207,0.448,3.50228120719442e-80
"PRB2",9.86708546621425e-85,0.419721105052327,0.133,0.009,3.61145195148908e-80
"PID1",1.42515070938258e-84,-0.933258534760979,0.322,0.553,5.21619411141119e-80
"RPS6",1.4291378916816e-84,0.872439392254458,0.351,0.149,5.23078759734381e-80
"S100B",1.5669078113095e-84,-0.377059525568515,0.048,0.248,5.73503928017391e-80
"JUNB",1.62303285554658e-84,-0.656527772173734,0.028,0.204,5.94046255458605e-80
"CEP85L",1.62480194977542e-84,-0.804242334985644,0.447,0.649,5.94693761637301e-80
"THRB",2.94079154013197e-84,0.923205936758944,0.625,0.463,1.0763591116037e-79
"PPP1R10",3.07878049120578e-84,-0.502919806212277,0.131,0.362,1.12686444758623e-79
"CREB5",3.1493437395716e-84,-0.81429529703317,0.153,0.388,1.1526913021206e-79
"MAN2A1",3.71897078056645e-84,-0.901227450142073,0.315,0.555,1.36118049539513e-79
"STXBP4",5.29679009600324e-84,-0.550975194590745,0.125,0.353,1.93867814303814e-79
"ABCD3",5.44385219507636e-84,-0.506007935671833,0.18,0.419,1.9925043419199e-79
"FLRT2",5.47345200206545e-84,0.962580244193327,0.557,0.375,2.00333816727597e-79
"MMS22L",5.59191476314773e-84,-0.569851054975189,0.054,0.249,2.0466967224597e-79
"EGFR",6.40113154488965e-84,-0.783846622932574,0.175,0.43,2.34287815674506e-79
"GALNT10",7.84500113980761e-84,-0.498706248038263,0.15,0.398,2.87134886718098e-79
"CCNY",8.55063867939371e-84,-0.549422478970516,0.461,0.686,3.12961926304489e-79
"STAT1",9.58609662990301e-84,-0.4745115000184,0.062,0.261,3.5086072275108e-79
"KLHL1",1.05280071085101e-83,1.11601676888817,0.23,0.06,3.85335588178576e-79
"HSPA1A",1.1660199138588e-83,-0.35160205049102,0.193,0.45,4.26774948671458e-79
"ZFHX3",1.25179338043272e-83,-0.406560130990754,0.247,0.533,4.58168895172181e-79
"SYNGR3",1.39469937354695e-83,0.340211190437216,0.128,0.008,5.10473917711919e-79
"EPHA3",1.43788486167471e-83,0.423673954997107,0.262,0.071,5.26280238221562e-79
"DOCK9",1.68508035287173e-83,0.464185821503569,0.567,0.322,6.16756259954584e-79
"PTBP2",1.76699602629654e-83,-0.480585275173473,0.522,0.751,6.46738215584798e-79
"ATP9B",1.89999111607117e-83,-0.466582343274827,0.404,0.651,6.95415748393208e-79
"NTNG1",1.92512538935018e-83,-0.82682316827707,0.343,0.582,7.04615143756058e-79
"SOX10",2.09124938411704e-83,-0.490403151237296,0.04,0.228,7.65418187080679e-79
"SPATA13",2.8852150341134e-83,-0.598461393599976,0.153,0.39,1.05601755463585e-78
"SNHG8",3.03790483189052e-83,0.569152558929402,0.213,0.05,1.11190354752025e-78
"RPL5",3.20657744351342e-83,1.03761110106481,0.455,0.268,1.17363941010035e-78
"SLC24A2",3.28377349728134e-83,0.361899822907908,0.402,0.162,1.20189393773994e-78
"ENO2",3.31167854983239e-83,0.536247647381122,0.253,0.075,1.21210746602415e-78
"STX1A",4.70883802162321e-83,0.474925353947548,0.144,0.015,1.72348180429431e-78
"RSPO2",8.04613269611622e-83,0.581950400517131,0.149,0.017,2.9449650281055e-78
