	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000103443	0.0864958757685068	-0.424893701193624	4.06532661517628	-0.104516498036702	0.91675947644149	NA	Gm37132
ENSMUSG00000016481	92.5224067909348	-0.110182257535791	0.107343877320318	-1.02644193862127	0.304683318314176	0.391851072545496	Cr1l
ENSMUSG00000040653	0.323262426954724	-1.45136474288875	1.96259840227901	-0.739511833497569	0.459596256797049	NA	Ppp1r14c
ENSMUSG00000040624	3.16431499304236	-5.02215957770376	0.915915249168553	-5.48321428457792	4.17666592770675e-08	1.57698739933008e-07	Plekhg1
ENSMUSG00000040675	254.090789216125	1.67400775347548	0.069873759625445	23.9576024311404	7.69936527385167e-127	6.53724232782969e-125	Mthfd1l
ENSMUSG00000038587	664.586069614127	-1.02995318134376	0.0492263350837829	-20.9228084843365	3.31976473421698e-97	1.81850822235232e-95	Akap12
ENSMUSG00000075327	33.0278561741025	-0.0817381632563293	0.157099771925459	-0.52029460166952	0.602858257871723	0.682322230373859	Zbtb2
ENSMUSG00000095123	1.61615268443923	-0.231581495918335	0.808827949397007	-0.286317375766975	0.774635051010953	0.828550284858184	Gm21781
ENSMUSG00000019763	28.7191599704916	0.238197694420453	0.173110288734792	1.37598808344301	0.168825322644631	0.236759781988986	Rmnd1
ENSMUSG00000061759	48.8242261333262	0.508468201808782	0.130318785578156	3.90172606008395	9.55092088628075e-05	0.000252038190054631	Armt1
ENSMUSG00000019768	0.0849343227667537	0	4.08816920295767	0	1	NA	Esr1
ENSMUSG00000096054	31.8014149419543	-0.978359408261416	0.244153904497691	-4.00714217646545	6.14578702866371e-05	0.000166382058159419	Syne1
ENSMUSG00000046916	1.2089891789062	3.1257268527314	1.04715764081938	2.9849630379296	0.00283612591877345	0.00599576262162113	Myct1
ENSMUSG00000019772	0.0857428388676874	0	4.07627087023753	0	1	NA	Vip
ENSMUSG00000019773	256.664447163836	1.14571863913815	0.0838920417478986	13.6570598982573	1.83233656887094e-42	3.34124728699485e-41	Fbxo5
ENSMUSG00000019774	31.5572005163122	0.636906256885616	0.159635581317661	3.98975122982279	6.61426295593231e-05	0.000178106565423866	Mtrf1l
ENSMUSG00000019775	10.8233295901427	0.373457491500802	0.304307280492814	1.2272381091113	0.219733109849684	0.296138323145631	Rgs17
ENSMUSG00000015202	78.1815724307803	-0.401759453247717	0.115592102640236	-3.47566524071404	0.000509587949647437	0.00121622492901624	Cnksr3
ENSMUSG00000079685	0.550940687191251	-3.54372381318235	1.35280827532083	-2.61953144272564	0.00880506551345912	0.0171027759508639	Ulbp1
ENSMUSG00000019796	7.39385986266473	0.372989553936543	0.368061031194942	1.01339050408461	0.310873673325626	0.398769651007509	Lrp11
ENSMUSG00000019795	324.257759064617	0.712801700060937	0.0580190589004277	12.2856473988013	1.08175544842649e-34	1.58358273349934e-33	Pcmt1
ENSMUSG00000040034	146.78172387957	1.22278761078383	0.0871635213079775	14.0286623628171	1.04096494731992e-44	2.03182597835361e-43	Nup43
ENSMUSG00000040021	146.940858627186	0.689931462823509	0.0940854432311805	7.33303090392267	2.25005024524858e-13	1.27203215071585e-12	Lats1
ENSMUSG00000019794	110.383344790441	0.617413173167318	0.0902297570018568	6.84267799983782	7.77262328855081e-12	3.93116483153249e-11	Katna1
ENSMUSG00000040006	113.122534895835	-0.226826942128994	0.0932604545304561	-2.43218782570826	0.0150079224398148	0.0278604299460077	Ginm1
ENSMUSG00000085211	0.158806549960352	0.0560009210316938	2.76192730865496	0.0202760300230225	0.983823177126725	NA	B430219N15Rik
ENSMUSG00000015757	90.8457016070659	0.875219662148436	0.101299239912214	8.63994303320437	5.62410571759445e-18	4.09450568989928e-17	Ppil4
ENSMUSG00000015755	232.889450962445	0.372022256335491	0.0644146341849497	5.77543070829723	7.67564834809336e-09	3.09142255585082e-08	Tab2
ENSMUSG00000047712	23.5977719856724	-0.0101158166014415	0.168298666142159	-0.0601063385309116	0.952070941675299	0.967236295442637	Ust
ENSMUSG00000015305	3.39604794622538	2.93311415477061	0.82134073264737	3.57112954244521	0.000355445029409534	0.000867850597506923	Sash1
ENSMUSG00000060487	0.0533237335220237	-0.914572855057187	4.92723534144912	-0.185615825443444	0.852746042325772	NA	Samd5
ENSMUSG00000019790	47.1925622455724	0.27591435648472	0.129938052999728	2.12342997386069	0.0337178376991487	0.0577222068495508	Stxbp5
ENSMUSG00000064609	0.0737385161284478	1.0177885461541	4.27083098900068	0.238311595278616	0.811639428660147	NA	Gm25635
ENSMUSG00000050994	0.0640331930319089	0.0560005768145579	4.46332759818353	0.0125468219803872	0.989989347106134	NA	Adgb
ENSMUSG00000019832	54.1647886471696	0.599745491680797	0.137984417867066	4.34647260141062	1.3834432314412e-05	4.01668653539831e-05	Rab32
ENSMUSG00000019828	0.060950339552977	1.01778736976652	4.53338566847162	0.224509327949954	0.8223610095068	NA	Grm1
ENSMUSG00000090112	34.3933818572787	0.665084942845528	0.17449369609943	3.81151272345419	0.000138118944832898	0.00035617803066722	Shprh
ENSMUSG00000047648	58.7579700426761	0.470371222171723	0.124454656003433	3.7794586179142	0.000157169710203644	0.000402554772457862	Fbxo30
ENSMUSG00000055493	0.568101764304652	-0.362454371585831	1.354537371499	-0.267585361033427	0.7890185003789	0.839889437794727	Epm2a
ENSMUSG00000045455	0.300008511300795	1.91873638181244	1.70614998774959	1.12460006188744	0.260758547492429	NA	Gm9797
ENSMUSG00000019820	181.360583523431	0.470257134429689	0.107772442730215	4.36342651717451	1.28040962018796e-05	3.73029480811784e-05	Utrn
ENSMUSG00000097378	2.23976308982986	-0.695167330364166	0.708520242908295	-0.981153802339763	0.326516901921144	0.415369614439436	B230208H11Rik
ENSMUSG00000039232	29.9147595918134	0.562618759934351	0.172734049928717	3.25713870639013	0.00112541424437409	0.00254600374851323	Stx11
ENSMUSG00000078348	649.305554516686	0.942460881459212	0.0458009442024229	20.5773242860211	4.38211898517026e-94	2.31638468535167e-92	Sf3b5
ENSMUSG00000019817	3.04233925212426	-0.0258138500315894	0.679267157103364	-0.0380024998436092	0.969685688882566	0.979564253678589	Plagl1
ENSMUSG00000019814	154.923328772889	1.23566767596315	0.0907004035456315	13.623618282376	2.89844082433438e-42	5.25004247981101e-41	Ltv1
ENSMUSG00000062866	13.2922257070566	-0.873838755050434	0.274254655904643	-3.18623124981428	0.00144139334884461	0.00321321441484312	Phactr2
ENSMUSG00000019810	18.5119952898398	-0.924825657400099	0.226868843324426	-4.07647715679312	4.57231450235693e-05	0.000125459286032153	Fuca2
ENSMUSG00000019809	77.9023967427524	0.52475382717107	0.108493250573836	4.8367416811237	1.31984771434969e-06	4.31947270523742e-06	Pex3
ENSMUSG00000019808	35.7034672626077	0.931643639524157	0.16398824591373	5.68116107549728	1.33783407138926e-08	5.26796401734003e-08	Adat2
ENSMUSG00000019806	25.2881806175632	0.674301232576282	0.187411411189706	3.59797318794918	0.000320706670291514	0.000787974912052524	Aig1
ENSMUSG00000098048	0.131901101359647	0.056000905234727	2.86223757835416	0.0195654286905591	0.984390042459568	NA	Gm8330
ENSMUSG00000015501	32.7309725405448	-0.0548004007375177	0.17474552677196	-0.313601164789937	0.753823974765565	0.812560398094914	Hivep2
ENSMUSG00000039116	26.2279206219524	1.80752916745826	0.201606014232411	8.96565102157389	3.08453272974753e-19	2.4040950736443e-18	Adgrg6
ENSMUSG00000071532	0.428553619062548	1.83492786063081	1.55722968881061	1.17832833127674	0.238665737293012	NA	Gm10335
ENSMUSG00000019868	218.591159915763	0.746258414169328	0.0660113501093554	11.3050015328131	1.2395199835963e-29	1.52526077691628e-28	Vta1
ENSMUSG00000085572	0.0422673972853046	-0.899532110440684	4.92735400624054	-0.182558855990744	0.855144169879613	NA	Gm16234
ENSMUSG00000019865	0.0501495513873482	0.0560004547082361	4.92768185620347	0.0113644623054829	0.990932666160927	NA	Nmbr
ENSMUSG00000093798	5.08045924555145	0.368553864704326	0.427391468175652	0.862333228778577	0.388504172344084	0.47897533181726	Gm8355
ENSMUSG00000101969	0.0838248829085236	0.0560006628425257	4.1047514528521	0.0136428876354048	0.989114888263364	NA	Gm20125
ENSMUSG00000039910	574.055191843731	0.245596232939335	0.0506874304537332	4.84530840764382	1.26415152343952e-06	4.14718629459693e-06	Cited2
ENSMUSG00000093672	1.19580449149077	1.51563725303448	0.947835789486855	1.5990504577328	0.10980939150555	0.163158764475871	Gm20655
ENSMUSG00000039891	3.55654025968164	-0.0581557508604175	0.519705323441889	-0.111901395343164	0.910901590230168	0.935163351048219	Txlnb
ENSMUSG00000039879	12.6581454283021	-0.513977515761308	0.259751632231733	-1.97872679892449	0.0478467739981623	0.0788545947792108	Heca
ENSMUSG00000078453	1282.76341109522	-0.121379815624272	0.0490354880769831	-2.47534633353119	0.0133107028368721	0.0250139573992125	Abracl
ENSMUSG00000091367	0.353886067619551	0.998896146393532	1.77748893255584	0.561970388731044	0.574136194225686	NA	NA
ENSMUSG00000019854	347.281169079026	1.06910066861566	0.0614037941979923	17.4109870990775	6.80995582081219e-68	2.14647911428616e-66	Reps1
ENSMUSG00000059554	7.35387833490577	-0.0324632817291611	0.347683778586027	-0.093370136108115	0.925609514784518	0.947081815044639	Ccdc28a
ENSMUSG00000096977	0.502953651271702	0.350709837963306	1.22253759948502	0.286870390007667	0.774211563356811	0.828358201795879	Gm10827
ENSMUSG00000039835	49.430413558353	0.992788786206749	0.157684353699694	6.29605133872375	3.05323286911448e-10	1.37481499923501e-09	Nhsl1
ENSMUSG00000019853	6.38516037442966	-1.78203773569512	0.416043500403861	-4.28329666000134	1.84144386847776e-05	5.27096817388757e-05	Hebp2
