	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000017781	587.032992899387	0.485061074750582	0.0694620875100091	6.98310534765727	2.88725737045866e-12	1.60381450665932e-11	Pitpna
ENSMUSG00000081485	2.13729928374474	-1.46943085113005	0.8330551356715	-1.76390587874545	0.0777478269438409	0.125239420263097	Gm12338
ENSMUSG00000006127	38.3656253806753	-0.0374420360166631	0.166360261858572	-0.225065983897607	0.82192794302632	0.866506031918141	Inpp5k
ENSMUSG00000017774	470.60990112403	0.338013950449887	0.0553933199814277	6.10207062084773	1.0470309120747e-09	4.82555218967761e-09	Myo1c
ENSMUSG00000017776	243.545430190729	0.00163945701755861	0.0753108798520723	0.021769192190808	0.982632069431112	0.987521138712244	Crk
ENSMUSG00000020849	1147.21978895869	0.563542156790885	0.0550748373982109	10.2322981494484	1.42106394847687e-24	1.55580269048877e-23	Ywhae
ENSMUSG00000020848	0.405503940081013	1.72499089203376	3.02990645690347	0.569321501032967	0.569137978049359	0.657063949641643	Doc2b
ENSMUSG00000020847	0.780926359469585	-0.505929248970766	1.06167429846916	-0.476539038102618	0.633690402471459	0.714738646700761	Rph3al
ENSMUSG00000020846	107.342574590943	0.626272139536698	0.109379453767401	5.72568355359031	1.03018092054341e-08	4.37199497247671e-08	Rflnb
ENSMUSG00000017288	69.9881471126093	0.694994354649203	0.12276288640173	5.66127414416518	1.50253167067519e-08	6.28533640170299e-08	Vps53
ENSMUSG00000017286	59.5026478744579	0.8414817344808	0.137519496304721	6.11899953891782	9.41646769663485e-10	4.35859549279309e-09	Glod4
ENSMUSG00000080701	0.048071714586169	0	4.92768185620347	0	1	NA	Gm12340
ENSMUSG00000069808	62.3943921944251	0.441025884330806	0.133015467972094	3.31559848681155	0.000914471120307791	0.00218310791430793	Tlcd3a
ENSMUSG00000049396	0.882326033729958	0.0117764079511084	1.07133646522842	0.0109922590458988	0.991229622839714	0.994225782908751	Gemin4
ENSMUSG00000038057	1.80442168803943	-2.75642594957743	1.02258138138627	-2.69555655887325	0.00702711467983722	0.0143560388878469	Dbil5
ENSMUSG00000038046	32.8021971017354	0.937114904295476	0.18389577455679	5.09590232050752	3.47084065817303e-07	1.2739822558061e-06	Mrm3
ENSMUSG00000020844	134.984958792919	-1.39249031366628	0.100126843360527	-13.9072626973002	5.72280201393497e-44	1.21029881135374e-42	Nxn
ENSMUSG00000020843	121.618265450713	0.347494176624629	0.0993686876319584	3.4970188789418	0.000470488535089084	0.00117365289306185	Timm22
ENSMUSG00000017631	101.417524412032	0.491773734733259	0.110200798613998	4.46252423683244	8.09997633645523e-06	2.57620653129111e-05	Abr
ENSMUSG00000024205	0.096793783613257	-0.553021257768295	3.92764085960974	-0.140802399591913	0.888026047352916	NA	Rpl36-ps2
ENSMUSG00000010392	46.8938653122109	-0.228622264390074	0.155807523368436	-1.46733777321814	0.142284193012293	0.211048829077515	Gosr1
ENSMUSG00000020841	214.709574617624	-1.58767865275163	0.0860205988102541	-18.4569588530041	4.58438032677662e-76	1.99664089419643e-74	Cpd
ENSMUSG00000020840	164.227061864372	0.0746514997448932	0.0948728068130581	0.786858766516627	0.431364547517064	0.52832078257554	Blmh
ENSMUSG00000037958	114.639464527351	-0.0691556892217004	0.101786153308624	-0.67942138467513	0.49687090398832	0.591928649032572	Nsrp1
ENSMUSG00000050944	0.262478830038902	0.466760896167912	1.76546922834093	0.264383478723412	0.791484440822285	NA	Efcab5
ENSMUSG00000037926	55.225242323225	0.507687831683743	0.15531392762116	3.26878496642033	0.00108010352783184	0.00254581479238835	Ssh2
ENSMUSG00000083899	5.24336236907121	0.553439292566114	0.516560975480356	1.07139199210987	0.283993211985673	0.377564952346116	Gm12346
ENSMUSG00000020836	4.23435668057404	-0.630920891531065	0.503691467693782	-1.25259396276816	0.210353513106038	0.293345698635066	Coro6
ENSMUSG00000037907	84.8880697112016	-0.1059523917225	0.125720700885714	-0.842760110117551	0.399362621522018	0.49620369583243	Ankrd13b
ENSMUSG00000097165	2.23101148543497	0.633700507314317	0.702968214988927	0.901463954987351	0.367341690326837	0.4645772357609	NA
ENSMUSG00000011877	152.744114823268	0.000802845139382414	0.0944494139599392	0.00850026597013022	0.993217850693306	0.995503573183215	Git1
ENSMUSG00000044328	38.7750382104582	-0.0264634496412973	0.158627457449993	-0.166827673258521	0.86750564370301	0.902405296035889	Trp53i13
ENSMUSG00000000686	0.608488756798978	1.13959657937034	1.3134124708142	0.86766084889075	0.385580024679724	0.482044205593946	Abhd15
ENSMUSG00000017291	210.624984067778	-0.166999465433755	0.0878070958544087	-1.90189031773301	0.0571854952536435	0.0956201856448745	Taok1
ENSMUSG00000081451	0.162548739771902	-0.0721269129630661	2.70285753904464	-0.0266854290028768	0.978710634966002	NA	Gm12734
ENSMUSG00000037857	230.590741036348	0.0222958834282912	0.0814163984518821	0.273850033313232	0.78419987173698	0.839173342475298	Nufip2
ENSMUSG00000000631	142.021703285225	-0.377943227637965	0.0893223109847202	-4.23122984024246	2.32417029668433e-05	7.0188432123271e-05	Myo18a
ENSMUSG00000069804	0.0436377742914804	0	4.92768185620347	0	1	NA	Gm10277
ENSMUSG00000017453	3.98323431870765	-3.57170818461002	0.791367369947887	-4.51333769908307	6.38152884914741e-06	2.05402696467823e-05	Pipox
