"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA1608.1","MA1608.1",17,1630,3.49794238683128,4.075,0.858390769774546,0.772927624708381,"Isl1",0.999929099691654,0.111861170585364
"MA0114.4","MA0114.4",41,3731,8.43621399176955,9.3275,0.904445348889793,0.773207634453358,"HNF4A",0.999929099691654,0.111703866510276
"MA1418.1","MA1418.1",64,5706,13.1687242798354,14.265,0.923149266024212,0.774623306694578,"IRF3",0.999929099691654,0.11090944019712
"MA1151.1","MA1151.1",28,2608,5.76131687242798,6.52,0.883637557120856,0.777475187430273,"RORC",0.999929099691654,0.109313462280631
"MA0837.1","MA0837.1",9,911,1.85185185185185,2.2775,0.81310728950685,0.778761196359072,"CEBPE",0.999929099691654,0.10859569637514
"MA1537.1","MA1537.1",28,2619,5.76131687242798,6.5475,0.879926211901945,0.784616675030052,"NR2F1(var.2)",0.999929099691654,0.105342466284761
"MA1478.1","MA1478.1",23,2181,4.73251028806584,5.4525,0.867952368283511,0.786345220494666,"DMRTA2",0.999929099691654,0.104386748565456
"MA0687.1","MA0687.1",65,5820,13.3744855967078,14.55,0.919208632076139,0.78783667366054,"SPIC",0.999929099691654,0.103563806723508
"MA0642.1","MA0642.1",14,1378,2.88065843621399,3.445,0.836185322558488,0.787843182302722,"EN2",0.999929099691654,0.103560218853327
"MA1532.1","MA1532.1",25,2361,5.1440329218107,5.9025,0.871500706787073,0.788548687815209,"NR1D2",0.999929099691654,0.103171486613216
"MA0839.1","MA0839.1",12,1198,2.46913580246914,2.995,0.824419299655805,0.789653724003292,"CREB3L1",0.999929099691654,0.102563312156478
"MA0602.1","MA0602.1",25,2363,5.1440329218107,5.9075,0.87076308452149,0.789877438723075,"Arid5a",0.999929099691654,0.102440290754603
"MA1501.1","MA1501.1",18,1744,3.7037037037037,4.36,0.849473326537547,0.792299600754688,"HOXB7",0.999929099691654,0.101110562917387
"MA1542.1","MA1542.1",14,1385,2.88065843621399,3.4625,0.831959115152055,0.793769870466561,"OSR1",0.999929099691654,0.100305389856231
"MA1475.1","MA1475.1",8,832,1.64609053497942,2.08,0.791389680278569,0.79391454022239,"CREB3L4(var.2)",0.999929099691654,0.100226244055711
"MA1624.1","MA1624.1",53,4806,10.9053497942387,12.015,0.907644593777668,0.794404982970211,"Stat5a",0.999929099691654,0.0999580403564834
"MA0670.1","MA0670.1",35,3248,7.20164609053498,8.12,0.886902227898397,0.79457331205803,"NFIA",0.999929099691654,0.0998660260168463
"MA0838.1","MA0838.1",9,927,1.85185185185185,2.3175,0.79907307523273,0.7953266954418,"CEBPG",0.999929099691654,0.0994544400437985
"MA1509.1","MA1509.1",5,548,1.02880658436214,1.37,0.750953711213241,0.797109932661222,"IRF6",0.999929099691654,0.0984817791612619
"MA0486.2","MA0486.2",30,2815,6.17283950617284,7.0375,0.87713527618797,0.797276558289479,"HSF1",0.999929099691654,0.098391004946139
"MA0036.3","MA0036.3",23,2200,4.73251028806584,5.5,0.860456416011972,0.79927042911116,"GATA2",0.999929099691654,0.0973062544784077
"MA0466.2","MA0466.2",9,931,1.85185185185185,2.3275,0.795639893384254,0.799322076334864,"CEBPB",0.999929099691654,0.0972781921620995
"MA0650.2","MA0650.2",29,2732,5.96707818930041,6.83,0.87365712874091,0.800231251819464,"HOXA13",0.999929099691654,0.0967844919126418
"MA0102.4","MA0102.4",32,2996,6.5843621399177,7.49,0.879087068079799,0.800508346279866,"CEBPA",0.999929099691654,0.0966341356692363
"MA0047.3","MA0047.3",42,3888,8.64197530864197,9.72,0.88909210994259,0.810594393836206,"FOXA2",0.999929099691654,0.0911964042143849
