"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0739.1","MA0739.1",11,2656,7.09677419354839,6.64,1.06879129420909,0.454721220539028,"Hic1",0.899571373083114,0.34225477804042
"MA0149.1","MA0149.1",45,11346,29.0322580645161,28.365,1.02352399310827,0.456989510294047,"EWSR1-FLI1",0.899571373083114,0.340093768581564
"MA0671.1","MA0671.1",10,2408,6.45161290322581,6.02,1.07169649555246,0.457513047923359,"NFIX",0.899571373083114,0.339596515673358
"MA0509.2","MA0509.2",15,3679,9.67741935483871,9.1975,1.05217932642987,0.457981817354781,"RFX1",0.899571373083114,0.339151763872195
"MA0771.1","MA0771.1",11,2663,7.09677419354839,6.6575,1.06598185408162,0.458226704787645,"HSF4",0.899571373083114,0.338919604356664
"MA1119.1","MA1119.1",12,2920,7.74193548387097,7.3,1.06053910737958,0.459730016961127,"SIX2",0.900153786490815,0.337497139114628
"MA1104.2","MA1104.2",11,2673,7.09677419354839,6.6825,1.06199389353511,0.463230135829094,"GATA6",0.90224571790661,0.334203194965952
"MA0648.1","MA0648.1",5,1162,3.2258064516129,2.905,1.11043251346399,0.469998899937211,"GSC",0.90224571790661,0.327903158557384
"MA1644.1","MA1644.1",10,2432,6.45161290322581,6.08,1.06112054329372,0.470090864645933,"NFYC",0.90224571790661,0.327818188446742
"MA0695.1","MA0695.1",6,1416,3.87096774193548,3.54,1.09349371241115,0.470506796985081,"ZBTB7C",0.90224571790661,0.327434098332808
"MA1507.1","MA1507.1",7,1670,4.51612903225806,4.175,1.08170755263666,0.470658076926594,"HOXD4",0.90224571790661,0.327294484018231
"MA0631.1","MA0631.1",5,1163,3.2258064516129,2.9075,1.10947771336643,0.470746914889452,"Six3",0.90224571790661,0.327212517516029
"MA0092.1","MA0092.1",12,2944,7.74193548387097,7.36,1.05189340813464,0.47122638187668,"Hand1::Tcf3",0.90224571790661,0.326770403317027
"MA1531.1","MA1531.1",10,2435,6.45161290322581,6.0875,1.0598132079221,0.47165994973775,"NR1D1",0.90224571790661,0.326370999621053
"MA1651.1","MA1651.1",13,3205,8.38709677419355,8.0125,1.04675154748125,0.473926783119517,"ZFP42",0.90224571790661,0.324288747235745
"MA1464.1","MA1464.1",5,1169,3.2258064516129,2.9225,1.10378321697619,0.475228263166573,"ARNT2",0.90224571790661,0.323097738539751
"MA0799.1","MA0799.1",10,2442,6.45161290322581,6.105,1.05677525032364,0.475318098783491,"RFX4",0.90224571790661,0.323015648671473
"MA0468.1","MA0468.1",11,2702,7.09677419354839,6.755,1.0505957355364,0.477704311169481,"DUX4",0.90224571790661,0.320840839293017
