"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BLCAP",3.32260015920083e-44,-0.333769071602936,0.063,0.226,1.2161048842691e-39
"RHOT1",3.36207887680339e-44,-0.433434417904113,0.206,0.413,1.23055448969881e-39
"RGCC",3.49871366039962e-44,0.611447315799311,0.148,0.048,1.28056418684286e-39
"FAM216A",3.66676984229763e-44,-0.309179078180811,0.029,0.17,1.34207442997936e-39
"EPHA10",3.7776419302986e-44,-0.255560417819341,0.01,0.135,1.38265472290859e-39
"OSBPL3",3.87467372966834e-44,-0.488095053604302,0.105,0.279,1.41816933179591e-39
"SIMC1",4.20068200202288e-44,-0.407807949302554,0.104,0.282,1.53749161956039e-39
"RPL35",4.25515011148976e-44,-0.462528612415504,0.085,0.257,1.55742749230637e-39
"OPALIN",4.49190253526908e-44,0.618022460189236,0.218,0.09,1.64408124693384e-39
"JPH1",5.22532911834296e-44,-0.278373761247721,0.032,0.174,1.91252271060471e-39
"PHC1",1.01685678215884e-43,-0.296238661033301,0.042,0.191,3.72179750837957e-39
"SOCS7",1.06280615187382e-43,-0.323848173332008,0.076,0.244,3.88997679647336e-39
"ZNF536",1.16461262111791e-43,0.871077399045181,0.457,0.31,4.26259865455366e-39
"ARMC9",1.18327928289899e-43,-0.406120455367396,0.131,0.312,4.33092050333858e-39
"ATP10B",1.2075817304921e-43,0.577260924896055,0.29,0.14,4.41986989177413e-39
"KIAA0319",1.25918560273096e-43,-0.483887832337732,0.151,0.338,4.60874522455559e-39
"CPT1C",1.53540819107032e-43,-0.321080180251218,0.051,0.205,5.61974752013648e-39
"MAP3K10",1.54059837770891e-43,-0.310831685455888,0.047,0.2,5.63874412225239e-39
"SUCLA2",1.5734847257212e-43,-0.39696012447466,0.093,0.27,5.75911144461216e-39
"ATRN",1.63999421760838e-43,-0.487972122504174,0.19,0.399,6.00254283586843e-39
"ZNF846",1.69896997337787e-43,-0.48859771368425,0.072,0.236,6.21839999956035e-39
"DPY30",1.7464269654036e-43,-0.341257634319053,0.043,0.192,6.39209733607372e-39
"ST8SIA4",1.90243703168931e-43,-0.514389584142583,0.009,0.131,6.96310977968603e-39
"OSBPL8",2.08424345767356e-43,-0.498528268756997,0.25,0.446,7.62853947943099e-39
"HS3ST2",2.14870750501258e-43,-0.401074679881402,0.014,0.141,7.86448433909654e-39
"ACVR2A",2.19201600306903e-43,-0.388529252789109,0.089,0.263,8.02299777283295e-39
"PPP3CB",2.42710104658657e-43,-0.517481855552647,0.249,0.445,8.88343254061149e-39
"GREM2",2.99397061657811e-43,-0.359405407848943,0.012,0.136,1.09582318537375e-38
"TPST1",3.35331562807787e-43,1.52739953877736,0.469,0.407,1.22734705303278e-38
"RBMS1",3.36314265073194e-43,-0.36891090674795,0.079,0.248,1.2309438415944e-38
"RPS26",3.62698108536833e-43,-0.381967792394474,0.058,0.214,1.32751134705566e-38
"KCND3",3.6478731342392e-43,-0.493851325146052,0.185,0.376,1.33515804586289e-38
"ZBTB18",3.82555654354092e-43,-0.336255555262223,0.042,0.188,1.40019195050141e-38
"PIK3R3",3.85100310177829e-43,-0.358227912900341,0.036,0.178,1.40950564528187e-38
"GPR176",4.37624033762644e-43,-0.280599175793863,0.033,0.175,1.60174772597465e-38
"GLDN",4.89643979282644e-43,0.9422080675937,0.29,0.155,1.79214592857241e-38
"FOCAD",5.42759567641021e-43,-0.619361047871562,0.258,0.438,1.9865542935229e-38
"NREP",7.5013666218493e-43,-0.338504310406116,0.055,0.208,2.74557519726306e-38
"ZNF821",7.55935398793532e-43,-0.26301358379455,0.063,0.224,2.76679915312421e-38
"SAE1",7.59871389864969e-43,-0.302866203618866,0.059,0.218,2.78120527404477e-38
"GRIK5",7.6086008967267e-43,-0.368721046169786,0.093,0.264,2.78482401421094e-38
"CAMTA2",7.63664352082561e-43,-0.389932822271545,0.034,0.176,2.79508789505738e-38
"VPS35",7.8678981284403e-43,-0.299685960358631,0.063,0.223,2.87972939399043e-38
"FA2H",7.97714327950726e-43,0.527604719329356,0.313,0.157,2.91971421173245e-38
"ANKRD55",8.00897083417678e-43,-0.432114030414185,0.017,0.143,2.93136341501704e-38
"GLRA3",8.74517131294928e-43,-0.27182471523042,0.003,0.118,3.20082015225257e-38
"SLC4A7",9.12419800071688e-43,-0.684368322438624,0.126,0.306,3.33954771024238e-38
"ERC1",9.12743530264329e-43,-0.62019549402897,0.397,0.571,3.34073259512047e-38
"U91319.1",9.59165272913155e-43,-0.325314841637327,0.071,0.237,3.51064081538944e-38
"LRP8",1.00863452397413e-42,-0.444844197371497,0.062,0.217,3.69170322119771e-38
"MPP7",1.27129788986606e-42,-0.317763754779951,0.025,0.158,4.65307740669875e-38
"VPS9D1",1.35546029956371e-42,-0.39084419154025,0.09,0.26,4.96112024243312e-38
"MIR222HG",1.35896401029478e-42,-0.283899703545521,0.006,0.123,4.97394417407991e-38
"BCO2",1.49612205645137e-42,-0.378555623661948,0.031,0.17,5.47595633881765e-38
"VPS13A",1.57230998223102e-42,-0.481571328432696,0.181,0.366,5.75481176596377e-38
"SLC38A1",1.82415763486622e-42,-0.271726868337525,0.104,0.288,6.67659935937385e-38
"RNF111",1.83236310273048e-42,-0.42413831438619,0.185,0.383,6.70663219230381e-38
"SEMA6A",1.91011018537263e-42,0.746291158413219,0.327,0.182,6.99119428948237e-38
"MPP6",2.37814058532535e-42,-0.440427721129138,0.12,0.299,8.70423235634933e-38
"CDKL2",2.41319758799332e-42,-0.265871575843296,0.036,0.179,8.83254449181435e-38
"NRG2",2.84401740191606e-42,-0.483930509926086,0.154,0.347,1.0409388092753e-37
"ANKRD12",3.4711489844479e-42,0.622085222710496,0.676,0.596,1.27047523979777e-37
"WIPF3",3.85134164942461e-42,-0.260634142997954,0.016,0.141,1.4096295571059e-37
"ZNF786",3.88936112593923e-42,-0.30540127999143,0.016,0.142,1.42354506570502e-37
"SATB1",4.01392278559734e-42,-0.327151969362252,0.061,0.216,1.46913587875648e-37
"BTBD2",4.32003189330077e-42,-0.276109618388159,0.079,0.245,1.58117487326702e-37
"PKNOX1",4.49082698685545e-42,-0.331425794274836,0.112,0.295,1.64368758545896e-37
"TSPYL4",4.51763507194088e-42,-0.272079041541859,0.026,0.159,1.65349961268108e-37
"GPR162",4.5519621580751e-42,-0.269335392726972,0.029,0.166,1.66606366947707e-37
"ST3GAL6",4.58725867476934e-42,-0.457659959382668,0.099,0.274,1.67898254755233e-37
"SCML1",4.63286478849732e-42,0.44747967607205,0.173,0.068,1.69567484123791e-37
"GP1BB",4.68440226116674e-42,-0.276228721411617,0.022,0.152,1.71453807160964e-37
"HERC1",4.77324589000206e-42,-0.431748996086895,0.429,0.584,1.74705572819965e-37
"SSBP4",5.42304148707294e-42,-0.289062490904876,0.032,0.17,1.98488741468357e-37
"RHOBTB2",5.61014881629689e-42,-0.311011150574583,0.032,0.169,2.05337056825282e-37
"PARP8",5.83332770934272e-42,-0.465207941108133,0.161,0.351,2.13505627489653e-37
"CAND2",6.00076063718817e-42,-0.269903143279926,0.027,0.162,2.19633840081724e-37
"MTFMT",6.00889637436917e-42,-0.302518838935467,0.082,0.249,2.19931616198286e-37
"H3F3B",6.37047354214533e-42,0.777202720329991,0.29,0.159,2.33165702116061e-37
"DTWD2",6.93363741925218e-42,-0.393975821463044,0.085,0.253,2.53778063182049e-37
"PWRN4",7.13141927761695e-42,-0.363907450710705,0.007,0.124,2.61017076980058e-37
"MIR4500HG",8.47676879629023e-42,-0.31656657130038,0.015,0.139,3.10258214713019e-37
"DOCK8",9.21189468370132e-42,-1.74351790390209,0.008,0.124,3.37164557318152e-37
"ZNF618",9.27837168459571e-42,-0.372796125760546,0.018,0.145,3.39597682027887e-37
"FARS2",9.58437439496705e-42,-0.565291563906673,0.263,0.457,3.50797687230189e-37
"SBNO1",1.25341327610379e-41,-0.290872023093467,0.129,0.316,4.58761793186748e-37
"FBXL17",1.2853652036674e-41,-0.553385144819178,0.402,0.569,4.70456518194305e-37
"VKORC1L1",1.30738394566676e-41,-0.32993833356023,0.103,0.276,4.78515597953489e-37
"MAST3",1.41678427748879e-41,-0.324606846127476,0.095,0.27,5.18557213403673e-37
"PXK",1.4819253647763e-41,0.994087166411961,0.507,0.389,5.42399502761773e-37
"NELFA",1.51831745256889e-41,-0.341610131172742,0.143,0.329,5.5571937081474e-37
"RPL13",1.59639850960222e-41,-0.446446056477418,0.169,0.363,5.84297818499507e-37
"B4GALT6",1.80216962751608e-41,-0.325749297505558,0.074,0.235,6.59612105367162e-37
"ATP11A",1.96100781155424e-41,0.831611591968946,0.405,0.274,7.17748469106966e-37
"TMPRSS5",2.3206770150829e-41,0.618293846146225,0.115,0.033,8.49390994290491e-37
"ABCA3",2.37576995848913e-41,-0.432072252845202,0.164,0.354,8.69555562506608e-37
"RPL29",2.4071079786777e-41,-0.33363164981205,0.056,0.207,8.81025591275825e-37
"ZNF675",2.79845208765961e-41,-0.405833550792386,0.073,0.231,1.02426144860429e-36
"ITGA9-AS1",3.04681726424806e-41,-0.381772104057995,0.116,0.291,1.11516558688743e-36
"PUS7",3.06080171282309e-41,-0.295760390860237,0.06,0.215,1.12028403491038e-36
"VRK2",3.15429577647699e-41,0.697005642639227,0.264,0.127,1.15450379714834e-36
"CCNI",3.1644781871401e-41,-0.460860452229355,0.158,0.346,1.15823066127515e-36
"RGL1",3.42187502198571e-41,1.00103824738508,0.488,0.408,1.25244047679699e-36
"UBE3C",4.29522024152921e-41,-0.442464665019719,0.249,0.455,1.57209356060211e-36
"CDH7",4.30597696572982e-41,-0.327861623651514,0.021,0.148,1.57603062922677e-36
"IL12RB2",4.33186038851194e-41,-0.270255618107184,0.009,0.126,1.58550422079926e-36
"PPP1R14C",4.49142264827806e-41,-0.263998044879526,0.016,0.14,1.64390560349625e-36
"TANC1",4.62756921755108e-41,0.506717760520451,0.337,0.181,1.69373660931587e-36
"EIF4G3",5.04992563611251e-41,-0.504251972326584,0.574,0.706,1.84832328207354e-36
"LINC01473",5.06764312014531e-41,0.784524105841927,0.529,0.436,1.85480805840439e-36
"ACADM",5.60511438797669e-41,-0.309829259392984,0.085,0.25,2.05152791714335e-36
"SLC44A1",5.66689716272471e-41,0.790588230927098,0.655,0.579,2.07414103052887e-36
"SLC16A10",6.21605698925548e-41,-0.271705383348639,0.043,0.186,2.2751390186374e-36
"DAPK2",6.22170808289584e-41,0.913404048641995,0.212,0.096,2.27720737542071e-36
"RPL15",6.55635037384636e-41,-0.339041548433338,0.088,0.253,2.39968980033151e-36
"COL12A1",7.0890045982232e-41,-0.305574358131833,0.012,0.131,2.59464657299567e-36
"MFAP3L",8.26269653928125e-41,0.522220690828233,0.249,0.123,3.02422956034233e-36
"COL19A1",8.32169026559039e-41,-0.335250461557379,0.017,0.14,3.04582185410874e-36
"MCHR2",1.01458440631039e-40,-0.28778966583844,0.009,0.125,3.71348038553664e-36
"ZNF638",1.09356535829492e-40,0.588762530280708,0.739,0.666,4.00255856789522e-36
"CCDC171",1.19776695376125e-40,-0.353071900890586,0.145,0.332,4.38394682746156e-36
"SLC41A2",1.37854764157483e-40,-0.369978453207037,0.108,0.281,5.04562222292802e-36
"NAIP",1.39010737864232e-40,0.627571781506058,0.176,0.069,5.08793201656876e-36
"ULK3",1.41392750710287e-40,-0.317530247589994,0.019,0.143,5.17511606874722e-36
"PNKD",1.41946838822788e-40,-0.321774850407767,0.062,0.213,5.19539624775286e-36
"XYLT1",1.47355187016731e-40,-0.559881189585066,0.199,0.405,5.39334719999935e-36
"TTC39B",1.70446615276469e-40,-0.383036309947859,0.08,0.238,6.23851656573405e-36
"PHACTR3",1.74147859449303e-40,0.797497569658036,0.553,0.453,6.37398580370394e-36
"ST6GAL1",1.75699142512246e-40,-1.58230650898161,0.157,0.328,6.43076431509072e-36
"UBP1",1.81887523790153e-40,-0.342199387798262,0.107,0.28,6.65726525824338e-36
"IGSF9B",2.06666529549966e-40,-0.278052374848031,0.083,0.247,7.56420164805831e-36
"EPS8",2.07853811371532e-40,0.327411609359241,0.297,0.148,7.60765735000943e-36
"KIFAP3",2.17142613498917e-40,-0.366464213228373,0.218,0.406,7.94763679667385e-36
"TMEM268",2.25529896992249e-40,-0.269572190841645,0.032,0.167,8.25461975981331e-36
"DOCK10",2.30871210524909e-40,0.761379853532949,0.572,0.439,8.4501171764222e-36
"GPC1",2.42117186278367e-40,-0.3203443196939,0.069,0.225,8.86173113497451e-36
"GRIK3",2.44760791146953e-40,-0.557292531995433,0.069,0.22,8.95848971676964e-36
"COX7C",2.52283070916656e-40,-0.292005483745011,0.058,0.205,9.23381267862052e-36
"ATP6V1B2",2.53764602396433e-40,-0.274599078360886,0.071,0.228,9.28803821231185e-36
"IRAK1BP1",2.58224605409542e-40,-0.262887805256711,0.121,0.302,9.45127878259466e-36
"JAM3",2.64509205152842e-40,1.19677211233969,0.44,0.335,9.68130141779918e-36
"ZC3H14",2.75091894458207e-40,-0.386121183305484,0.143,0.328,1.00686384290648e-35
"MSL2",2.81835917238843e-40,-0.450536984050261,0.08,0.241,1.03154764068589e-35
"NRXN3",2.87325539298444e-40,-0.595916689736817,0.539,0.688,1.05164020638624e-35
"OAF",2.94225008551549e-40,0.29750057807473,0.153,0.053,1.07689295379953e-35
"GRIP2",3.28157408913764e-40,-0.304002101536131,0.003,0.11,1.20108893236527e-35
"TMEM91",3.37175649092841e-40,-0.273595801623231,0.062,0.212,1.23409659324471e-35
"CDH13",3.5430278222453e-40,-0.810050390694631,0.18,0.355,1.29678361322e-35
"HOOK2",3.70701379806717e-40,-0.319013312385448,0.073,0.23,1.35680412023057e-35
"MAP3K3",4.3390233159741e-40,-0.466436511857356,0.126,0.306,1.58812592387968e-35
"SPAG16",4.37931501759677e-40,-0.434889278900075,0.171,0.356,1.60287308959059e-35
"PRRX1",4.38623091098303e-40,0.406078064461021,0.223,0.098,1.6054043757289e-35
"ST3GAL2",4.52958123756602e-40,-0.329267198785457,0.063,0.214,1.65787202876154e-35
"SLITRK4",5.15659861122866e-40,-0.262545688021395,0.024,0.15,1.8873666576958e-35
"FAM13A",5.64045315046375e-40,-0.515158252868285,0.135,0.307,2.06446225760124e-35
"STAT3",5.79586004055503e-40,0.698674339790947,0.38,0.247,2.12134273344355e-35
"CFAP46",6.39522686887796e-40,-0.318216670724442,0.027,0.156,2.34071698627802e-35
"PLOD2",7.00868895132357e-40,1.16866706745617,0.25,0.131,2.56525024307394e-35
"DLG1",7.05615588083144e-40,0.802252517825754,0.723,0.634,2.58262361394311e-35
"INPP5D",7.32120340122094e-40,-1.52182283524163,0.007,0.118,2.67963365688088e-35
"AIF1L",8.50938423272306e-40,0.528887508471101,0.127,0.039,3.11451972301897e-35
"GOT1",1.01579470794006e-39,-0.27117259194523,0.031,0.163,3.71791021053142e-35
"HIP1",1.06044014822998e-39,0.678063730980892,0.511,0.352,3.88131698653655e-35
"GNG12",1.10322618989521e-39,0.281685582722721,0.138,0.045,4.03791817763546e-35
"ZIC1",1.23250120748249e-39,0.341895264595061,0.175,0.064,4.51107766950666e-35
"AKAP11",1.54079630502188e-39,-0.275457276593065,0.141,0.328,5.63946855601058e-35
"PREP",1.6002961392458e-39,-0.308322043419927,0.066,0.217,5.85724389925356e-35
"GPD1L",1.67419243743921e-39,-0.282314524666163,0.019,0.141,6.12771174027126e-35
"RPRD2",1.71898906216371e-39,-0.497364132988005,0.339,0.527,6.2916718664254e-35
"BCAS1",1.8496873314334e-39,0.40722894507189,0.397,0.225,6.77004060177939e-35
"TMEM245",1.97234197086022e-39,-0.322334383724721,0.143,0.331,7.21896884754548e-35
"MYL6B",1.99635272284966e-39,-0.25854860282191,0.029,0.159,7.30685060090204e-35
"SNX32",2.49558302131659e-39,-0.311004162748233,0.116,0.291,9.13408341632084e-35
"TESPA1",2.63146284861845e-39,-0.285496600482234,0.005,0.113,9.6314171722284e-35
"GSE1",2.63820489303924e-39,-0.456654469792497,0.11,0.273,9.65609372901292e-35
"EPHB2",2.87324260558573e-39,-0.394619753106338,0.067,0.219,1.05163552607043e-34
"OSBP2",2.9155316193277e-39,-0.391060873953742,0.33,0.535,1.06711372799013e-34
"SH3D19",3.16680672073638e-39,0.600865872905568,0.547,0.408,1.15908292785672e-34
"CDH22",3.46717096824231e-39,-0.333146996777605,0.015,0.131,1.26901924608637e-34
"LRP2",4.1877803505914e-39,0.597799681003208,0.13,0.042,1.53276948611996e-34
"SCAP",4.31168184230016e-39,-0.340850528329383,0.096,0.262,1.57811867110028e-34
"RPS16",4.75054002216633e-39,-0.293998657634275,0.051,0.194,1.7387451535131e-34
"CPEB3",5.13139541462718e-39,-0.405377007371217,0.347,0.535,1.8781420357077e-34
"FAM126B",5.30888473460678e-39,-0.323547912289023,0.198,0.393,1.94310490171343e-34
"SYNE1",5.6264419123228e-39,-0.555752343073493,0.413,0.571,2.05933400432927e-34
"GRK5",5.79427466062685e-39,-0.462705479212144,0.045,0.182,2.12076246853603e-34
"ZFP36L1",6.19225852202612e-39,0.349156850896093,0.247,0.112,2.26642854164678e-34
"NPC1",6.33066835897583e-39,0.575121544792825,0.391,0.247,2.31708792606874e-34
"LANCL2",6.39415890636727e-39,-0.371749996278943,0.095,0.259,2.34032610131948e-34
"BAG4",6.42692990338476e-39,-0.313350819347143,0.062,0.21,2.35232061393786e-34
"NEK3",6.50042825954731e-39,0.466202769132177,0.18,0.071,2.37922174727691e-34
"RPS4X",7.49664460277936e-39,-0.307151387627972,0.05,0.19,2.74384689106327e-34
"CD82",7.80617853972652e-39,0.375122444955276,0.137,0.044,2.8571394073253e-34
"BRI3BP",7.91061755914297e-39,-0.271453858497883,0.055,0.2,2.89536513282192e-34
"KLF9",8.20046312353154e-39,0.701018514923182,0.195,0.088,3.00145150784378e-34
"CSPG5",8.22886638028641e-39,-0.417574572305579,0.045,0.183,3.01184738384863e-34
"DAGLB",8.52821909578107e-39,-0.290299742379332,0.04,0.175,3.12141347124683e-34
"NISCH",8.6482037775226e-39,-0.328809273590875,0.101,0.267,3.16532906461105e-34
"COX7A2L",9.99819250058657e-39,-0.266433246518627,0.055,0.196,3.65943843713969e-34
"NDUFV3",9.99930472194277e-39,-0.363839899840514,0.097,0.261,3.65984552127827e-34
"PPP1R14A",1.01645178024016e-38,0.578000127275451,0.128,0.041,3.72031516085701e-34
"PTK2",1.13646452456095e-38,0.574599887840272,0.79,0.681,4.15957380634554e-34
"IQGAP1",1.25961671862754e-38,0.951139236153695,0.388,0.26,4.61032315184864e-34
"LIMK1",1.27411009981676e-38,-0.28320903106565,0.026,0.151,4.66337037633931e-34
"UPP2",1.37866539933465e-38,-0.400933606303333,0.119,0.292,5.04605322810476e-34
"LRRC63",1.3786676558946e-38,0.861900168795125,0.128,0.042,5.04606148733983e-34
"SLC1A1",1.53413428515843e-38,-0.423227651266105,0.077,0.231,5.61508489710839e-34
"KLHDC3",1.55681143921955e-38,-0.274770969570348,0.04,0.174,5.69808554868747e-34
"LRRFIP1",1.60526300394005e-38,-0.432024312952115,0.226,0.416,5.87542312072099e-34
"GK5",1.70376525328575e-38,-0.353750689504263,0.082,0.239,6.23595120355117e-34
"AC093843.1",1.71035537551152e-38,-0.2527540943337,0.008,0.117,6.26007170990973e-34
"RABL6",1.85898504491168e-38,-0.280561306372261,0.126,0.304,6.80407116288126e-34
"RALA",1.8807767105035e-38,-0.33835787202522,0.069,0.219,6.88383083811386e-34
"SARM1",1.91313774105164e-38,-0.358658250375206,0.091,0.253,7.0022754460231e-34
"TOLLIP",2.02685011002021e-38,-0.282614799930469,0.034,0.164,7.41847408768498e-34
"PRR14L",2.03218671254823e-38,-0.289214823893076,0.145,0.329,7.43800658659777e-34
"PPM1K",2.12223000517255e-38,-0.344986369371123,0.147,0.33,7.76757404193206e-34
"CHRM2",2.20048897845315e-38,-0.36961228483182,0.008,0.118,8.05400971003638e-34
"SNX27",2.21734383336059e-38,-0.407397096105092,0.142,0.32,8.11570016448311e-34
"RPL11",2.30326636694203e-38,-0.391499833577691,0.076,0.229,8.43018522964453e-34
"CBFB",2.40505138854842e-38,0.552329885196424,0.337,0.198,8.80272858722607e-34
"QTRT1",2.47493281454428e-38,-0.307265588744169,0.066,0.216,9.05850159451351e-34
"GLMN",3.5603029159553e-38,-0.343744334123206,0.112,0.28,1.3031064702688e-33
"ZBTB46",3.57871982309187e-38,-0.396221592100525,0.045,0.18,1.30984724244986e-33
"ATP6V1A",3.74731853179393e-38,-0.407027345937356,0.186,0.373,1.3715560558219e-33
"PDXP",4.16710568032816e-38,-0.278249758498848,0.013,0.126,1.52520235005691e-33
"WDR17",4.80058584828998e-38,-0.443580573530279,0.206,0.387,1.75706242633262e-33
"EHD3",4.8810110714148e-38,-0.281324140895485,0.025,0.147,1.78649886224853e-33
"PLEKHG5",5.89858881290563e-38,-0.252723337891407,0.008,0.116,2.15894249141159e-33
"EXT1",6.2719033966176e-38,-0.546879659653543,0.276,0.462,2.29557936219601e-33
"ZNF398",7.37276116836005e-38,-0.303683696412969,0.092,0.254,2.69850431523146e-33
"RABEP1",7.59480904883126e-38,-0.395294066480086,0.284,0.483,2.77977605996273e-33
"NTN4",9.08681152979072e-38,-0.385504515621677,0.049,0.184,3.3258638880187e-33
"UGT8",9.46338702816655e-38,0.374781936556081,0.285,0.142,3.46369428617924e-33
"APOO",9.63945718019112e-38,-0.322719176376902,0.055,0.196,3.52813772252175e-33
"PTMS",1.0083105187083e-37,-0.283295577986447,0.025,0.146,3.69051732952424e-33
"FHOD3",1.12614735389961e-37,-0.508781531188681,0.15,0.316,4.12181193000795e-33
"CTCF",1.28319412666225e-37,-0.379374926490023,0.098,0.26,4.6966188229965e-33
"TRPC4AP",1.29320153960268e-37,0.778750124603837,0.509,0.398,4.73324695509976e-33
"MARCH3",1.35188510739531e-37,0.950711483900043,0.238,0.119,4.94803468157759e-33
"GLDC",1.39931621225018e-37,0.771867130111299,0.191,0.085,5.12163726845689e-33
"SORCS2",1.55761552894661e-37,0.660004672739328,0.352,0.219,5.70102859749749e-33
"KDM2B",1.56622211810213e-37,-0.285046597328099,0.125,0.301,5.73252957446562e-33
"C19orf12",1.62348404674662e-37,-0.278337708712062,0.081,0.237,5.94211395949731e-33
"SFI1",1.64793420957424e-37,-0.303073084391276,0.069,0.219,6.03160400046266e-33
"OSBPL9",2.02020669809965e-37,0.735070725935154,0.492,0.389,7.39415853571452e-33
"GLCE",2.04998603367628e-37,-0.345862308853874,0.077,0.231,7.50315388185855e-33
"INPP4B",2.19035284729013e-37,-0.874013678859681,0.191,0.349,8.0169104563666e-33
"SPOP",2.26179352503564e-37,-0.39906067483532,0.15,0.326,8.27839048098293e-33
"ACSL6",2.33019636922758e-37,-0.457411082399138,0.155,0.331,8.52875173100985e-33
"TULP3",2.44040222798148e-37,0.59750295652462,0.25,0.127,8.93211619463501e-33
"MIS18BP1",2.55625772475996e-37,-0.662348320219835,0.023,0.141,9.35615889839391e-33
"PPM1A",2.73660163718566e-37,-0.313180026722694,0.126,0.298,1.00162356522632e-32
"IGF1",2.75848934860563e-37,-0.38492747289312,0.003,0.103,1.00963468648315e-32
"TTYH3",3.00984494768113e-37,-0.394231323218473,0.069,0.215,1.10163334930077e-32
"PPM1L",3.11257830507448e-37,-0.390141666649053,0.236,0.422,1.13923478544031e-32
"PIP5K1C",3.19675329629146e-37,-0.296812257538088,0.074,0.223,1.17004367397564e-32
"HIF3A",3.26831906084607e-37,0.429200822142273,0.238,0.11,1.19623745946027e-32
"TM7SF3",3.36063893934222e-37,-0.320879950057892,0.106,0.271,1.23002745818864e-32
"FMNL2",3.73186256481015e-37,0.479352921841758,0.764,0.701,1.36589901734616e-32
"KLHL18",4.1293987220939e-37,-0.320370466450133,0.071,0.22,1.51140122627359e-32
"RPL4",4.56984317278242e-37,-0.33626245447582,0.042,0.174,1.67260829967009e-32
"ABHD18",4.65047696572532e-37,-0.304214704092048,0.193,0.38,1.70212107422512e-32
"DHX30",5.83054002477384e-37,-0.257513390163193,0.116,0.288,2.13403595446747e-32
"EMB",6.35514542855635e-37,-0.306014444948183,0.005,0.106,2.32604677830591e-32
"PRDM11",6.40064735498095e-37,-0.68357541624647,0.029,0.15,2.34270093839658e-32
"CTDSPL",6.57707612800768e-37,-0.413503640956766,0.189,0.377,2.40727563361209e-32
"SLC25A37",7.46911947202333e-37,0.913395692653955,0.315,0.199,2.73377241795526e-32
"ARMC2",8.04614390257423e-37,-0.358213531249485,0.132,0.303,2.94496912978119e-32
"LINC00609",8.16054037937983e-37,0.698765992654521,0.263,0.134,2.98683938425681e-32
"DYSF",8.85839664644609e-37,1.0404085936529,0.245,0.133,3.24226175656574e-32
"ZNF420",8.88093956343049e-37,-0.315938478281422,0.046,0.18,3.25051268961119e-32
"ATL2",8.98514667037723e-37,-0.38446451943473,0.147,0.318,3.28865353282477e-32
"WSB2",9.03483773609313e-37,-0.289828939544803,0.058,0.198,3.30684095978745e-32
"RPL23A",9.15051886879591e-37,-0.465404987785246,0.09,0.241,3.34918141116799e-32
"NHSL1",1.04142108747906e-36,0.653261289304202,0.253,0.126,3.81170532228209e-32
"EXTL3",1.0443895178996e-36,-0.414526953006617,0.082,0.233,3.82257007446432e-32
"PAMR1",1.05488227107076e-36,0.467655500841865,0.184,0.078,3.86097460034607e-32
"CTNNAL1",1.07013160860964e-36,-0.314411160405231,0.064,0.205,3.91678870067215e-32
"GAB1",1.11845966710649e-36,0.596213888116118,0.536,0.394,4.09367422757646e-32
"TRIM36",1.16589025032664e-36,-0.258696266853247,0.006,0.109,4.26727490522053e-32
"LINC00299",1.30576116588339e-36,0.770965865842093,0.266,0.146,4.77921644324978e-32
"STS",1.40150026022219e-36,-0.314100107018924,0.068,0.214,5.12963110243922e-32
"CDK5RAP1",1.41478403808383e-36,-0.258973068104348,0.075,0.224,5.17825105779062e-32
"TBRG1",1.46158242418001e-36,-0.255551052524286,0.084,0.24,5.34953783074127e-32
"MDH1",1.52635530586208e-36,-0.298385275371881,0.093,0.249,5.58661305498578e-32
"RPL36A",1.54328423037982e-36,-0.367271457683508,0.047,0.18,5.64857461161318e-32
"PKD1L1",1.59617217826576e-36,-0.257860204849367,0.03,0.153,5.84214978967053e-32
"ERBB3",1.64732653440842e-36,0.480446738424058,0.245,0.117,6.02937984858826e-32
"BCAP29",1.647941565861e-36,-0.290324962336557,0.096,0.254,6.03163092520785e-32
"ADCY6",1.6551969441742e-36,-0.265692726587035,0.034,0.158,6.05818633537198e-32
"TBCE",1.66605329986294e-36,-0.294426976275405,0.043,0.174,6.09792168282833e-32
"SMARCD3",1.89431788458467e-36,-0.354999212186683,0.062,0.202,6.93339288936835e-32
"PRR12",1.92327661037583e-36,-0.36427425103802,0.047,0.181,7.03938472163658e-32
"MARCKSL1",2.00068032139915e-36,0.717910071641808,0.205,0.095,7.32269004435303e-32
"NIPSNAP1",2.22142615097408e-36,-0.282042464552731,0.04,0.169,8.13064185518025e-32
"RPL7A",2.25832146087502e-36,-0.256096650493525,0.065,0.208,8.26568237894868e-32
"SDHD",2.3077291627819e-36,-0.277191961805749,0.027,0.146,8.44651950869803e-32
"TIMP3",2.80217403051189e-36,0.670598614449005,0.203,0.092,1.02562371690766e-31
"USP31",3.82351765286559e-36,-0.256569634968089,0.088,0.245,1.39944569612533e-31
"SNX10",3.94423473081986e-36,-0.326981776726918,0.104,0.263,1.44362935382738e-31
"CARNMT1",4.08183677671058e-36,-0.25316524670878,0.07,0.215,1.49399307864384e-31
"DNAJB6",4.32032814394228e-36,-0.401066717564147,0.119,0.284,1.58128330396431e-31
"CEP126",4.51705532703333e-36,-0.345134426384207,0.13,0.298,1.65328742024747e-31
"WIPF2",5.48163672335315e-36,-0.446452847853159,0.194,0.373,2.00633385711449e-31
