"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
8.07130967950231e-17,0.201128274793525,0.238,0.15,2.60582233002732e-12,"Uggt2"
8.20858949383602e-17,0.183974941973607,0.346,0.237,2.65014311808496e-12,"Vamp8"
8.26009225214987e-17,0.214333469058386,0.529,0.406,2.66677078360658e-12,"Fh1"
8.3616399337677e-17,-0.255141601688311,0.578,0.627,2.6995554526169e-12,"Tnrc6c"
8.73865625001428e-17,0.117047738867926,0.213,0.126,2.82127517031711e-12,"Tysnd1"
9.17731099143593e-17,0.145905469957082,0.226,0.137,2.96289485358509e-12,"Arhgef25"
9.41854798586727e-17,0.217534778953019,0.515,0.395,3.04077821723725e-12,"Ier3"
9.44210279931969e-17,0.130900270225596,0.977,0.982,3.04838288876036e-12,"Atp5b"
9.5235670807663e-17,-0.253434206312457,0.358,0.454,3.0746836320254e-12,"Pon2"
1.06833191324947e-16,-0.15983507285516,0.052,0.123,3.44910958192591e-12,"Ppargc1b"
1.0785078330348e-16,-0.259003423908102,0.317,0.413,3.48196253895286e-12,"Pank2"
1.10797222634869e-16,0.18184295331957,0.794,0.708,3.57708833276674e-12,"1110038B12Rik"
1.12670827868469e-16,0.225699060431404,0.483,0.366,3.63757767773351e-12,"Rapgef6"
1.13257613389592e-16,0.130946600139137,0.149,0.079,3.65652204828299e-12,"Slc1a4"
1.14175637332108e-16,-0.183906980350823,0.877,0.902,3.68616045126711e-12,"Ppp1ca"
1.16538270874028e-16,0.12402612863554,0.155,0.083,3.76243807516798e-12,"Fig4"
1.16972441248693e-16,-0.288172668951597,0.418,0.501,3.77645526571405e-12,"Dbf4"
1.19736261211497e-16,-0.256780180288183,0.492,0.565,3.86568519321319e-12,"Itgb5"
1.21157931330806e-16,-0.260948484021572,0.298,0.391,3.91158381301507e-12,"Immp1l"
1.2509833495464e-16,-0.233179962103469,0.2,0.295,4.03879974401056e-12,"Abhd12"
1.36967176208352e-16,-0.275930007771671,0.263,0.354,4.42198528388665e-12,"Arl6ip6"
1.46481372979803e-16,-0.230486787328731,0.194,0.286,4.72915112665296e-12,"Rtl8a"
1.48602601049891e-16,-0.207127066085894,0.137,0.228,4.79763497489572e-12,"Acadsb"
1.50611896347484e-16,0.15880264802374,0.349,0.241,4.86250507357851e-12,"Dazap2"
1.55556373073785e-16,-0.237733836953602,0.162,0.252,5.02213750468716e-12,"Car5b"
1.5587417751792e-16,0.222513936317496,0.507,0.399,5.03239782116604e-12,"Wapl"
1.62162960781633e-16,-0.247772361364243,0.292,0.387,5.23543118883502e-12,"Acbd5"
1.66292830051577e-16,-0.178647982811325,0.973,0.98,5.36876401821517e-12,"Serf2"
1.72173218656628e-16,-0.232745372084622,0.257,0.353,5.55861236432924e-12,"Shcbp1"
1.75686303005072e-16,0.127077397945388,0.185,0.106,5.67203229251875e-12,"Mapk8"
1.77413409643495e-16,0.222894170623943,0.334,0.23,5.72779193034025e-12,"Bicd1"
1.79680930974805e-16,0.165741149145457,0.282,0.186,5.80099885652158e-12,"Polr3d"
1.88532079411626e-16,0.225980704923087,0.464,0.349,6.08675818380435e-12,"Elovl6"
1.89758467832714e-16,0.108762845085595,0.122,0.06,6.12635213397917e-12,"Zfp36"
1.90480402449321e-16,-0.247219430326899,0.306,0.4,6.14965979307633e-12,"Celf4"
1.91235578919753e-16,0.222253057127648,0.676,0.562,6.17404066542421e-12,"Snd1"
1.93608448112407e-16,0.193793638460877,0.358,0.251,6.25064874730907e-12,"Tspan31"
1.93657425468708e-16,-0.238761290661339,0.784,0.821,6.25222998125723e-12,"Psmd4"
2.00244580173011e-16,0.175679701877654,0.318,0.217,6.46489627088565e-12,"Camk1"
2.14717817612143e-16,-0.206046402028575,0.195,0.291,6.93216474160804e-12,"Ctif"
2.20057137733184e-16,-0.244901124261552,0.311,0.407,7.10454469171584e-12,"Dido1"
2.20705316254109e-16,0.185625806122984,0.44,0.33,7.1254711352639e-12,"Aarsd1"
2.24388494971458e-16,0.191075216225948,0.512,0.39,7.24438256015353e-12,"Rab1a"
2.29256720369825e-16,-0.20820444632554,0.164,0.256,7.40155321713981e-12,"Dgkz"
2.49672438451934e-16,0.111886959993852,0.112,0.053,8.06067467542068e-12,"3110040N11Rik"
2.56440075102847e-16,0.150724332141869,0.134,0.069,8.27916782469543e-12,"Bmerb1"
2.58262799367305e-16,-0.182031659945227,0.123,0.213,8.33801447757344e-12,"Adamts9"
2.65061257137203e-16,-0.216626167206091,0.135,0.221,8.55750268667459e-12,"Ksr1"
2.67806824811355e-16,0.152357844687589,0.197,0.116,8.64614333903458e-12,"Nt5dc1"
2.68134174402348e-16,-0.224603304602066,0.337,0.431,8.6567118205798e-12,"Trmt6"
2.73525305894288e-16,0.114884174696736,0.117,0.056,8.83076450079707e-12,"P2ry2"
2.73813229124851e-16,-0.191188522240637,0.161,0.253,8.8400601022958e-12,"Osbpl2"
2.79022303344982e-16,-0.223934449092508,0.283,0.382,9.00823506349274e-12,"Neto2"
2.81833998026218e-16,-0.202057152524041,0.049,0.117,9.09901062627645e-12,"Sulf1"
3.07769220800153e-16,0.139679904537634,0.191,0.111,9.93632929353293e-12,"Zfp580"
3.2062846638269e-16,-0.163572225988973,0.053,0.123,1.03514900371651e-11,"Prelid3a"
3.30742111031489e-16,-0.187835231294781,0.151,0.246,1.06780090546516e-11,"Mtss2"
3.61512346779281e-16,0.138902787576294,0.962,0.962,1.16714261157691e-11,"Eif1"
3.63064395581239e-16,0.173281477501342,0.308,0.209,1.17215340113403e-11,"Mrpl48"
3.66985398528631e-16,-0.243950067473747,0.705,0.747,1.18481235914968e-11,"Mat2a"
3.6797755997393e-16,-0.141647201048582,0.066,0.142,1.18801555237583e-11,"Nwd1"
3.74419157460325e-16,-0.25165201666739,0.328,0.418,1.20881224986066e-11,"Thoc3"
3.9288360719347e-16,0.236426818919144,0.473,0.357,1.26842472582412e-11,"L3mbtl3"
3.99368014720238e-16,-0.167507751471464,0.076,0.152,1.28935963552429e-11,"Gm11084"
4.25951653671135e-16,-0.215486696396654,0.759,0.809,1.37518491387726e-11,"Ddx24"
4.28028445372204e-16,0.174757570358517,0.448,0.334,1.38188983588416e-11,"Ctdsp2"
4.30413628888665e-16,0.157506556861152,0.245,0.156,1.38959040086706e-11,"Zfp593"
4.40076931218091e-16,-0.241453934415423,0.623,0.668,1.42078837243761e-11,"Etfb"
4.41766928115462e-16,0.187300106071457,0.73,0.637,1.42624452742077e-11,"Rrp1"
4.66450177139511e-16,-0.143807457698841,0.073,0.151,1.50593439689491e-11,"Qtrt1"
4.78095178113909e-16,-0.19808268081083,0.121,0.206,1.54353028254075e-11,"Rnf166"
4.94671416050533e-16,-0.300456738820276,0.469,0.537,1.59704666671915e-11,"Cdca8"
5.11158115266543e-16,-0.183573365678539,0.923,0.943,1.65027397513803e-11,"Cox5a"
5.43413107790284e-16,0.226880903843605,0.521,0.415,1.75440921850093e-11,"1110038F14Rik"
5.45130579262352e-16,-0.235271491614252,0.195,0.288,1.7599540751485e-11,"Nme7"
5.59457835905435e-16,0.279338241452394,0.504,0.39,1.8062096232207e-11,"Gm49890"
5.70868755665393e-16,0.229578614752304,0.505,0.387,1.84304977766572e-11,"Rev3l"
5.72818076468171e-16,0.203920075524535,0.659,0.554,1.84934315987749e-11,"Dazap1"
5.7480542147214e-16,-0.228655596447871,0.401,0.498,1.8557593032228e-11,"Ankrd12"
5.82299621436944e-16,-0.244028183019724,0.585,0.646,1.87995432780918e-11,"Rtf1"
6.04735944751685e-16,-0.229288760702914,0.278,0.37,1.95238999763081e-11,"Crebzf"
6.15295163883111e-16,0.145379624039761,0.15,0.081,1.98648043659662e-11,"Kcnk13"
6.28318003073359e-16,-0.235975434346498,0.455,0.533,2.02852467292234e-11,"Oga"
6.40922269925007e-16,0.21467035265001,0.484,0.369,2.06921754845288e-11,"Avpi1"
6.55271531726514e-16,-0.279610627934906,0.23,0.322,2.11554414017905e-11,"Pbxip1"
6.62827742816547e-16,0.122017053526546,0.203,0.12,2.13993936768322e-11,"Nutf2-ps1"
6.66046029257166e-16,-0.134614929033109,0.049,0.116,2.15032960545676e-11,"Ppm1e"
6.91649668508193e-16,-0.244689989823648,0.284,0.377,2.2329909547787e-11,"Vps37a"
6.92156027414774e-16,-0.276378664826558,0.357,0.437,2.2346257345086e-11,"Tacc3"
7.01515498193456e-16,-0.238877556468379,0.497,0.572,2.26484278591757e-11,"Mtpn"
7.03276274598475e-16,-0.245474639928439,0.466,0.543,2.27052745254118e-11,"Ubr3"
7.39270425201579e-16,0.114413200099837,0.166,0.093,2.3867345677633e-11,"Wdr45"
7.47221177895652e-16,0.0796118734381634,0.995,0.996,2.41240357283611e-11,"Rpsa"
7.56573178515059e-16,0.141971530085471,0.224,0.14,2.44259650683587e-11,"Tspyl1"
8.16970617595132e-16,0.0894454710855755,0.15,0.08,2.63758963890588e-11,"C1qtnf12"
8.17930795801386e-16,-0.263144656328696,0.386,0.469,2.64068957424478e-11,"Camk2g"
8.21864268762981e-16,-0.23522060476268,0.7,0.747,2.65338879170128e-11,"Tmem234"
8.25520684590762e-16,0.162977361210632,0.366,0.26,2.66519353020128e-11,"Pes1"
8.276923479008e-16,0.213897573420495,0.556,0.445,2.67220474519773e-11,"Utp11"
8.32535380138855e-16,-0.239849051843051,0.688,0.743,2.68784047477829e-11,"Ddx39"
8.63039620213028e-16,0.118404059308879,0.134,0.07,2.78632341385776e-11,"mt-Nd3"
8.92522818541771e-16,-0.220753312921508,0.975,0.987,2.88150991966211e-11,"Sparc"
8.93414103059265e-16,0.218899324484132,0.759,0.666,2.88438743172684e-11,"Vdac2"
8.94736412810681e-16,0.267038603674904,0.632,0.531,2.88865650875928e-11,"Zeb1"
9.02006362585948e-16,-0.247396238605116,0.381,0.471,2.91212754160873e-11,"Vbp1"
9.27101330060811e-16,0.197491279935226,0.233,0.149,2.99314664410133e-11,"Sox9"
9.53551924216354e-16,0.207433196965822,0.484,0.373,3.0785423873325e-11,"Ruvbl2"
9.71130671094166e-16,0.174758786479263,0.365,0.258,3.13529537162752e-11,"Tmem11"
9.76320347417017e-16,-0.232364431865173,0.253,0.346,3.15205024163584e-11,"Pwwp3b"
1.03478588689193e-15,-0.24600586408324,0.347,0.436,3.3408062358306e-11,"Ccnd3"
1.0563072292347e-15,-0.235134851389381,0.259,0.355,3.41028788958423e-11,"Mthfd2l"
1.0726051749786e-15,-0.210404486987776,0.139,0.225,3.46290580741841e-11,"Nectin2"
1.08650856645102e-15,0.120190352501775,0.11,0.053,3.50779290678712e-11,"Cobl"
1.08880259383292e-15,-0.259383148485975,0.337,0.424,3.51519917418957e-11,"Actr1a"
1.08934577930776e-15,0.189568882305344,0.623,0.522,3.51695284849509e-11,"Chchd1"
1.09362885358439e-15,0.143464520562947,0.202,0.121,3.53078075379721e-11,"Arl16"
1.13179230005307e-15,-0.242666163392876,0.886,0.894,3.65399144072132e-11,"Timp2"
1.15261833765028e-15,0.179293623027142,0.411,0.303,3.72122830310394e-11,"Plekhj1"
1.15389893262779e-15,0.200680750956693,0.726,0.628,3.72536270398883e-11,"Rnh1"
1.15551166993637e-15,-0.17894702948188,0.938,0.941,3.73056942638957e-11,"Calm2"
1.17470390654045e-15,0.18815736936057,0.845,0.803,3.79253156226584e-11,"Sumo2"
1.17492558436164e-15,0.21403559882943,0.564,0.455,3.79324724911156e-11,"Mtap"
1.18409834940201e-15,-0.22587095041648,0.67,0.708,3.82286152104439e-11,"Mrpl20"
1.20326776073054e-15,-0.178240998990861,0.11,0.193,3.88474996551855e-11,"Znfx1"
1.27535988299477e-15,-0.23169623081179,0.727,0.773,4.11749938224862e-11,"Ccdc34"
1.3021720132403e-15,-0.251001921257537,0.263,0.351,4.20406234474631e-11,"Gxylt1"
1.3394284596474e-15,-0.174285369144834,0.092,0.17,4.32434478197163e-11,"Crlf2"
1.36268795960453e-15,0.169455406712104,0.235,0.15,4.39943807758322e-11,"Ric8b"
1.3889920942785e-15,-0.195748580562215,0.192,0.285,4.48436097637814e-11,"Jcad"
1.38926431134805e-15,0.230657608837005,0.352,0.252,4.48523982918717e-11,"Prrx2"
1.41280894785197e-15,0.160779061672101,0.377,0.27,4.56125368814009e-11,"Glrx2"
1.42062705734686e-15,0.237005028910826,0.603,0.496,4.58649445464435e-11,"Tra2a"
1.43439245513816e-15,-0.242548316356882,0.378,0.465,4.63093604141356e-11,"Lin7c"
1.43483289228301e-15,0.163219793453387,0.269,0.178,4.63235799273569e-11,"Mien1"
1.45002157163283e-15,0.153450959804193,0.372,0.263,4.68139464401658e-11,"Rnaseh2a"
1.4502898764827e-15,0.216997584513267,0.616,0.51,4.68226086622441e-11,"Ndufb3"
1.4637124534876e-15,-0.258391101975874,0.34,0.427,4.72559565608473e-11,"Fam107b"
1.5319072639914e-15,-0.239119712049881,0.35,0.436,4.94576260179623e-11,"Ctnnal1"
1.54393644431836e-15,0.135051825388674,0.197,0.118,4.98459881048183e-11,"Cdk2"
1.61095475800007e-15,0.126426611489004,0.206,0.124,5.20096743620322e-11,"Tox4"
1.64155993546157e-15,0.156992150283569,0.307,0.208,5.29977625163767e-11,"Nradd"
1.66453308405478e-15,-0.24404744288184,0.376,0.459,5.37394506187086e-11,"Pkd1"
1.67059652691432e-15,-0.21703126777419,0.117,0.2,5.3935208871429e-11,"Megf9"
1.67505878159335e-15,-0.194409125637405,0.112,0.194,5.40792727637412e-11,"Trim56"
1.75994962022365e-15,0.220976402953491,0.615,0.495,5.68199734889204e-11,"Tcf7l2"
1.77125678393437e-15,0.0877410778859427,0.104,0.048,5.71850252693211e-11,"Chac1"
1.8333103756178e-15,0.192593463683275,0.582,0.469,5.91884254768206e-11,"Dnajc7"
2.05576107795224e-15,-0.236995396691589,0.522,0.594,6.63702464016881e-11,"Picalm"
2.14033576217711e-15,-0.258357281424037,0.671,0.721,6.91007400818882e-11,"Drap1"
2.27498187803256e-15,-0.25982712970621,0.385,0.471,7.34477899322813e-11,"Spcs3"
2.28940184235385e-15,0.17888231655017,0.861,0.813,7.3913338480394e-11,"Psmb3"
2.35634009191532e-15,-0.200368430445832,0.103,0.182,7.6074439867486e-11,"Akip1"
2.36636445726029e-15,0.164033032764748,0.782,0.712,7.63980765026486e-11,"Ndufs7"
2.3846445310265e-15,-0.255237076325182,0.299,0.383,7.69882486841905e-11,"Dlc1"
2.53264890280717e-15,-0.160687653086009,0.967,0.978,8.17665698271295e-11,"Cfl1"
2.60445548340743e-15,0.155841738754273,0.199,0.121,8.4084845281809e-11,"Pltp"
2.6154173796214e-15,-0.252744301542126,0.318,0.402,8.44387501010767e-11,"Rassf1"
2.79679397760562e-15,0.210796698325177,0.561,0.443,9.02944935669973e-11,"Rpl10-ps3"
2.8653699540837e-15,-0.241428925891887,0.578,0.635,9.25084689675923e-11,"Csnk2a2"
2.87703991505293e-15,0.234051174151813,0.321,0.226,9.2885233657484e-11,"Tmem164"
2.89331895618348e-15,0.180437005475753,0.106,0.051,9.34108025003836e-11,"Pbld1"
2.90976759037052e-15,0.145771636794769,0.208,0.126,9.39418466551123e-11,"Jade2"
2.95777371596941e-15,-0.246613458557957,0.42,0.505,9.54917244200725e-11,"Tsc22d2"
2.95805669346796e-15,-0.25886604278036,0.494,0.57,9.55008603486132e-11,"Acp1"
3.0204051885954e-15,0.218582878476107,0.742,0.653,9.75137815138024e-11,"Cks1b"
3.0219918834512e-15,-0.229736986208189,0.682,0.721,9.7565007957222e-11,"Capns1"
3.02383134976188e-15,0.116506171917821,0.191,0.113,9.76243951270624e-11,"Lig3"
3.15548388842935e-15,0.185275429697483,0.301,0.206,1.01874797337942e-10,"Nob1"
3.19029815734861e-15,-0.235083128596251,0.205,0.293,1.0299877601e-10,"Pdhx"
3.25183476731331e-15,0.120858028960873,0.192,0.114,1.0498548546271e-10,"Fbxl3"
3.41230780946166e-15,0.244433051279612,0.659,0.575,1.1016635762847e-10,"Epb41l2"
3.47582646938336e-15,-0.184942006095043,0.08,0.153,1.12217057564042e-10,"Angpt2"
3.68894046000068e-15,-0.256013344361456,0.349,0.435,1.19097442751122e-10,"Dysf"
3.76057265387112e-15,0.120987486397945,0.158,0.088,1.21410088130229e-10,"Snhg3"
3.78792112420594e-15,0.20927756277077,0.164,0.096,1.22293033494989e-10,"Trabd2b"
3.79980236587451e-15,0.0940868943091692,0.189,0.111,1.22676619382259e-10,"Hilpda"
4.05214769186528e-15,-0.211998574427156,0.187,0.274,1.3082358823187e-10,"Atp6v0a2"
4.15354928535941e-15,-0.236980657125505,0.228,0.318,1.34097338677829e-10,"Ubac1"
4.21324830248727e-15,-0.238358586790857,0.22,0.309,1.36024721445802e-10,"Vat1"
4.39260261230347e-15,-0.227723024904839,0.212,0.3,1.41815175338218e-10,"Ogfr"
4.60456283472747e-15,-0.197009675873219,0.176,0.265,1.48658311119176e-10,"Cldn12"
4.95770331950035e-15,-0.234633072047802,0.601,0.666,1.60059451670069e-10,"Ssr3"
5.01194457648408e-15,0.205789684368682,0.596,0.483,1.61810630651788e-10,"Gm1673"
5.08019254757522e-15,0.169674168600099,0.442,0.333,1.64014016398466e-10,"Lsm5"
5.28370339129721e-15,0.182564238157254,0.529,0.416,1.70584363988031e-10,"Cnot2"
5.31863802459054e-15,-0.173097396393561,0.118,0.2,1.71712228623906e-10,"Gm2a"
5.32248424137714e-15,-0.186510370273123,0.114,0.199,1.71836403732861e-10,"Dmd"
5.637121010489e-15,0.147550073945385,0.311,0.214,1.81994451823637e-10,"Prr13"
5.67642352355155e-15,-0.197976743058255,0.115,0.194,1.83263333457862e-10,"Dipk2a"
6.15217725010816e-15,0.147044330524535,0.14,0.076,1.98623042519742e-10,"Skap2"
6.37584459342583e-15,0.110818489856562,0.142,0.076,2.05844142698753e-10,"Atp23"
6.57807076349589e-15,-0.249453804499696,0.381,0.462,2.12373014599465e-10,"Wwp1"
6.65697150430595e-15,-0.235641930856998,0.262,0.347,2.14920325016518e-10,"Ston1"
6.73771003632219e-15,0.103387292946651,0.161,0.091,2.17526968522662e-10,"Gpr180"
6.90764127752147e-15,-0.258983942854365,0.34,0.421,2.23013198644781e-10,"Ccn4"
7.18636574594618e-15,-0.189930240531179,0.153,0.24,2.32011818107872e-10,"Ikbkg"
7.30666870836101e-15,-0.234780479974133,0.664,0.719,2.35895799249435e-10,"Ubxn4"
7.65824229012912e-15,0.176229233494627,0.843,0.771,2.47246352336819e-10,"Prdx2"
7.90286717044434e-15,0.129499521270718,0.145,0.08,2.55144066597795e-10,"Trp53i13"
8.02379432436158e-15,-0.230555065708465,0.324,0.412,2.59048199762014e-10,"Fam171a1"
8.0998630183341e-15,0.163941532039364,0.309,0.213,2.61504077546916e-10,"Timeless"
8.12522116972053e-15,-0.22054762756787,0.225,0.312,2.62322765464427e-10,"Cdkn2d"
8.16379264235891e-15,0.212087638960975,0.738,0.649,2.63568045458557e-10,"Atp5k"
8.7403759274143e-15,-0.211947089666013,0.776,0.807,2.82183036816571e-10,"Bzw1"
9.00635932418403e-15,0.181110228601748,0.332,0.236,2.90770310781282e-10,"C1d"
9.03786861985211e-15,-0.254125772791728,0.564,0.62,2.91787588391925e-10,"Ncaph2"
9.05887091249558e-15,0.110445847607112,0.214,0.133,2.9246564740992e-10,"Hint2"
9.06863439452796e-15,0.161623782233398,0.173,0.102,2.92780861427335e-10,"Plekhg5"
9.28396913280597e-15,-0.240339939740132,0.591,0.638,2.99732943452641e-10,"Rheb"
9.42302498741166e-15,0.189912413404806,0.461,0.356,3.04222361718586e-10,"Hnrnph3"
9.4826973824055e-15,-0.195609414203289,0.114,0.191,3.06148884990962e-10,"Pla2g6"
9.82450249526324e-15,0.219059577348523,0.369,0.27,3.17184063059574e-10,"Smim11"
9.93502034983362e-15,0.149846079665037,0.24,0.154,3.20752131994378e-10,"Fbxo4"
1.01576522700589e-14,-0.230851256523122,0.413,0.494,3.27939803538851e-10,"Pkig"
1.02763507585368e-14,-0.114600732474404,0.11,0.199,3.31771984239362e-10,"Ecrg4"
1.06701197173736e-14,-0.116702952956157,0.046,0.109,3.44484815075407e-10,"Echdc3"
1.08813299864404e-14,0.217664898844983,0.299,0.208,3.51303738612229e-10,"Cdk19"
1.09261239286489e-14,0.0963968887019054,0.192,0.114,3.52749911036428e-10,"Tm9sf1"
1.10558446730837e-14,0.157261211398858,0.317,0.22,3.56937945270508e-10,"Mrps23"
1.16591820237308e-14,-0.219126353999868,0.229,0.319,3.7641669163615e-10,"Efcab14"
1.25611633054711e-14,0.180899766834304,0.367,0.268,4.05537157317136e-10,"Mrpl58"
1.2561453156136e-14,-0.199178676558938,0.105,0.181,4.05546515145852e-10,"Dolk"
1.33486318507961e-14,0.123386968067381,0.2,0.122,4.30960579302951e-10,"Rpp14"
1.35083252742767e-14,0.210919238747683,0.593,0.48,4.36116281480023e-10,"Kif21a"
1.37185780330209e-14,-0.250108802629405,0.458,0.535,4.42904291796079e-10,"Tmem160"
1.42296411036056e-14,0.11445812166937,0.147,0.081,4.59403963029907e-10,"Bcorl1"
1.50456302065301e-14,0.0976025718106772,0.112,0.056,4.85748171217825e-10,"Btd"
1.5214150501069e-14,0.134542368265692,0.237,0.153,4.91188848927012e-10,"Sdc1"
1.60057641717451e-14,0.202759992698268,0.308,0.216,5.16746096284789e-10,"Pde3b"
1.63003757297857e-14,-0.265806109732807,0.342,0.421,5.26257630436131e-10,"Hspa4l"
1.70049845748657e-14,-0.206979516043088,0.516,0.579,5.49005926999538e-10,"Cdc123"
1.71235444556017e-14,-0.160900578083436,0.086,0.159,5.528336327491e-10,"Khdrbs3"
1.74158446524695e-14,-0.238816255953758,0.302,0.389,5.62270544604979e-10,"Prelid3b"
1.74481310743848e-14,0.0908869700408941,0.991,0.994,5.63312911736514e-10,"Rpl10"
1.8694655200833e-14,0.161889484945696,0.205,0.128,6.03556943158894e-10,"Zfand1"
1.88049873797685e-14,0.143835524145605,0.341,0.24,6.07119017555826e-10,"Yeats4"
1.96181583194328e-14,0.192578885797451,0.626,0.525,6.33372241342887e-10,"Cbx1"
1.97213281113232e-14,0.149794535699774,0.325,0.229,6.36703078074068e-10,"Dmac1"
1.99988530962581e-14,0.143358635073281,0.196,0.12,6.45662972212692e-10,"Comtd1"
2.09738284688167e-14,-0.202886376151148,0.719,0.751,6.77140052115746e-10,"Ube3a"
2.13313129554069e-14,0.190930707750476,0.629,0.524,6.88681438765311e-10,"Map7d1"
2.21452340544052e-14,0.121013956026426,0.188,0.113,7.14958881446472e-10,"Kctd9"
2.32141638470863e-14,0.119583102626419,0.185,0.11,7.4946927980318e-10,"Capn7"
2.33683644583526e-14,-0.22465358816086,0.113,0.19,7.54447646537913e-10,"Dnajb9"
2.35541996836418e-14,-0.235744770910348,0.5,0.569,7.60447336786376e-10,"Chd1"
2.47237198771606e-14,-0.21174053844,0.568,0.629,7.9820529623413e-10,"Cul1"
2.65740560971498e-14,0.2849479118083,0.632,0.539,8.57943401096483e-10,"Pvt1"
2.69135216666035e-14,-0.230134937777132,0.212,0.302,8.68903047006292e-10,"Kif2c"
2.7060113803435e-14,0.188841699338515,0.578,0.473,8.73635774143898e-10,"Cyb5a"
2.74447939526083e-14,-0.238180049164658,0.356,0.443,8.86055172759959e-10,"Cyhr1"
2.768484378219e-14,0.144660433506164,0.269,0.181,8.93805181508005e-10,"Lactb2"
2.80622853234317e-14,-0.11761062227899,0.042,0.102,9.05990881666992e-10,"Coro2b"
2.82283923388302e-14,0.134055280902239,0.217,0.136,9.11353646659133e-10,"Chmp6"
2.89427962546094e-14,-0.121976445277648,0.044,0.105,9.34418177080064e-10,"Fgd4"
2.90147642716496e-14,-0.186676134951441,0.131,0.212,9.36741664510206e-10,"Acvr2a"
2.9219577722297e-14,0.106615985725906,0.184,0.109,9.43354066764359e-10,"Gatd3a"
3.05426210617138e-14,0.201188318796763,0.632,0.524,9.86068520977431e-10,"Pgls"
3.07438525104004e-14,0.239527615591651,0.304,0.214,9.92565278298276e-10,"Rad51b"
3.0785943414882e-14,-0.217099426731121,0.22,0.307,9.93924183149466e-10,"Ifnar2"
3.079923136834e-14,-0.235909313833075,0.565,0.623,9.94353184726858e-10,"Ube2m"
3.08315452557891e-14,-0.259576832567221,0.278,0.36,9.9539643858315e-10,"Aggf1"
3.13911231688453e-14,-0.225461795614615,0.458,0.532,1.01346241150617e-09,"Yme1l1"
3.34419680768054e-14,0.115756358732233,0.156,0.088,1.07967393935966e-09,"Tbc1d32"
3.36141013125186e-14,-0.227862748560861,0.3,0.387,1.08523126087466e-09,"Usp8"
3.48509820875986e-14,0.163608072733821,0.306,0.211,1.12516395669812e-09,"Nab1"
3.5196149026496e-14,0.140278742582871,0.152,0.087,1.13630767132042e-09,"Efhd2"
3.52549211963546e-14,-0.232489225176791,0.387,0.467,1.13820513082431e-09,"Mia3"
3.52587448517183e-14,0.174362162241491,0.296,0.208,1.13832857753773e-09,"Myc"
3.5455198542172e-14,-0.20002543782001,0.873,0.885,1.14467108493402e-09,"Ppib"
3.7568487684687e-14,0.184340843236703,0.142,0.08,1.21289862490012e-09,"Ces1g"
3.77865291262954e-14,0.183209106407602,0.916,0.888,1.21993809284245e-09,"Nfix"
3.82000671553728e-14,0.17909852043877,0.571,0.468,1.23328916811121e-09,"Eif4a3"
4.14479916196313e-14,0.171733982930922,0.391,0.289,1.3381484094398e-09,"Trappc1"
4.27385857001647e-14,-0.150504200893415,0.729,0.806,1.37981523932982e-09,"Hbegf"
4.28529638031976e-14,0.195354918170925,0.532,0.425,1.38350793638624e-09,"Ppp2r2a"
4.44590032075329e-14,0.258352636854024,0.847,0.801,1.4353589185552e-09,"Hmgb2"
4.53669823106055e-14,0.126440954107754,0.203,0.127,1.4646730238979e-09,"Tcp11l1"
4.663922813249e-14,-0.243778257696068,0.351,0.43,1.50574748025744e-09,"Map3k20"
4.68574539721755e-14,-0.29500622803048,0.359,0.436,1.51279290149169e-09,"Hexa"
4.69999140822398e-14,0.111200500636877,0.124,0.065,1.51739222614511e-09,"Gatd1"
4.75505956960925e-14,0.133263430508445,0.212,0.134,1.53517098204835e-09,"Ndfip2"
4.75958102932615e-14,-0.216117878445251,0.272,0.359,1.53663073531795e-09,"Grk6"
4.92157573779824e-14,0.169587932561413,0.279,0.191,1.58893072694816e-09,"Arnt2"
4.94527185917905e-14,-0.196599736462194,0.195,0.281,1.59658101973596e-09,"Kntc1"
4.98207053423623e-14,-0.239056593590472,0.365,0.442,1.60846147197817e-09,"Fbxw2"
5.03493729477202e-14,0.108795436088051,0.189,0.115,1.62552950561715e-09,"Slc19a1"
5.11705181886836e-14,0.255828680683744,0.564,0.464,1.65204017972165e-09,"Fryl"
5.17373250716987e-14,0.161644310807149,0.374,0.272,1.67033953993979e-09,"Fam189b"
5.38635159513348e-14,-0.23817732640533,0.47,0.539,1.73898361248884e-09,"Adrm1"
5.45350031570756e-14,-0.192297169237796,0.178,0.264,1.76066257692619e-09,"BC029722"
5.53694166133109e-14,-0.228554824518108,0.29,0.378,1.78760161536074e-09,"Creb5"
5.64611937873842e-14,-0.227263208262278,0.388,0.474,1.8228496414257e-09,"Senp5"
5.66908937148236e-14,0.149683208956854,0.22,0.139,1.83026550358308e-09,"Prcp"
5.68750116138605e-14,0.209696843090638,0.496,0.402,1.83620974995348e-09,"Nupr1"
6.27926804417334e-14,0.0758235002489041,0.116,0.059,2.02726168806136e-09,"Scrn2"
6.34450525214012e-14,0.137400677422511,0.367,0.265,2.04832352065344e-09,"Cops7a"
6.75210516424831e-14,0.168950229153323,0.398,0.298,2.17991715227757e-09,"Nip7"
6.77317417750049e-14,-0.181863118644116,0.151,0.233,2.18671928320603e-09,"Insig2"
6.82098551968729e-14,-0.234992398377498,0.409,0.488,2.20215517503104e-09,"Fam98b"
