"Gene","Variable","HR","Lower95","Upper95","SE","Pvalue"
"SP1","SP1",0.736055215836013,0.288206172922737,1.87982538772562,0.478390951367375,0.521792247260792
"SP1","Recurrence (recurrent)",0.327316924840986,0.0958972746446842,1.11719931232997,0.62636422789989,0.0745813734272033
"SP1","Recurrence (secondary)",0.447083802197166,0.0592846956626055,3.37159403372216,1.03083264819995,0.434843047284235
"SP1","Age",1.02630327529709,1.00929938929562,1.04359362945877,0.00852407338864477,0.00232001460168833
"SP1","Mesenchymal Subtype",1.00089640869782,0.66529523524926,1.50578805899439,0.208381574586478,0.996569235640963
"SP1","Proneural Subtype",1.24822663869374,0.785003411050086,1.98479359403096,0.236632445574436,0.348760180710956
"SP1","MGMT (unmethylated)",1.22877219365756,0.846527421656011,1.78361747685897,0.190119890472073,0.278538595535231
"ZNF281","ZNF281",0.843665981923407,0.556780900717562,1.2783705190632,0.212036984846326,0.422703136366402
"ZNF281","Recurrence (recurrent)",0.340087552054979,0.0991689408100761,1.16628797401652,0.628775952840412,0.0862865092738207
"ZNF281","Recurrence (secondary)",0.513730714806158,0.066791708093149,3.95137742198746,1.04089682290704,0.522246249349823
"ZNF281","Age",1.02710570539262,1.00988975706663,1.0446151400865,0.00862448426961739,0.00192843648351387
"ZNF281","Mesenchymal Subtype",1.03523937222756,0.679858307818326,1.57638811717881,0.214546570338968,0.871760522760215
"ZNF281","Proneural Subtype",1.30394518685487,0.800047659300135,2.12521470509561,0.249228256650144,0.286937060977395
"ZNF281","MGMT (unmethylated)",1.21772724485212,0.839199594315915,1.76699280230694,0.189948853938886,0.299713173023438
"KLF9","KLF9",1.29426311768595,1.07147543283616,1.56337417216201,0.096381824233219,0.00744518820928132
"KLF9","Recurrence (recurrent)",0.366642140211416,0.107133295949213,1.25475892240385,0.627721974264514,0.109947537082085
"KLF9","Recurrence (secondary)",0.536646038042763,0.0707692620134894,4.06940756414982,1.03364857316039,0.54707103604446
"KLF9","Age",1.02406053903464,1.00682800458409,1.04158801983376,0.00865875384618447,0.00603542288834887
"KLF9","Mesenchymal Subtype",1.19749456673191,0.777351201437878,1.84471733587078,0.220460452618909,0.413629552546676
"KLF9","Proneural Subtype",1.66962213429632,1.00286806582966,2.77966580681379,0.260072826430842,0.0487266057462498
"KLF9","MGMT (unmethylated)",1.19646783152146,0.81947808994546,1.74688657260004,0.193096078573596,0.352922674414419
"NRF1","NRF1",0.743492357281663,0.24831564852539,2.22612182767741,0.559529553570733,0.596302612241234
"NRF1","Recurrence (recurrent)",0.345843576397848,0.0972588676562784,1.22978790744674,0.647262107383998,0.100922045722418
"NRF1","Recurrence (secondary)",0.516380544770187,0.0651075791241775,4.09551192970307,1.05655156657578,0.531619170310282
"NRF1","Age",1.02673351088367,1.00965707380397,1.04409876355324,0.00855713269297913,0.00204862868591759
"NRF1","Mesenchymal Subtype",0.978148460853714,0.648786448024998,1.47471392841674,0.20947213693104,0.915999867188232
"NRF1","Proneural Subtype",1.2100117141065,0.766865453716823,1.90923758682655,0.232695067932093,0.412657015436643
"NRF1","MGMT (unmethylated)",1.23003597025985,0.846911303281837,1.78647809076364,0.190413050700513,0.276887304368203
"ZNF263","ZNF263",0.672858924283342,0.423390694815227,1.06931762443508,0.23635143706296,0.0936598321730554
"ZNF263","Recurrence (recurrent)",0.33734079176597,0.0998601587695565,1.13958170296826,0.621094512716808,0.0801888475353887
"ZNF263","Recurrence (secondary)",0.597899509993804,0.077177047923211,4.63199660612203,1.04457051576353,0.622446031131504
"ZNF263","Age",1.0292420048495,1.01166816235172,1.04712112525523,0.00878689585949779,0.00103740305261627
"ZNF263","Mesenchymal Subtype",0.981905417823092,0.652881779704536,1.47674246628029,0.208217559090936,0.930116603792018
"ZNF263","Proneural Subtype",1.29478909512363,0.813793070096564,2.06007996683006,0.236941588509216,0.275561674143326
"ZNF263","MGMT (unmethylated)",1.22693278627833,0.843442241301474,1.78478618728162,0.191218431899089,0.284822590907241
