Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
53	High-Density Lipoprotein Particle Binding (GO:0008035)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	PLTP
54	C3HC4-type RING Finger Domain Binding (GO:0055131)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	PINK1
55	Intramolecular Oxidoreductase Activity, Interconverting Aldoses And Ketoses (GO:0016861)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	HYI
56	L-leucine Transmembrane Transporter Activity (GO:0015190)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	SLC43A2
57	N-acylsphingosine Amidohydrolase Activity (GO:0017040)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	NAAA
58	Olfactory Receptor Binding (GO:0031849)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	RTP4
59	Phosphatidylcholine-Sterol O-acyltransferase Activator Activity (GO:0060228)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	APOE
60	Cobalamin Binding (GO:0031419)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	TCN2
61	Retinyl-Palmitate Esterase Activity (GO:0050253)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	PLB1
62	Diacylglycerol O-acyltransferase Activity (GO:0004144)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	DGAT2
63	Dihydropyrimidinase Activity (GO:0004157)	1/5	0.0821663608724863	0.401522369823898	0	0	14.4955752212389	36.2245772259523	DPYSL5
64	Protein Tyrosine Kinase Activator Activity (GO:0030296)	2/29	0.0866457279632982	0.401522369823898	0	0	4.30265176419023	10.5239745579997	AFAP1L2;GAS6
65	Galactosidase Activity (GO:0015925)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	NAGA
66	Vascular Endothelial Growth Factor Receptor Activity (GO:0005021)	1/6	0.097773407394938	0.401522369823898	0	0	11.5958702064897	26.9615885107082	PDGFRA
