Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
345	Negative Regulation Of miRNA Metabolic Process (GO:2000629)	1/21	0.0719964971935506	0.156199297072215	0	0	14.2207142857143	37.416659059971	PDGFB
346	Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	1/21	0.0719964971935506	0.156199297072215	0	0	14.2207142857143	37.416659059971	TIMP1
347	Macrophage Differentiation (GO:0030225)	1/21	0.0719964971935506	0.156199297072215	0	0	14.2207142857143	37.416659059971	LIF
348	Positive Regulation Of Blood Coagulation (GO:0030194)	1/21	0.0719964971935506	0.156199297072215	0	0	14.2207142857143	37.416659059971	SERPINE1
349	Response To Cytokine (GO:0034097)	2/125	0.0728684882712354	0.157638133652673	0	0	4.66737363025804	12.224313575302	LEF1;TIMP1
350	Regulation Of Response To External Stimulus (GO:0032101)	2/127	0.0748939608314774	0.160585441505576	0	0	4.59223188405797	11.9016048123023	SEMA7A;PTGS2
351	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	1/22	0.075294365950959	0.160585441505576	0	0	13.5428571428571	35.0265681427153	PDGFB
352	Placenta Development (GO:0001890)	1/22	0.075294365950959	0.160585441505576	0	0	13.5428571428571	35.0265681427153	PDGFB
353	Negative Regulation Of Cell Communication (GO:0010648)	1/22	0.075294365950959	0.160585441505576	0	0	13.5428571428571	35.0265681427153	LIF
354	Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/22	0.075294365950959	0.160585441505576	0	0	13.5428571428571	35.0265681427153	SCN5A
355	Regulation Of DNA-templated Transcription (GO:0006355)	11/1922	0.0755752287109909	0.160730415990981	0	0	1.72857142857143	4.46425474510253	CSRNP1;RPS6KA3;LBHD1;EGR1;NAB2;LEF1;JADE1;PDGFB;SPP1;KLF2;EREG
356	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	2/130	0.0779658374881581	0.164344634664943	0	0	4.48392210144928	11.4406578717851	PDGFB;LIF
357	Monoatomic Cation Transmembrane Transport (GO:0098655)	3/281	0.0782122570370549	0.164344634664943	0	0	3.11854633939907	7.94708177549383	SLC41A2;SCN5A;SLC4A4
358	Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)	1/23	0.0785806796212511	0.164344634664943	0	0	12.9266233766234	32.8805394717248	LIF
359	Regulation Of Interleukin-4 Production (GO:0032673)	1/23	0.0785806796212511	0.164344634664943	0	0	12.9266233766234	32.8805394717248	LEF1
360	Protein Localization To Cell Junction (GO:1902414)	1/23	0.0785806796212511	0.164344634664943	0	0	12.9266233766234	32.8805394717248	CGNL1
361	Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	1/23	0.0785806796212511	0.164344634664943	0	0	12.9266233766234	32.8805394717248	SEMA7A
362	Inorganic Cation Transmembrane Transport (GO:0098662)	3/284	0.0801624944601144	0.167189732920957	0	0	3.08478124345824	7.78506095457313	SLC41A2;SCN5A;SLC4A4
363	Neuromuscular Junction Development (GO:0007528)	1/24	0.0818554781101707	0.169317495816928	0	0	12.3639751552795	30.944557621409	PPFIBP2
364	Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	1/24	0.0818554781101707	0.169317495816928	0	0	12.3639751552795	30.944557621409	PLAUR
365	Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)	1/24	0.0818554781101707	0.169317495816928	0	0	12.3639751552795	30.944557621409	DYRK3
366	Cellular Response To Metal Ion (GO:0071248)	2/135	0.0831725286701301	0.170916741688143	0	0	4.31426392067124	10.7288761930816	SCN5A;F3
367	Ventricular Cardiac Muscle Tissue Development (GO:0003229)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	TNNT2
368	Activation Of Protein Kinase B Activity (GO:0032148)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	PDGFB
369	Negative Regulation Of Response To Wounding (GO:1903035)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	SERPINE1
370	Negative Regulation Of Stress Fiber Assembly (GO:0051497)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	CGNL1
371	Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	PLAUR
372	Regulation Of Monocyte Chemotaxis (GO:0090025)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	SERPINE1
373	Regulation Of Myelination (GO:0031641)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	JAM2
374	Cardiac Conduction System Development (GO:0003161)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	SCN5A
375	Proteoglycan Metabolic Process (GO:0006029)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	CHST11
376	Myotube Differentiation (GO:0014902)	1/25	0.0851188011585983	0.170916741688143	0	0	11.8482142857143	29.1905324734202	JAM2
377	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	1/26	0.088370688442782	0.173970977881451	0	0	11.3737142857143	27.5950755576909	SERPINE1
378	Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	1/26	0.088370688442782	0.173970977881451	0	0	11.3737142857143	27.5950755576909	PDGFB
379	Regulation Of Transcription By RNA Polymerase III (GO:0006359)	1/26	0.088370688442782	0.173970977881451	0	0	11.3737142857143	27.5950755576909	NAB2
380	Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	1/26	0.088370688442782	0.173970977881451	0	0	11.3737142857143	27.5950755576909	PLK2
381	Regulation Of Actin Filament Bundle Assembly (GO:0032231)	1/26	0.088370688442782	0.173970977881451	0	0	11.3737142857143	27.5950755576909	PTGER4
382	Negative Regulation Of Catalytic Activity (GO:0043086)	1/26	0.088370688442782	0.173970977881451	0	0	11.3737142857143	27.5950755576909	TIMP1
383	Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	1/26	0.088370688442782	0.173970977881451	0	0	11.3737142857143	27.5950755576909	SCN5A
384	Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	2/140	0.0884832523264599	0.173970977881451	0	0	4.15689981096408	10.0802408754093	JADE1;BICC1
385	In Utero Embryonic Development (GO:0001701)	1/27	0.0916111794054684	0.178724652328498	0	0	10.9357142857143	26.1385658163622	PDGFB
386	Positive Regulation Of Response To Wounding (GO:1903036)	1/27	0.0916111794054684	0.178724652328498	0	0	10.9357142857143	26.1385658163622	HBEGF
387	Cellular Response To Acid Chemical (GO:0071229)	1/27	0.0916111794054684	0.178724652328498	0	0	10.9357142857143	26.1385658163622	KLF2
388	Negative Regulation Of Apoptotic Process (GO:0043066)	4/482	0.0921184522241724	0.179251111931057	0	0	2.42940111159683	5.79334425715027	RPS6KA3;PLK2;LEF1;PLAUR
389	Regulation Of Chemotaxis (GO:0050920)	1/28	0.0948403134327893	0.180641237512639	0	0	10.5301587301587	24.8044282056977	PDGFB
390	Negative Regulation Of Signaling (GO:0023057)	1/28	0.0948403134327893	0.180641237512639	0	0	10.5301587301587	24.8044282056977	LIF
391	Negative Regulation Of Wound Healing (GO:0061045)	1/28	0.0948403134327893	0.180641237512639	0	0	10.5301587301587	24.8044282056977	SERPINE1
392	Regulation Of Platelet Activation (GO:0010543)	1/28	0.0948403134327893	0.180641237512639	0	0	10.5301587301587	24.8044282056977	PDGFB
393	Regulation Of Sodium Ion Transmembrane Transport (GO:1902305)	1/28	0.0948403134327893	0.180641237512639	0	0	10.5301587301587	24.8044282056977	SCN5A
394	Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232)	1/28	0.0948403134327893	0.180641237512639	0	0	10.5301587301587	24.8044282056977	CGNL1
395	Regulation Of Bone Resorption (GO:0045124)	1/28	0.0948403134327893	0.180641237512639	0	0	10.5301587301587	24.8044282056977	SPP1
396	Negative Regulation Of Response To External Stimulus (GO:0032102)	2/146	0.0949861871424077	0.180641237512639	0	0	3.98248792270531	9.37487133913878	PTGER4;SERPINE1
397	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	2/146	0.0949861871424077	0.180641237512639	0	0	3.98248792270531	9.37487133913878	PLK2;SLC4A4
398	Cellular Response To Cytokine Stimulus (GO:0071345)	3/308	0.0965110346805384	0.181436902913895	0	0	2.83857280617165	6.63686119702258	EGR1;LEF1;EREG
399	JNK Cascade (GO:0007254)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	PTGER4
400	Alpha-Amino Acid Metabolic Process (GO:1901605)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	ASS1
401	Carbohydrate Derivative Biosynthetic Process (GO:1901137)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	B3GNT5
402	Cardiac Muscle Cell Action Potential (GO:0086001)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	SCN5A
403	Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	EGR1
404	Maintenance Of Blood-Brain Barrier (GO:0035633)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	JAM2
405	Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	DUSP5
406	Negative Regulation Of DNA Binding (GO:0043392)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	LEF1
407	Positive Regulation Of Calcium Ion Transport (GO:0051928)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	PDGFB
408	Sarcomere Organization (GO:0045214)	1/29	0.0980581297624674	0.181436902913895	0	0	10.1535714285714	23.5785709284141	TNNT2
409	Skeletal System Development (GO:0001501)	2/149	0.0982883354858053	0.181436902913895	0	0	3.90062111801242	9.04885559353595	PTGER4;RPS6KA3
410	Positive Regulation Of Lipid Kinase Activity (GO:0090218)	1/30	0.101264667461908	0.183344901519761	0	0	9.80295566502463	22.4489421780059	PDGFB
411	Positive Regulation Of Locomotion (GO:0040017)	1/30	0.101264667461908	0.183344901519761	0	0	9.80295566502463	22.4489421780059	PDGFB
412	Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	1/30	0.101264667461908	0.183344901519761	0	0	9.80295566502463	22.4489421780059	EREG
413	Prostaglandin Metabolic Process (GO:0006693)	1/30	0.101264667461908	0.183344901519761	0	0	9.80295566502463	22.4489421780059	PTGS2
414	Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002)	1/30	0.101264667461908	0.183344901519761	0	0	9.80295566502463	22.4489421780059	SCN5A
415	Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)	1/30	0.101264667461908	0.183344901519761	0	0	9.80295566502463	22.4489421780059	TICRR
416	Regulation Of Vasculature Development (GO:1901342)	1/30	0.101264667461908	0.183344901519761	0	0	9.80295566502463	22.4489421780059	HMOX1
417	Negative Regulation Of Axon Extension (GO:0030517)	1/30	0.101264667461908	0.183344901519761	0	0	9.80295566502463	22.4489421780059	SEMA7A
418	Regulation Of Centrosome Duplication (GO:0010824)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	PLK2
419	Toll-Like Receptor Signaling Pathway (GO:0002224)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	RPS6KA3
420	Actin Filament Polymerization (GO:0030041)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	TTC17
421	Leukocyte Cell-Cell Adhesion (GO:0007159)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	JAM2
422	Regulation Of Protein Autophosphorylation (GO:0031952)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	PDGFB
423	Cardiac Muscle Tissue Morphogenesis (GO:0055008)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	TNNT2
424	Protein Localization To Chromatin (GO:0071168)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	LEF1
425	Negative Chemotaxis (GO:0050919)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	SEMA7A
426	Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	SERPINE1
427	Negative Regulation Of Chemotaxis (GO:0050922)	1/31	0.104459965520658	0.184700875803506	0	0	9.47571428571429	21.4051779194924	SEMA7A
428	Regulation Of Apoptotic Process (GO:0042981)	5/705	0.105200141632738	0.185575016197938	0	0	2.08106060606061	4.68632088416261	RPS6KA3;EGR1;PLK2;LEF1;PLAUR
429	Mesenchymal Cell Migration (GO:0090497)	1/32	0.10764406276134	0.188564425486802	0	0	9.16958525345622	20.4383197354066	SEMA7A
430	Proteoglycan Biosynthetic Process (GO:0030166)	1/32	0.10764406276134	0.188564425486802	0	0	9.16958525345622	20.4383197354066	CHST11
431	Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/32	0.10764406276134	0.188564425486802	0	0	9.16958525345622	20.4383197354066	JADE1
432	Response To Lipopolysaccharide (GO:0032496)	2/159	0.109523554294545	0.190585041918761	0	0	3.65032770239084	8.07312185651448	RPS6KA3;SERPINE1
433	Glycolipid Metabolic Process (GO:0006664)	1/33	0.110816997883889	0.190585041918761	0	0	8.88258928571429	19.5405870458499	B3GNT5
434	Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	1/33	0.110816997883889	0.190585041918761	0	0	8.88258928571429	19.5405870458499	TNNT2
435	Actin Filament Bundle Assembly (GO:0051017)	1/33	0.110816997883889	0.190585041918761	0	0	8.88258928571429	19.5405870458499	AIF1L
436	Actin Filament Bundle Organization (GO:0061572)	1/33	0.110816997883889	0.190585041918761	0	0	8.88258928571429	19.5405870458499	AIF1L
437	Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	1/33	0.110816997883889	0.190585041918761	0	0	8.88258928571429	19.5405870458499	SLC4A4
438	Regulation Of Sprouting Angiogenesis (GO:1903670)	1/33	0.110816997883889	0.190585041918761	0	0	8.88258928571429	19.5405870458499	KLF2
439	Positive Regulation Of DNA Binding (GO:0043388)	1/33	0.110816997883889	0.190585041918761	0	0	8.88258928571429	19.5405870458499	PLAUR
440	Regulation Of Metal Ion Transport (GO:0010959)	1/34	0.113978809438675	0.19425282421264	0	0	8.61298701298701	18.7051919288904	F3
441	Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	1/34	0.113978809438675	0.19425282421264	0	0	8.61298701298701	18.7051919288904	PDGFB
442	Regulation Of Blood Circulation (GO:1903522)	1/34	0.113978809438675	0.19425282421264	0	0	8.61298701298701	18.7051919288904	TNNT2
443	Semaphorin-Plexin Signaling Pathway (GO:0071526)	1/34	0.113978809438675	0.19425282421264	0	0	8.61298701298701	18.7051919288904	SEMA7A
444	Action Potential (GO:0001508)	1/35	0.117129535901778	0.196955010258001	0	0	8.35924369747899	17.9261875579273	SCN5A
445	One-Carbon Compound Transport (GO:0019755)	1/35	0.117129535901778	0.196955010258001	0	0	8.35924369747899	17.9261875579273	SLC4A4
446	Regulation Of Sodium Ion Transport (GO:0002028)	1/35	0.117129535901778	0.196955010258001	0	0	8.35924369747899	17.9261875579273	SCN5A
447	Regulation Of Axon Extension (GO:0030516)	1/35	0.117129535901778	0.196955010258001	0	0	8.35924369747899	17.9261875579273	SEMA7A
448	Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	1/35	0.117129535901778	0.196955010258001	0	0	8.35924369747899	17.9261875579273	JADE1
449	Regulation Of Cardiac Muscle Contraction (GO:0055117)	1/35	0.117129535901778	0.196955010258001	0	0	8.35924369747899	17.9261875579273	SCN5A
450	Regulation Of Cytokine Production (GO:0001817)	2/167	0.118745550372463	0.199228645624911	0	0	3.47193675889328	7.3979066986061	PTGER4;EREG
451	DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)	1/36	0.120269215535787	0.200448692559645	0	0	8.12	17.1983434000006	PLK2
452	Neural Crest Cell Migration (GO:0001755)	1/36	0.120269215535787	0.200448692559645	0	0	8.12	17.1983434000006	SEMA7A
453	Blood Vessel Diameter Maintenance (GO:0097746)	1/36	0.120269215535787	0.200448692559645	0	0	8.12	17.1983434000006	KLF2
454	Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	1/37	0.123397886540397	0.20391304123167	0	0	7.89404761904762	16.5170418145459	HMOX1
455	Calcium Ion Import Across Plasma Membrane (GO:0098703)	1/37	0.123397886540397	0.20391304123167	0	0	7.89404761904762	16.5170418145459	SCN5A
456	Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/37	0.123397886540397	0.20391304123167	0	0	7.89404761904762	16.5170418145459	PDGFB
457	Heart Development (GO:0007507)	2/171	0.123428158732282	0.20391304123167	0	0	3.38907469342252	7.09026961944622	FLRT2;PDGFB
458	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	1/38	0.126515586950045	0.208102980713036	0	0	7.68030888030888	15.8781919436073	SERPINE1
459	Positive Regulation Of Axonogenesis (GO:0050772)	1/38	0.126515586950045	0.208102980713036	0	0	7.68030888030888	15.8781919436073	SEMA7A
460	Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	2/175	0.12815555289252	0.209560766186816	0	0	3.31004439976544	6.80052096126856	PLK2;HMOX1
461	Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	1/39	0.129622354714229	0.209560766186816	0	0	7.47781954887218	15.2781576033947	FLRT2
462	Histone H4 Acetylation (GO:0043967)	1/39	0.129622354714229	0.209560766186816	0	0	7.47781954887218	15.2781576033947	JADE1
463	Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	1/39	0.129622354714229	0.209560766186816	0	0	7.47781954887218	15.2781576033947	SCN5A
464	Odontogenesis (GO:0042476)	1/39	0.129622354714229	0.209560766186816	0	0	7.47781954887218	15.2781576033947	SCN5A
465	Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	1/39	0.129622354714229	0.209560766186816	0	0	7.47781954887218	15.2781576033947	PDGFB
466	Positive Regulation Of ATP-dependent Activity (GO:0032781)	1/39	0.129622354714229	0.209560766186816	0	0	7.47781954887218	15.2781576033947	TNNT2
467	Retina Homeostasis (GO:0001895)	1/39	0.129622354714229	0.209560766186816	0	0	7.47781954887218	15.2781576033947	F3
468	Negative Regulation Of Cytokine Production (GO:0001818)	2/178	0.131729193086508	0.210952130144717	0	0	3.25312911725955	6.59411559431302	PTGER4;LEF1
469	Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/40	0.132718227574491	0.210952130144717	0	0	7.28571428571429	14.7136966254853	JADE1
470	Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	1/40	0.132718227574491	0.210952130144717	0	0	7.28571428571429	14.7136966254853	SCN5A
471	Regulation Of Glycolytic Process (GO:0006110)	1/40	0.132718227574491	0.210952130144717	0	0	7.28571428571429	14.7136966254853	SLC4A4
472	Negative Regulation Of Secretion By Cell (GO:1903531)	1/40	0.132718227574491	0.210952130144717	0	0	7.28571428571429	14.7136966254853	LIF
473	Protein Localization To Chromosome (GO:0034502)	1/40	0.132718227574491	0.210952130144717	0	0	7.28571428571429	14.7136966254853	LEF1
474	Cellular Response To Heat (GO:0034605)	1/40	0.132718227574491	0.210952130144717	0	0	7.28571428571429	14.7136966254853	HMOX1
475	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	1/40	0.132718227574491	0.210952130144717	0	0	7.28571428571429	14.7136966254853	ASS1
476	O-glycan Processing (GO:0016266)	1/41	0.135803243199851	0.213607184616432	0	0	7.10321428571429	14.1819095682446	B3GNT5
477	Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	1/41	0.135803243199851	0.213607184616432	0	0	7.10321428571429	14.1819095682446	SCN5A
478	Negative Regulation Of Proteolysis (GO:0045861)	1/41	0.135803243199851	0.213607184616432	0	0	7.10321428571429	14.1819095682446	TIMP1
479	Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	1/41	0.135803243199851	0.213607184616432	0	0	7.10321428571429	14.1819095682446	EREG
480	Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	1/41	0.135803243199851	0.213607184616432	0	0	7.10321428571429	14.1819095682446	PLAUR
481	Stress-Activated MAPK Cascade (GO:0051403)	1/42	0.138877439165725	0.215745815987906	0	0	6.92961672473868	13.6801961812502	PTGER4
482	Positive Regulation Of Neuron Differentiation (GO:0045666)	1/42	0.138877439165725	0.215745815987906	0	0	6.92961672473868	13.6801961812502	KCTD11
483	Keratinocyte Differentiation (GO:0030216)	1/42	0.138877439165725	0.215745815987906	0	0	6.92961672473868	13.6801961812502	EREG
484	Cardiac Ventricle Morphogenesis (GO:0003208)	1/42	0.138877439165725	0.215745815987906	0	0	6.92961672473868	13.6801961812502	TNNT2
485	Modulation By Host Of Symbiont Process (GO:0051851)	1/42	0.138877439165725	0.215745815987906	0	0	6.92961672473868	13.6801961812502	LEF1
486	Monocyte Chemotaxis (GO:0002548)	1/42	0.138877439165725	0.215745815987906	0	0	6.92961672473868	13.6801961812502	PDGFB
487	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	1/43	0.141940852822885	0.21870478343118	0	0	6.76428571428571	13.2062182941319	SERPINE1
488	Glycolipid Biosynthetic Process (GO:0009247)	1/43	0.141940852822885	0.21870478343118	0	0	6.76428571428571	13.2062182941319	B3GNT5
489	Positive Regulation Of Stress Fiber Assembly (GO:0051496)	1/43	0.141940852822885	0.21870478343118	0	0	6.76428571428571	13.2062182941319	CCN2
490	mRNA Transcription (GO:0009299)	1/43	0.141940852822885	0.21870478343118	0	0	6.76428571428571	13.2062182941319	EREG
491	Negative Regulation Of Immune System Process (GO:0002683)	1/44	0.144993521493359	0.221151734803002	0	0	6.60664451827243	12.7578680364082	HMOX1
492	Neural Crest Cell Development (GO:0014032)	1/44	0.144993521493359	0.221151734803002	0	0	6.60664451827243	12.7578680364082	SEMA7A
493	Bone Development (GO:0060348)	1/44	0.144993521493359	0.221151734803002	0	0	6.60664451827243	12.7578680364082	PTGER4
494	Positive Regulation Of Chemotaxis (GO:0050921)	1/44	0.144993521493359	0.221151734803002	0	0	6.60664451827243	12.7578680364082	PDGFB
495	Regulation Of Cell-Substrate Adhesion (GO:0010810)	1/44	0.144993521493359	0.221151734803002	0	0	6.60664451827243	12.7578680364082	PDGFB
496	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	2/190	0.146246014505254	0.222612380950538	0	0	3.0436324390996	5.85127697243758	HMOX1;F3
497	Positive Regulation Of Innate Immune Response (GO:0045089)	1/45	0.148035482289969	0.224882875510918	0	0	6.45616883116883	12.3332405509059	EREG
498	Regulation Of Signal Transduction (GO:0009966)	2/193	0.149926533074072	0.225405954647424	0	0	2.99537142423553	5.68404642199845	IGFBP7;TIMP1
499	Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	1/46	0.15106677225377	0.225405954647424	0	0	6.31238095238095	11.9306104519586	PLAUR
500	Regulation Of Nervous System Development (GO:0051960)	1/46	0.15106677225377	0.225405954647424	0	0	6.31238095238095	11.9306104519586	LEF1
501	Cardiac Conduction (GO:0061337)	1/46	0.15106677225377	0.225405954647424	0	0	6.31238095238095	11.9306104519586	SCN5A
502	Cellular Component Disassembly (GO:0022411)	1/46	0.15106677225377	0.225405954647424	0	0	6.31238095238095	11.9306104519586	DYRK3
503	Mitotic G2/M Transition Checkpoint (GO:0044818)	1/46	0.15106677225377	0.225405954647424	0	0	6.31238095238095	11.9306104519586	TICRR
504	Myofibril Assembly (GO:0030239)	1/46	0.15106677225377	0.225405954647424	0	0	6.31238095238095	11.9306104519586	TNNT2
505	Response To Hydrogen Peroxide (GO:0042542)	1/46	0.15106677225377	0.225405954647424	0	0	6.31238095238095	11.9306104519586	HMOX1
506	Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	1/46	0.15106677225377	0.225405954647424	0	0	6.31238095238095	11.9306104519586	PLAUR
507	Negative Regulation Of Cell Population Proliferation (GO:0008285)	3/379	0.151702540585022	0.22590812256744	0	0	2.29423498122653	4.32654551790977	HMOX1;IGFBP7;EREG
508	Positive Regulation Of Protein Metabolic Process (GO:0051247)	2/196	0.153625928830498	0.228109820282039	0	0	2.94860301807859	5.52342538686134	PLK2;KLF2
509	Epithelial To Mesenchymal Transition (GO:0001837)	1/47	0.154087428269986	0.228109820282039	0	0	6.17484472049689	11.5484114668195	LEF1
510	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	1/47	0.154087428269986	0.228109820282039	0	0	6.17484472049689	11.5484114668195	LEF1
511	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/48	0.157097487132713	0.231205853382453	0	0	6.04316109422492	11.1852187579472	PLAUR
512	Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/48	0.157097487132713	0.231205853382453	0	0	6.04316109422492	11.1852187579472	PDGFB
513	Cellular Response To Mechanical Stimulus (GO:0071260)	1/48	0.157097487132713	0.231205853382453	0	0	6.04316109422492	11.1852187579472	PTGER4
514	Erythrocyte Differentiation (GO:0030218)	1/49	0.160096985474446	0.233797338555525	0	0	5.91696428571429	10.8397335358255	DYRK3
515	Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	1/49	0.160096985474446	0.233797338555525	0	0	5.91696428571429	10.8397335358255	JAML
516	Antibacterial Humoral Response (GO:0019731)	1/49	0.160096985474446	0.233797338555525	0	0	5.91696428571429	10.8397335358255	F3
517	Regulation Of Cell Communication (GO:0010646)	1/49	0.160096985474446	0.233797338555525	0	0	5.91696428571429	10.8397335358255	IGFBP7
518	Regulation Of TORC1 Signaling (GO:1903432)	1/50	0.16308595979881	0.23633378051459	0	0	5.79591836734694	10.5107696169887	DYRK3
519	Dicarboxylic Acid Metabolic Process (GO:0043648)	1/50	0.16308595979881	0.23633378051459	0	0	5.79591836734694	10.5107696169887	ASS1
520	Positive Regulation Of Developmental Growth (GO:0048639)	1/50	0.16308595979881	0.23633378051459	0	0	5.79591836734694	10.5107696169887	SEMA7A
521	Positive Regulation Of Fat Cell Differentiation (GO:0045600)	1/50	0.16308595979881	0.23633378051459	0	0	5.79591836734694	10.5107696169887	PTGS2
522	Defense Response To Bacterium (GO:0042742)	2/204	0.163577247255855	0.236591612410288	0	0	2.83067872004592	5.12485873226698	SERPINE1;F3
523	Regulation Of Angiogenesis (GO:0045765)	2/205	0.16482946809574	0.237946937690792	0	0	2.81659170414793	5.0778750775003	SERPINE1;HMOX1
524	Amide Biosynthetic Process (GO:0043604)	1/51	0.166064446546485	0.238816489795422	0	0	5.67971428571429	10.1972416502356	ASS1
525	Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)	1/51	0.166064446546485	0.238816489795422	0	0	5.67971428571429	10.1972416502356	CCN2
526	Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	2/207	0.167339138244718	0.239436254907562	0	0	2.78882997525627	4.98568270285287	JADE1;BICC1
527	Sprouting Angiogenesis (GO:0002040)	1/52	0.169032481941365	0.239436254907562	0	0	5.56806722689076	9.89815478410355	CCBE1
528	Arachidonic Acid Metabolic Process (GO:0019369)	1/52	0.169032481941365	0.239436254907562	0	0	5.56806722689076	9.89815478410355	PTGS2
