"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA1487.1","MA1487.1",38,4859,15.1394422310757,12.1475,1.24630106862117,0.089931729961559,"FOXE1",0.187895767212301,1.04608705224947
"MA0888.1","MA0888.1",13,1364,5.1792828685259,3.41,1.51885128109264,0.0901698185817747,"EVX2",0.187895767212301,1.04493880410797
"MA0148.4","MA0148.4",32,3997,12.7490039840637,9.9925,1.27585729137491,0.0908297209720395,"FOXA1",0.18874365416474,1.04177201995771
"MA1471.1","MA1471.1",27,3287,10.7569721115538,8.2175,1.30903220098008,0.0913451975268788,"BARX2",0.189287548208477,1.03931428074059
"MA1512.1","MA1512.1",39,5014,15.5378486055777,12.535,1.23955712848645,0.0918744317069739,"KLF11",0.189660393449876,1.03680533424558
"MA0524.2","MA0524.2",21,2450,8.36653386454183,6.125,1.36596471257826,0.0920335957491354,"TFAP2C",0.189660393449876,1.03605360977284
"MA0728.1","MA0728.1",24,2870,9.56175298804781,7.175,1.33264850007635,0.0927014416219076,"Nr2f6(var.2)",0.190510400688548,1.03291351198742
"MA1581.1","MA1581.1",37,4731,14.7410358565737,11.8275,1.24633573084538,0.093522605872095,"ZBTB6",0.191346672481682,1.02908340069027
"MA0465.2","MA0465.2",33,4155,13.1474103585657,10.3875,1.26569534137817,0.0940606863336429,"CDX2",0.191346672481682,1.02659185665706
"MA0063.2","MA0063.2",20,2319,7.96812749003984,5.7975,1.37440750151614,0.094107451634143,"NKX2-5",0.191346672481682,1.02637598682289
"MA0769.2","MA0769.2",28,3440,11.1553784860558,8.6,1.2971370332623,0.0941343549608277,"TCF7",0.191346672481682,1.02625184897472
"MA0729.1","MA0729.1",22,2601,8.76494023904383,6.5025,1.34793390834969,0.0955550620345793,"RARA",0.19370672901575,1.01974630122589
"MA1567.1","MA1567.1",19,2188,7.56972111553785,5.47,1.38386126426652,0.0961297422785579,"TBX6",0.194343598210852,1.01714222201904
"MA0145.3","MA0145.3",9,865,3.58565737051793,2.1625,1.65810745457476,0.096645962568073,"TFCP2",0.194859156961574,1.01481628411894
"MA1573.1","MA1573.1",30,3740,11.9521912350598,9.35,1.27830922300104,0.0977646115181837,"THAP11",0.196583288928747,1.00981832111886
"MA0778.1","MA0778.1",13,1387,5.1792828685259,3.4675,1.49366485033191,0.0992308911892858,"NFKB2",0.198995281793568,1.00335310824292
"MA0787.1","MA0787.1",41,5346,16.3346613545817,13.365,1.22219688399414,0.10009527886812,"POU3F2",0.200190557736241,0.999586406135836
"MA1571.1","MA1571.1",13,1391,5.1792828685259,3.4775,1.48936962430651,0.100861642019642,"TGIF2LX",0.201183916969659,0.996273965839143
"MA1496.1","MA1496.1",14,1526,5.57768924302789,3.815,1.46204174129171,0.101684623586877,"HOXA4",0.202284611188828,0.992744714690329
"MA1118.1","MA1118.1",20,2347,7.96812749003984,5.8675,1.35801065019852,0.102770560385873,"SIX1",0.203901165020907,0.988131275350949
"MA1478.1","MA1478.1",19,2212,7.56972111553785,5.53,1.36884649467231,0.103862973595649,"DMRTA2",0.205453130850716,0.983539247717324
"MA0839.1","MA0839.1",11,1136,4.38247011952191,2.84,1.5431232815218,0.104103597133473,"CREB3L1",0.205453130850716,0.982534263878247
"MA0259.1","MA0259.1",7,633,2.78884462151394,1.5825,1.76230307836584,0.105460394674601,"ARNT::HIF1A",0.207540039903238,0.976910607699409
"MA1498.1","MA1498.1",9,883,3.58565737051793,2.2075,1.62430684961175,0.106090648670316,"HOXA7",0.207540039903238,0.97432289517371
"MA0910.2","MA0910.2",9,883,3.58565737051793,2.2075,1.62430684961175,0.106090648670316,"HOXD8",0.207540039903238,0.97432289517371
"MA0682.2","MA0682.2",13,1404,5.1792828685259,3.51,1.47557916482219,0.106273854213186,"PITX1",0.207540039903238,0.973573568662164
"MA0517.1","MA0517.1",70,9730,27.8884462151394,24.325,1.14649316403451,0.107478410733815,"STAT1::STAT2",0.209344371820955,0.968678764034901
"MA0080.5","MA0080.5",85,12060,33.8645418326693,30.15,1.1232020508348,0.11246439346434,"SPI1",0.217828911365743,0.948984954615971
"MA0711.1","MA0711.1",4,292,1.59362549800797,0.73,2.18304862740818,0.112642492800674,"OTX1",0.217828911365743,0.948297747072721
"MA0081.2","MA0081.2",68,9455,27.0916334661355,23.6375,1.1461293904235,0.112743168200674,"SPIB",0.217828911365743,0.947909765216226
"MA0866.1","MA0866.1",24,2941,9.56175298804781,7.3525,1.3004764349606,0.113002397719226,"SOX21",0.217828911365743,0.946912341426479
"MA0823.1","MA0823.1",11,1159,4.38247011952191,2.8975,1.5125004726564,0.115135689596424,"HEY1",0.221369135151887,0.938790033518446
"MA1530.1","MA1530.1",19,2247,7.56972111553785,5.6175,1.34752489818208,0.115826514175787,"NKX6-3",0.222124883226573,0.936192013646797
"MA0494.1","MA0494.1",23,2812,9.16334661354582,7.03,1.3034632451701,0.116941594723127,"Nr1h3::Rxra",0.223470544154958,0.932030988019414
"MA1494.1","MA1494.1",16,1836,6.37450199203187,4.59,1.38878039042089,0.117127322740735,"HNF4A(var.2)",0.223470544154958,0.931341783566433
"MA0898.1","MA0898.1",22,2676,8.76494023904383,6.69,1.31015549163585,0.11868137309063,"Hmx3",0.225857919197984,0.925617437732395
"MA0876.1","MA0876.1",16,1856,6.37450199203187,4.64,1.37381508448963,0.125171312622903,"BSX",0.237602542536096,0.902495193467007
"MA1534.1","MA1534.1",18,2136,7.17131474103586,5.34,1.34294283539997,0.126255048885229,"NR1I3",0.238720935450626,0.898751245612061
"MA1601.1","MA1601.1",40,5313,15.9362549800797,13.2825,1.19979333559794,0.126400495312329,"ZNF75D",0.238720935450626,0.898251224226183
"MA0089.2","MA0089.2",28,3562,11.1553784860558,8.905,1.25270954363344,0.127656212241611,"NFE2L1",0.240483672556167,0.893958045907871
"MA0051.1","MA0051.1",33,4291,13.1474103585657,10.7275,1.22558008469501,0.128331401936679,"IRF2",0.24114666459638,0.891667061324573
"MA0714.1","MA0714.1",15,1728,5.97609561752988,4.32,1.38335546702081,0.12922130715393,"PITX3",0.242208781750833,0.888665870114705
"MA0593.1","MA0593.1",42,5624,16.7330677290837,14.06,1.19011861515531,0.130030705730793,"FOXP2",0.243115053822485,0.885954080348506
"MA1493.1","MA1493.1",11,1189,4.38247011952191,2.9725,1.47433813945228,0.130491705173844,"HES6",0.243367030149218,0.884417093779497
