"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA1146.1","MA1146.1",3,1464,5.35714285714286,3.66,1.46370023419204,0.336970492803355,"NR1H4::RXRA",0.90367878685857,0.472408126943897
"MA0486.2","MA0486.2",5,2742,8.92857142857143,6.855,1.30249036157132,0.338452214867785,"HSF1",0.90367878685857,0.470502639487509
"MA0844.1","MA0844.1",2,859,3.57142857142857,2.1475,1.66306336271412,0.339145273497039,"XBP1",0.90367878685857,0.46961423110805
"MA1545.1","MA1545.1",1,296,1.78571428571429,0.74,2.41312741312741,0.340470236311524,"OVOL2",0.90367878685857,0.467920847835337
"MA0826.1","MA0826.1",2,863,3.57142857142857,2.1575,1.6553550736633,0.341193930387731,"OLIG1",0.90367878685857,0.466998703244731
"MA0611.1","MA0611.1",3,1476,5.35714285714286,3.69,1.45180023228804,0.341605117820532,"Dux",0.90367878685857,0.466475631470835
"MA1500.1","MA1500.1",4,2113,7.14285714285714,5.2825,1.35217361909269,0.343075475334207,"HOXB6",0.904361500350948,0.464610326268236
"MA0484.2","MA0484.2",6,3423,10.7142857142857,8.5575,1.25203455615375,0.345810695687521,"HNF4G",0.905284153590222,0.461161578424053
"MA1502.1","MA1502.1",3,1487,5.35714285714286,3.7175,1.44106062061677,0.345852525165165,"HOXB8",0.905284153590222,0.461109049069315
"MA0763.1","MA0763.1",3,1491,5.35714285714286,3.7275,1.43719459614832,0.347396700969387,"ETV3",0.905507294807518,0.459174310119185
"MA0786.1","MA0786.1",8,4766,14.2857142857143,11.915,1.19896888675739,0.349170997984095,"POU3F1",0.905507294807518,0.456961835809946
"MA0025.2","MA0025.2",5,2783,8.92857142857143,6.9575,1.2833016785586,0.350038140420396,"NFIL3",0.905507294807518,0.45588463201641
"MA1149.1","MA1149.1",5,2788,8.92857142857143,6.97,1.28100020496003,0.35145345613085,"RARA::RXRG",0.905507294807518,0.454132181551577
"MA0741.1","MA0741.1",10,6127,17.8571428571429,15.3175,1.16580008860081,0.352006857230804,"KLF16",0.905507294807518,0.453448876213652
"MA1601.1","MA1601.1",9,5469,16.0714285714286,13.6725,1.17545646892877,0.355698533485425,"ZNF75D",0.911263760598052,0.448917925369464
"MA1531.1","MA1531.1",5,2811,8.92857142857143,7.0275,1.27051887991056,0.357969469764603,"NR1D1",0.911263760598052,0.446154011563289
"MA1544.1","MA1544.1",1,317,1.78571428571429,0.7925,2.25326723749437,0.359736673678645,"OVOL1",0.911263760598052,0.44401528538309
"MA1635.1","MA1635.1",8,4816,14.2857142857143,12.04,1.18652112007594,0.360180689092314,"BHLHE22(var.2)",0.911263760598052,0.443479575373973
"MA0074.1","MA0074.1",3,1526,5.35714285714286,3.815,1.40423141733758,0.360896511738243,"RXRA::VDR",0.911263760598052,0.442617315613405
"MA0651.1","MA0651.1",2,903,3.57142857142857,2.2575,1.58202816010125,0.36157382458046,"HOXC11",0.911263760598052,0.441803016945938
"MA0873.1","MA0873.1",2,910,3.57142857142857,2.275,1.56985871271586,0.365118576554012,"HOXD12",0.912136091305237,0.437566070392749
"MA0114.4","MA0114.4",6,3501,10.7142857142857,8.7525,1.22414004162076,0.365784783686096,"HNF4A",0.912136091305237,0.436774364738804
"MA0838.1","MA0838.1",2,913,3.57142857142857,2.2825,1.56470035988108,0.366635621234753,"CEBPG",0.912136091305237,0.435765342553964
"MA1124.1","MA1124.1",8,4846,14.2857142857143,12.115,1.17917575614645,0.366810760578514,"ZNF24",0.912136091305237,0.435557932567656
"MA1538.1","MA1538.1",3,1548,5.35714285714286,3.87,1.38427464008859,0.369366870982004,"NR2F1(var.3)",0.913829817798766,0.432542059612928
"MA0474.2","MA0474.2",3,1556,5.35714285714286,3.89,1.37715754682336,0.372443198169198,"ERG",0.913829817798766,0.428939952721633
"MA1497.1","MA1497.1",3,1559,5.35714285714286,3.8975,1.37450746815724,0.373596237490162,"HOXA6",0.913829817798766,0.427597506225373
"MA0615.1","MA0615.1",1,334,1.78571428571429,0.835,2.13857998289136,0.374927508326115,"Gmeb1",0.913829817798766,0.42605269434515
"MA0669.1","MA0669.1",3,1563,5.35714285714286,3.9075,1.37098985467508,0.375133105297016,"NEUROG2",0.913829817798766,0.425814607901007
"MA0518.1","MA0518.1",9,5565,16.0714285714286,13.9125,1.15517905275318,0.375738406344581,"Stat4",0.913829817798766,0.425114410975925
"MA1529.1","MA1529.1",6,3541,10.7142857142857,8.8525,1.21031185702183,0.376066694456061,"NHLH2",0.913829817798766,0.424735127238158
"MA0081.2","MA0081.2",16,10402,28.5714285714286,26.005,1.09868981239871,0.379138528747317,"SPIB",0.916314162894206,0.421202079535275
"MA0810.1","MA0810.1",5,2887,8.92857142857143,7.2175,1.23707259141966,0.379545678732319,"TFAP2A(var.2)",0.916314162894206,0.4207359488131
"MA0469.3","MA0469.3",1,341,1.78571428571429,0.8525,2.09467951403435,0.381079160818797,"E2F3",0.917048561196201,0.418984799821002
"MA0060.3","MA0060.3",4,2236,7.14285714285714,5.59,1.27779197546639,0.382759074550838,"NFYA",0.918129484292364,0.417074504142081
"MA0639.1","MA0639.1",2,953,3.57142857142857,2.3825,1.49902563333833,0.386732305801559,"DBP",0.923986592255368,0.412589547489064
"MA1564.1","MA1564.1",8,4940,14.2857142857143,12.35,1.15673799884326,0.387678020611167,"SP9",0.923986592255368,0.411528820601953
"MA0662.1","MA0662.1",4,2257,7.14285714285714,5.6425,1.26590290524717,0.389527950316119,"MIXL1",0.925439015719187,0.409461374364853
"MA1491.1","MA1491.1",5,2934,8.92857142857143,7.335,1.21725581848281,0.392902389939551,"GLI3",0.928253484321907,0.40571532946154
"MA0483.1","MA0483.1",9,5663,16.0714285714286,14.1575,1.13518831512828,0.396340397583995,"Gfi1b",0.928253484321907,0.401931659299273
"MA0760.1","MA0760.1",3,1622,5.35714285714286,4.055,1.3211203100229,0.397720107750127,"ERF",0.928253484321907,0.400422451598459
"MA0906.1","MA0906.1",2,978,3.57142857142857,2.445,1.46070698217937,0.399159465981238,"HOXC12",0.928253484321907,0.398853567070192
"MA0098.3","MA0098.3",3,1628,5.35714285714286,4.07,1.31625131625132,0.400007118391268,"ETS1",0.928253484321907,0.397932280045687
"MA0817.1","MA0817.1",2,982,3.57142857142857,2.455,1.45475705557172,0.401137622564672,"BHLHE23",0.928253484321907,0.396706603772578
"MA0031.1","MA0031.1",4,2294,7.14285714285714,5.735,1.24548511645286,0.401436129564907,"FOXD1",0.928253484321907,0.396383543247247
"MA0157.2","MA0157.2",4,2294,7.14285714285714,5.735,1.24548511645286,0.401436129564907,"FOXO3",0.928253484321907,0.396383543247247
"MA1496.1","MA1496.1",3,1633,5.35714285714286,4.0825,1.31222115300499,0.40191136117423,"HOXA4",0.928253484321907,0.395869717058681
"MA0076.2","MA0076.2",4,2302,7.14285714285714,5.755,1.24115675809855,0.404007078336503,"ELK4",0.930213828515528,0.393611025840993
"MA0788.1","MA0788.1",8,5028,14.2857142857143,12.57,1.13649278327083,0.407300110508149,"POU3F3",0.934910407504859,0.390085472081759
"MA0914.1","MA0914.1",3,1658,5.35714285714286,4.145,1.29243494744098,0.411409463733321,"ISL2",0.936821834717469,0.385725722364467
"MA0746.2","MA0746.2",8,5057,14.2857142857143,12.6425,1.12997542303455,0.413776315920643,"SP3",0.936821834717469,0.383234371474401
"MA0694.1","MA0694.1",2,1009,3.57142857142857,2.5225,1.41582896786068,0.414413013234982,"ZBTB7B",0.936821834717469,0.382566615503632
"MA0105.4","MA0105.4",3,1667,5.35714285714286,4.1675,1.28545719427543,0.414818787035604,"NFKB1",0.936821834717469,0.382141582752791
"MA0481.3","MA0481.3",6,3699,10.7142857142857,9.2475,1.15861429730043,0.416776299430414,"FOXP1",0.936821834717469,0.380096985771985
"MA0522.3","MA0522.3",7,4405,12.5,11.0125,1.13507377979569,0.421938005975613,"TCF3",0.936821834717469,0.374751353873657
"MA0616.2","MA0616.2",2,1025,3.57142857142857,2.5625,1.39372822299652,0.42221411908549,"HES2",0.936821834717469,0.374467247725685
"MA0791.1","MA0791.1",7,4407,12.5,11.0175,1.13455865668255,0.42241458004037,"POU4F3",0.936821834717469,0.374261100129075
"MA0130.1","MA0130.1",13,8568,23.2142857142857,21.42,1.08376684006936,0.422840951074293,"ZNF354C",0.936821834717469,0.373822959008041
"MA0678.1","MA0678.1",2,1029,3.57142857142857,2.5725,1.3883104262113,0.42415648271784,"OLIG2",0.936821834717469,0.372473890946721
"MA1632.1","MA1632.1",5,3047,8.92857142857143,7.6175,1.17211308547049,0.424955251264227,"ATF2",0.936821834717469,0.371656799719596
"MA0884.1","MA0884.1",4,2372,7.14285714285714,5.93,1.2045290291496,0.426425354218876,"DUXA",0.936821834717469,0.370156981115643
"MA1481.1","MA1481.1",3,1699,5.35714285714286,4.2475,1.26124611115782,0.426894007281161,"DRGX",0.936821834717469,0.36967994175963
"MA0047.3","MA0047.3",6,3743,10.7142857142857,9.3575,1.14499446586008,0.428101697570253,"FOXA2",0.936821834717469,0.368453050035507
"MA1536.1","MA1536.1",4,2378,7.14285714285714,5.945,1.20148984741079,0.42833926503234,"NR2C2(var.2)",0.936821834717469,0.368212112843066
"MA1105.2","MA1105.2",5,3059,8.92857142857143,7.6475,1.16751506094429,0.428348175672502,"GRHL2",0.936821834717469,0.368203078411909
"MA0485.2","MA0485.2",2,1040,3.57142857142857,2.6,1.37362637362637,0.429481323690851,"HOXC9",0.936821834717469,0.367055717034974
"MA1648.1","MA1648.1",7,4470,12.5,11.175,1.11856823266219,0.437415808490632,"TCF12(var.2)",0.948506161121438,0.359105525330881
"MA0018.4","MA0018.4",5,3096,8.92857142857143,7.74,1.15356220007383,0.438790000865682,"CREB1",0.948506161121438,0.357743277675122
"MA1640.1","MA1640.1",5,3102,8.92857142857143,7.755,1.15133093856498,0.440480164382412,"MEIS2(var.2)",0.948506161121438,0.356073643876733
"MA1623.1","MA1623.1",18,12190,32.1428571428571,30.475,1.05472870033986,0.442520549294761,"Stat2",0.948506161121438,0.354066557196423
"MA0912.2","MA0912.2",3,1743,5.35714285714286,4.3575,1.22940742562085,0.443365698570533,"HOXD3",0.948506161121438,0.353237909547606
"MA0693.2","MA0693.2",4,2426,7.14285714285714,6.065,1.17771758332352,0.443597488756271,"VDR",0.948506161121438,0.353010921094521
"MA0610.1","MA0610.1",3,1744,5.35714285714286,4.36,1.22870249017038,0.443738137039386,"DMRT3",0.948506161121438,0.352873244274203
"MA1506.1","MA1506.1",2,1077,3.57142857142857,2.6925,1.32643586682584,0.447207096929221,"HOXD10",0.951798098901815,0.349491313053782
"MA0744.2","MA0744.2",4,2443,7.14285714285714,6.1075,1.16952225016081,0.448976586961198,"SCRT2",0.951798098901815,0.347776305808868
"MA0083.3","MA0083.3",2,1081,3.57142857142857,2.7025,1.32152768600502,0.449105805379945,"SRF",0.951798098901815,0.347651330980082
"MA0686.1","MA0686.1",2,1084,3.57142857142857,2.71,1.31787032156036,0.450527532528826,"SPDEF",0.952106343531173,0.346278663375327
"MA0150.2","MA0150.2",6,3848,10.7142857142857,9.62,1.11375111375111,0.455025395480612,"Nfe2l2",0.952529572544951,0.341964364201534
"MA0063.2","MA0063.2",4,2463,7.14285714285714,6.1575,1.16002552056145,0.455286550113501,"NKX2-5",0.952529572544951,0.341715179249831
"MA0830.2","MA0830.2",7,4548,12.5,11.37,1.09938434476693,0.455938390633804,"TCF4",0.952529572544951,0.341093838071212
"MA0766.2","MA0766.2",3,1780,5.35714285714286,4.45,1.20385232744783,0.457084854508986,"GATA5",0.952529572544951,0.340003168805061
"MA1499.1","MA1499.1",3,1787,5.35714285714286,4.4675,1.19913662163242,0.459665745464051,"HOXB4",0.952529572544951,0.337557858899752
"MA1504.1","MA1504.1",3,1787,5.35714285714286,4.4675,1.19913662163242,0.459665745464051,"HOXC4",0.952529572544951,0.337557858899752
"MA1507.1","MA1507.1",3,1787,5.35714285714286,4.4675,1.19913662163242,0.459665745464051,"HOXD4",0.952529572544951,0.337557858899752
"MA1503.1","MA1503.1",2,1108,3.57142857142857,2.77,1.28932439401753,0.461829200440013,"HOXB9",0.954361727225069,0.335518611070112
"MA1619.1","MA1619.1",6,3882,10.7142857142857,9.705,1.1039964672113,0.46369835793005,"Ptf1a(var.2)",0.955577279049218,0.333764442045065
"MA0706.1","MA0706.1",4,2497,7.14285714285714,6.2425,1.14423021912009,0.46596439081311,"MEOX2",0.957601750817025,0.331647271001571
"MA0670.1","MA0670.1",5,3200,8.92857142857143,8,1.11607142857143,0.467933796799932,"NFIA",0.958072507993924,0.329815586494829
"MA0132.2","MA0132.2",4,2506,7.14285714285714,6.265,1.1401208528104,0.468779896213099,"PDX1",0.958072507993924,0.329031021458671
"MA0821.1","MA0821.1",2,1131,3.57142857142857,2.8275,1.26310471138057,0.472536935865419,"HES5",0.958072507993924,0.325564239185205
"MA0827.1","MA0827.1",2,1133,3.57142857142857,2.8325,1.26087504728281,0.473462238205728,"OLIG3",0.958072507993924,0.324714653182052
"MA0147.3","MA0147.3",3,1825,5.35714285714286,4.5625,1.17416829745597,0.473589972670809,"MYC",0.958072507993924,0.324597501512835
"MA0624.1","MA0624.1",7,4624,12.5,11.56,1.08131487889273,0.473899135991632,"NFATC1",0.958072507993924,0.324314083101419
"MA1485.1","MA1485.1",5,3231,8.92857142857143,8.0775,1.10536322235487,0.476547603232488,"FERD3L",0.959347962898531,0.321893710369658
