SYMBOL,in_male_CC,in_female_CC,kd3_male_log2FoldChange,kd3_male_pvalue,kd3_male_padj,kd3_male_sig,kd3_female_log2FoldChange,kd3_female_pvalue,kd3_female_padj,kd3_female_sig,description,gene_biotype,GO_Term_Description,Overall_pvalue_M,Expression_HR_M,Expression_pvalue_M,Recurrence_Recurrent_HR_M,Recurrence_Recurrent_pvalue_M,Recurrence_Secondary_HR_M,Recurrence_Secondary_pvalue_M,Age_HR_M,Age_pvalue_M,Subtype_Mesenchymal_HR_M,Subtype_Mesenchymal_pvalue_M,Subtype_Proneural_HR_M,Subtype_Proneural_pvalue_M,MGMT_Unmethylated_HR_M,MGMT_Unmethylated_pvalue_M,Overall_pvalue_F,Expression_HR_F,Expression_pvalue_F,Recurrence_Recurrent_HR_F,Recurrence_Recurrent_pvalue_F,Recurrence_Secondary_HR_F,Recurrence_Secondary_pvalue_F,Age_HR_F,Age_pvalue_F,Subtype_Mesenchymal_HR_F,Subtype_Mesenchymal_pvalue_F,Subtype_Proneural_HR_F,Subtype_Proneural_pvalue_F,MGMT_Unmethylated_HR_F,MGMT_Unmethylated_pvalue_F
Pck2,TRUE,FALSE,0.954207833784515,6.13107474889226e-32,5.6819735235359e-29,Up after KD,0.264408142470078,0.0104056559869959,0.0647489593026503,Not DE,phosphoenolpyruvate carboxykinase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1860456],protein_coding,gluconeogenesis; cellular response to insulin stimulus; response to starvation; pyruvate biosynthetic process; positive regulation of insulin secretion; cellular response to dexamethasone stimulus; hepatocyte differentiation; cellular response to glucose stimulus; oxaloacetate metabolic process; glycerol biosynthetic process from pyruvate,0.0013378618206613228,0.8272594648874907,0.14120804732123182,0.3716923244828389,0.11683587510421482,0.4497992048334953,0.4382433290740768,1.0248512052517877,0.004565215185531365,1.1159192601675123,0.6225774384166641,1.214778623905204,0.4050594532166758,1.228487692017753,0.2824464612696666,0.0010740691036342017,1.413335882947461,0.018133790239627356,0.4200190236524371,0.08450371523182182,0.7304835408584286,0.679827254133004,1.0288319788608562,0.0024091321239328644,0.686594277894495,0.1867865846389528,0.5908921083345002,0.0629574351813847,1.2153237132863706,0.3911644212088845
Fdft1,TRUE,FALSE,0.839506035338797,6.46328345118399e-31,5.52909040466286e-28,Up after KD,0.345698681904687,3.05470119935798e-6,8.89845666640178e-5,Not DE,farnesyl diphosphate farnesyl transferase 1 [Source:MGI Symbol;Acc:MGI:102706],protein_coding,biosynthetic process; lipid biosynthetic process; farnesyl diphosphate metabolic process; lipid metabolic process; steroid metabolic process; cholesterol metabolic process; steroid biosynthetic process; cholesterol biosynthetic process; sterol biosynthetic process; isoprenoid biosynthetic process; hexose transmembrane transport; cholesterol biosynthetic process via lathosterol; cholesterol biosynthetic process via desmosterol,2.1748762293161532e-4,0.6518592163069298,0.010960314922151639,0.3612927211736989,0.10323364443260534,0.3330246252016017,0.2903267018979792,1.0296045630205442,7.011368463763415e-4,0.8912687316015991,0.5871670873687624,1.3294528320370005,0.2256238052971552,1.2463973989177388,0.2506037659025329,0.008512661202235447,1.0674555037330011,0.7754052262611387,0.44519031368458695,0.12724763269484488,0.6268016092412402,0.5387724771084397,1.0267813698760992,0.005147353397809505,0.798392690018403,0.4169567567905471,0.622886705401705,0.09684440809993919,1.2531544290969683,0.3244648666094125
Fam167a,TRUE,FALSE,1.07654922105391,0.0363576129472805,NA,Up after KD,1.00929519068774,0.401772175381545,0.664299517720463,Not DE,"family with sequence similarity 167, member A [Source:MGI Symbol;Acc:MGI:3606565]",protein_coding,biological_process,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ptk2b,TRUE,FALSE,-0.893051283102249,0.0254599615973984,0.159605542798572,Down after KD,0.415233950862346,0.135582052481241,0.362042047998688,Not DE,PTK2 protein tyrosine kinase 2 beta [Source:MGI Symbol;Acc:MGI:104908],protein_coding,"protein phosphorylation; signal complex assembly; immune system process; negative regulation of cell population proliferation; adaptive immune response; cell surface receptor signaling pathway; positive regulation of signal transduction; angiogenesis; positive regulation of ERK1 and ERK2 cascade; negative regulation of apoptotic process; chemokine-mediated signaling pathway; positive regulation of cell population proliferation; integrin-mediated signaling pathway; activation of Janus kinase activity; positive regulation of translation; cell surface receptor protein tyrosine kinase signaling pathway; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; cell adhesion; positive regulation of reactive oxygen species metabolic process; neuron projection development; endothelin receptor signaling pathway; Golgi organization; regulation of cell adhesion; activation of GTPase activity; positive regulation of neuron projection development; oocyte maturation; positive regulation of endothelial cell migration; marginal zone B cell differentiation; regulation of cell shape; ionotropic glutamate receptor signaling pathway; positive regulation of protein metabolic process; actin filament organization; stress fiber assembly; positive regulation of cell-matrix adhesion; positive regulation of JNK cascade; positive regulation of cytosolic calcium ion concentration; regulation of postsynaptic density assembly; epidermal growth factor receptor signaling pathway; negative regulation of ossification; positive regulation of cell growth; positive regulation of cell migration; positive regulation of ubiquitin-dependent protein catabolic process; negative regulation of potassium ion transport; positive regulation of angiogenesis; vascular endothelial growth factor receptor signaling pathway; positive regulation of JUN kinase activity; sprouting angiogenesis; positive regulation of actin filament polymerization; positive regulation of excitatory postsynaptic potential; regulation of release of sequestered calcium ion into cytosol; tumor necrosis factor-mediated signaling pathway; negative regulation of myeloid cell differentiation; cellular response to retinoic acid; regulation of ubiquitin-dependent protein catabolic process; response to ischemia; neuron migration; negative regulation of neuron apoptotic process; regulation of actin cytoskeleton organization; long-term synaptic depression; MAPK cascade; response to hydrogen peroxide; positive regulation of DNA biosynthetic process; positive regulation of protein kinase activity; positive regulation of nitric oxide biosynthetic process; negative regulation of muscle cell apoptotic process; positive regulation of synaptic transmission, glutamatergic; cortical cytoskeleton organization; blood vessel endothelial cell migration; focal adhesion assembly; bone resorption; peptidyl-tyrosine phosphorylation; cellular response to fluid shear stress; peptidyl-tyrosine autophosphorylation; negative regulation of bone mineralization; cytoskeleton organization; postsynaptic modulation of chemical synaptic transmission; long-term synaptic potentiation; cellular defense response; regulation of macrophage chemotaxis; response to cation stress; regulation of multicellular organismal process",7.326427898409984e-4,1.5446243202519996,0.04967532679124619,0.31423719098472463,0.060354359309071286,0.42717277942478504,0.4093671139805485,1.0262573175076537,0.0025781218111328276,0.9846687274179717,0.9410397426927749,1.232665074180823,0.3690569337001015,1.2060636639794018,0.3285538980734998,0.0021994247589054257,1.713156921423861,0.044523228654417865,0.5868681171115334,0.30088237248674643,0.7398869273188007,0.691822982226792,1.0312884631730073,0.0014006281188381825,0.8276155874316188,0.49724467524620664,0.758237165119887,0.3342250176482943,1.3344058863996473,0.21023163497327954
Nudt18,TRUE,FALSE,0.64951456803545,3.46331816051921e-4,0.00680486948111911,Up after KD,0.187206426027942,0.330822106681538,0.598659410682967,Not DE,nudix hydrolase 18 [Source:MGI Symbol;Acc:MGI:2385853],protein_coding,nucleotide metabolic process; dADP catabolic process; dGDP catabolic process; GDP catabolic process,0.002660085187761315,0.839962438551294,0.47548619487338734,0.3165345758016377,0.0652635407424376,0.44353300685566854,0.43040472590521534,1.025298636385618,0.0037045288861362407,1.0222092879587452,0.9178983951640791,1.2154204153830677,0.4020122847719137,1.2343068796589953,0.2716139609870653,0.006657696869785092,0.7562711460270384,0.40182314794551655,0.4803507191627339,0.14686221608090994,0.6425702025793196,0.5609745204550864,1.0259866111463225,0.007066050420978967,0.9517736479037547,0.8854408735319786,0.6830796066362219,0.18429549222022162,1.2190661364990139,0.3839652667084441
Ptger4,TRUE,TRUE,-1.12638541429807,0.00275444329323645,0.0344756927522853,Down after KD,-0.821048854143879,0.00124303507211695,0.012749978231741,Down after KD,prostaglandin E receptor 4 (subtype EP4) [Source:MGI Symbol;Acc:MGI:104311],protein_coding,"G protein-coupled receptor signaling pathway; signal transduction; negative regulation of cytokine production; response to lipid; regulation of ossification; immune response; adenylate cyclase-modulating G protein-coupled receptor signaling pathway; adenylate cyclase-activating G protein-coupled receptor signaling pathway; adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway; response to mechanical stimulus; response to prostaglandin E; negative regulation of inflammatory response; positive regulation of cytokine production; positive regulation of cell population proliferation; inflammatory response; positive regulation of interleukin-8 production; response to lipopolysaccharide; positive regulation of wound healing; bone development; positive regulation of gene expression; positive regulation of inflammatory response; JNK cascade; positive regulation of protein secretion; positive regulation of cytosolic calcium ion concentration; negative regulation of interleukin-8 production; negative regulation of tumor necrosis factor production; positive regulation of interleukin-10 production; positive regulation of smooth muscle cell migration; positive regulation of ossification; positive regulation of osteoblast differentiation; MAPK cascade; negative regulation of interleukin-1 alpha production; positive regulation of cell adhesion; positive regulation of bone resorption; ERK1 and ERK2 cascade; response to nematode; cAMP biosynthetic process; cellular response to prostaglandin E stimulus; positive regulation of mucus secretion; cellular response to mechanical stimulus; negative regulation of peptide secretion; positive regulation of circadian sleep/wake cycle, non-REM sleep; positive regulation of urine volume; positive regulation of matrix metallopeptidase secretion; positive regulation of protein modification process; regulation of circadian sleep/wake cycle, wakefulness; T-helper cell differentiation; chemokinesis; negative regulation of mucus secretion; ductus arteriosus closure; negative regulation of ductus arteriosus closure; negative regulation of small intestine smooth muscle contraction; positive regulation of calcitonin secretion; positive regulation of chemokinesis; positive regulation of substance P secretion; negative regulation of endothelin production; positive regulation of substance P secretion, neurotransmission",0.0018649490715090537,1.2488019021062313,0.2276679964121851,0.3326284290734208,0.07673605728399457,0.5471765749596135,0.5629533609844929,1.0288449439815925,0.0012198287612528174,0.8668894979348091,0.5443995345772503,1.2267294837522116,0.3790601107207783,1.2400478185340547,0.25911323386202134,0.0066704655000722705,0.8487989321624425,0.40471830560785593,0.5095341572780435,0.18645804818259,0.5742362575223261,0.47080684619639734,1.0270173530746873,0.0052072405553283225,0.8809685146269715,0.6729969125577713,0.6578729830590183,0.13471647916439122,1.235859661757114,0.35108365457023477
Matn2,TRUE,FALSE,0.848482295056744,4.46787819569073e-6,1.7873119933193e-4,Up after KD,0.355551451640896,0.163427789408546,0.404939941005428,Not DE,matrilin 2 [Source:MGI Symbol;Acc:MGI:109613],protein_coding,response to axon injury; neuron projection development; axon guidance; neuron migration; glial cell migration; dendrite regeneration; extracellular matrix organization,0.0032594867356974585,0.9974246168822559,0.9659916504544531,0.3132252991367356,0.06290542883408472,0.4571533222948595,0.4480106682348634,1.0261863766564345,0.002645047194884497,0.9874298114660155,0.9553396317871622,1.2096343787905037,0.4208927806048179,1.2187289536821524,0.3176306730501621,0.0061300169346638345,0.916036179588153,0.32554539122451753,0.37170014970784243,0.07828600827911039,0.6657816239607584,0.5922041774463782,1.0283424701975727,0.0034273668532601755,0.7950873643746496,0.4061980892806899,0.6023563131844619,0.07200702632254488,1.2534099145461184,0.3190903943979514
Ncald,TRUE,FALSE,0.694818676442543,0.00504373230774496,0.0533081126938155,Up after KD,0.101703271296766,0.574115685487218,0.792379167655929,Not DE,neurocalcin delta [Source:MGI Symbol;Acc:MGI:1196326],protein_coding,regulation of signal transduction; regulation of systemic arterial blood pressure; calcium-mediated signaling,0.0020943271965899748,1.1022927594127976,0.29426763676498147,0.3197169999290369,0.06732117678748899,0.36138313969140656,0.3339644020661396,1.0262387498546226,0.002603737361513356,1.148167401245019,0.5781519029473171,1.1968888804792348,0.44076355040105636,1.2474913276618214,0.24854089927764372,0.005273754894312709,0.8840745811372087,0.24312212548606968,0.3864901149512255,0.0757481180449449,0.7176571714727981,0.6652478852944147,1.0270065052163813,0.004479367778304287,0.7547256864968809,0.3191364213126381,0.6627557006452193,0.1406522917896224,1.2712285193503967,0.2908130465398924
Deptor,TRUE,TRUE,-0.895825106634484,0.0148378181848311,0.111796325225953,Down after KD,0.57262229673166,0.0264739187990796,0.125858540304885,Up after KD,DEP domain containing MTOR-interacting protein [Source:MGI Symbol;Acc:MGI:2146322],protein_coding,intracellular signal transduction; negative regulation of TOR signaling; G protein-coupled receptor signaling pathway; autophagosome assembly; positive regulation of autophagy; cellular response to nutrient levels; TORC1 signaling; negative regulation of autophagy; negative regulation of protein kinase activity; negative regulation of cell size,0.0023227056902649116,1.0865878107206703,0.3536707731404511,0.31176766605306094,0.06093526181153091,0.5085778298993743,0.5147156027648826,1.0269069427227997,0.0019720391420222426,0.966546353825518,0.8714264799256216,1.227851338431437,0.37724787499565177,1.2372561472006103,0.26402321919878363,0.00802046144292309,1.0590065836024707,0.6263048634805526,0.4443384792429434,0.1134947714680789,0.6165665870166992,0.5248959501156018,1.0271998136688913,0.004856572580341313,0.7581736925187187,0.35703178483020936,0.6299418196446255,0.09544075609769755,1.2398428328954203,0.3425514890924639
Has2,TRUE,FALSE,-0.573139896879688,0.0166665555579038,0.119889239559798,Down after KD,0.0220771857360944,0.907358789494013,0.963807318583363,Not DE,hyaluronan synthase 2 [Source:MGI Symbol;Acc:MGI:107821],protein_coding,positive regulation of cell population proliferation; positive regulation of substrate adhesion-dependent cell spreading; positive regulation of cell migration; glycosaminoglycan biosynthetic process; positive regulation of smooth muscle cell migration; cellular response to platelet-derived growth factor stimulus; bone morphogenesis; hyaluronan biosynthetic process; polysaccharide biosynthetic process; extracellular matrix assembly; positive regulation of keratinocyte proliferation; positive regulation of urine volume; renal water absorption; vasculogenesis; hyaluronan metabolic process; kidney development; estrous cycle; cellular response to interleukin-1; cellular response to tumor necrosis factor; cellular response to fluid shear stress; endocardial cushion to mesenchymal transition,0.0029488790425769213,1.0448257122201587,0.6130241418716615,0.30769590028716204,0.05853471387272174,0.39976018210814807,0.388224219741122,1.026310557513105,0.0024551189782829005,0.9724682018518781,0.8950778974113824,1.205186724259132,0.42265838762733865,1.2551993426197505,0.25085783660792127,0.008779266906669728,1.0009572598847063,0.9940547887056647,0.46759497287070556,0.13425833353257324,0.6405085148297353,0.5567788067734436,1.0266423390205575,0.0054441567608193246,0.8016490697634656,0.43451616137395477,0.6349968750378867,0.12434530231654173,1.2407533379661575,0.34904063635406135
Fbxo32,TRUE,FALSE,1.53257156433289,2.57951057156276e-4,0.00540239869422776,Up after KD,0.561176622143941,0.122726423037314,0.34063928794142,Not DE,F-box protein 32 [Source:MGI Symbol;Acc:MGI:1914981],protein_coding,cellular response to dexamethasone stimulus; protein ubiquitination; positive regulation of cardiac muscle cell apoptotic process; response to denervation involved in regulation of muscle adaptation; negative regulation of cardiac muscle hypertrophy; response to electrical stimulus involved in regulation of muscle adaptation; negative regulation of SCF-dependent proteasomal ubiquitin-dependent catabolic process; muscle atrophy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sqle,TRUE,FALSE,0.571674970802612,1.41072080440736e-23,8.25717161358643e-21,Up after KD,0.310991550994654,1.5144603793541e-8,8.44668845541646e-7,Not DE,squalene epoxidase [Source:MGI Symbol;Acc:MGI:109296],protein_coding,sterol biosynthetic process; lipid metabolic process; regulation of cell population proliferation; cholesterol metabolic process; sterol metabolic process; cholesterol biosynthetic process via lathosterol; cholesterol biosynthetic process; cholesterol biosynthetic process via desmosterol; response to biphenyl,9.262409287253266e-4,0.7786083861824322,0.07607469790470582,0.34852773608385423,0.09160475704709027,0.539457077106346,0.5511806097700801,1.0255310387676828,0.0035463473988555983,0.9665227420695265,0.8701041487482364,1.3613022000489565,0.198734105656383,1.2152680230149258,0.30495322688424414,0.008699310496986275,1.02338801733745,0.8768577732388436,0.4556958184146628,0.13705387111452214,0.6332669653778618,0.548301209110143,1.0270808755427696,0.006621078313454141,0.8074191900954085,0.4450308710722963,0.6291534073293583,0.10233121293372278,1.2400703207730333,0.3416940407381175
Khdrbs3,TRUE,FALSE,-0.54489754038,0.00368878303150114,0.0422918469899771,Down after KD,-0.0496850834802145,0.693497837008607,0.861635935377731,Not DE,"KH domain containing, RNA binding, signal transduction associated 3 [Source:MGI Symbol;Acc:MGI:1313312]",protein_coding,"mRNA processing; regulation of alternative mRNA splicing, via spliceosome; positive regulation of RNA splicing; regulation of mRNA splicing, via spliceosome; regulation of primary metabolic process",0.0027587400343437006,1.056156947906075,0.520626451534672,0.33029496638217726,0.07758907077426971,0.41751848776207906,0.4006676507617031,1.0260587820960565,0.0026633002299898756,1.0283601197560945,0.8965713830017453,1.2067460338422729,0.41933023626251253,1.2785342073472337,0.22516731684029637,0.0045264589418898705,0.881110294995067,0.17383895046051376,0.34990684231624136,0.057044022644777544,0.6714676777834504,0.5981805404468806,1.0258853563092687,0.0057394053633441754,0.7741859687790524,0.35656703264632716,0.6425456791548901,0.10937866255089856,1.2226341694592275,0.37244761900382817
Psca,TRUE,FALSE,0.577255676371811,0.0294105096611548,0.174906030984868,Up after KD,0.755337557216345,0.0399257310967048,0.166697473090834,Up after KD,prostate stem cell antigen [Source:MGI Symbol;Acc:MGI:1919623],protein_coding,acetylcholine receptor signaling pathway; negative regulation of ERK1 and ERK2 cascade; regulation of neurotransmitter receptor activity,0.0025464779290800387,0.8320630018909352,0.4728115710050174,0.30648844740779324,0.057518477724781074,0.44403231931550213,0.4309489844679828,1.0260300616405849,0.0027462246665323573,1.0276900073191793,0.8982795038555494,1.2417337161337543,0.3550537216625729,1.2502866226563272,0.24650904995153866,0.0059124387521788955,1.5344308333660577,0.2889861646154654,0.394468112328772,0.07753471849639244,0.6371078501145131,0.5515598054093831,1.026447060007244,0.0055026817033817,0.7567252654956781,0.32625722730893164,0.6063838112565271,0.07438712696958577,1.26804571518684,0.2941068014462367
Ly6a,TRUE,FALSE,0.743950167140185,0.00618908620103476,0.0614196306717066,Up after KD,0.688708036888935,0.034445913990544,0.151521014517929,Up after KD,lymphocyte antigen 6 family member A [Source:MGI Symbol;Acc:MGI:107527],protein_coding,response to bacterium; acetylcholine receptor signaling pathway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C1qtnf6,TRUE,FALSE,0.578081694205093,0.0197221877307932,0.135298479737808,Up after KD,0.734996835894847,1.09372539447075e-4,0.00182658320116132,Up after KD,C1q and tumor necrosis factor related protein 6 [Source:MGI Symbol;Acc:MGI:1919959],protein_coding,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lgals2,TRUE,FALSE,1.40219102909964,0.0370304103604837,NA,Up after KD,-0.996787104704808,0.0782003475443424,0.258738920692534,Not DE,"lectin, galactose-binding, soluble 2 [Source:MGI Symbol;Acc:MGI:895068]",protein_coding,cell-cell adhesion; T cell homeostasis; positive regulation of inflammatory response; positive regulation of apoptotic process,0.003132643812494861,0.9421209717948924,0.7518058152663107,0.31051633962408237,0.06084177722916638,0.45281495306748065,0.4420590469428423,1.0261870017673433,0.002465835058219614,1.0050574582960354,0.9810386124141731,1.205123720757043,0.42374022262117117,1.230850414971435,0.27822389165412137,0.001476518370626398,2.012836192119151,0.017611283384957193,0.4402736057739615,0.10429798329297883,0.5915899623202323,0.48874792788805244,1.0268434339785446,0.004491607183692978,0.7977703916553748,0.41251702334606055,0.6679594562858332,0.1464239368113191,1.145720780463769,0.5537694406369285
Pdgfb,TRUE,FALSE,-0.998271101650654,1.2252570181058e-15,2.89916665922439e-13,Down after KD,-1.09533105903907,6.32983492838862e-16,1.1339995180798e-13,Down after KD,"platelet derived growth factor, B polypeptide [Source:MGI Symbol;Acc:MGI:97528]",protein_coding,regulation of gene expression; positive regulation of macromolecule biosynthetic process; positive regulation of cell division; regulation of multicellular organismal process; positive regulation of endothelial cell proliferation; monocyte chemotaxis; cell surface receptor protein tyrosine kinase signaling pathway; positive regulation of cell population proliferation; response to wounding; gene expression; negative regulation of phosphatidylinositol biosynthetic process; negative regulation of platelet activation; positive regulation of gene expression; negative regulation of gene expression; positive regulation of cell-substrate adhesion; positive regulation of smooth muscle cell migration; positive regulation of cell migration; intracellular signal transduction; interleukin-18-mediated signaling pathway; positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway; cellular response to platelet-derived growth factor stimulus; positive regulation of MAPK cascade; positive regulation of blood vessel endothelial cell migration; positive regulation of mitotic nuclear division; negative regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; platelet-derived growth factor receptor signaling pathway; positive regulation of fibroblast proliferation; positive regulation of smooth muscle cell proliferation; positive chemotaxis; positive regulation of chemotaxis; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; cell chemotaxis; positive regulation of ERK1 and ERK2 cascade; cellular response to growth factor stimulus; positive regulation of glomerular mesangial cell proliferation; reactive oxygen species metabolic process; positive regulation of calcium ion import; positive regulation of intracellular signal transduction; positive regulation of vascular associated smooth muscle cell proliferation; positive regulation of vascular associated smooth muscle cell migration; negative regulation of vascular associated smooth muscle cell differentiation; positive regulation of reactive oxygen species metabolic process; positive regulation of DNA biosynthetic process; positive regulation of metanephric mesenchymal cell migration,0.003234121011518524,1.0819381285173701,0.8829868082966147,0.31803960680678667,0.06894363018101225,0.4608407023322084,0.45318718148236975,1.0263640330570623,0.002456074841802117,0.9866756932770697,0.94912887321827355,1.2154409264164943,0.4030960950113276,1.2215726004310274,0.29206669824541986,0.0073608026259928076,1.4566661757904722,0.49021659683010055,0.5004500690808045,0.1765315821867324,0.6756448610223766,0.6060429455914129,1.028590466632561,0.004520486428222492,0.8068690395336509,0.43900743465113756,0.6410036763585641,0.10726850806372412,1.2652200664436855,0.30301133268961417
Kif21a,TRUE,FALSE,0.54361498413773,2.61027123091472e-4,0.00544630888536635,Up after KD,0.28582505827448,0.073924769227607,0.248971559109976,Not DE,kinesin family member 21A [Source:MGI Symbol;Acc:MGI:109188],protein_coding,microtubule-based movement; regulation of axon guidance; regulation of microtubule polymerization; cortical microtubule organization; anterograde axonal transport; regulation of microtubule depolymerization,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Col2a1,TRUE,FALSE,0.771062822401775,3.88321177645534e-12,6.54321184332724e-10,Up after KD,-0.15130194210569,0.661976805125017,0.845513211549621,Not DE,"collagen, type II, alpha 1 [Source:MGI Symbol;Acc:MGI:88452]",protein_coding,regulation of gene expression; bone development; heart morphogenesis; tissue homeostasis; cartilage development; central nervous system development; ossification; skeletal system development; skeletal system morphogenesis; roof of mouth development; inner ear development; collagen fibril organization; chondrocyte differentiation; sensory perception of sound; inner ear morphogenesis; limb morphogenesis; visual perception; cellular response to BMP stimulus; cartilage condensation; proteoglycan metabolic process; endochondral ossification; cartilage development involved in endochondral bone morphogenesis; anterior head development; notochord development; limb bud formation; embryonic skeletal joint morphogenesis,3.466994570511302e-4,0.7450331005023763,0.04934126769469264,0.298832887922306,0.05264775871324971,0.4373952213500357,0.42251311040690914,1.0292022186777574,8.266240707926786e-4,1.0772563444273384,0.7240090536359566,1.352505594214456,0.20126043757083148,1.328821357818234,0.1480662107736792,0.007246520449525297,0.9125244737475224,0.5030096411315395,0.488085430543674,0.15568002390285152,0.6606074269429049,0.5847193951364823,1.0280775393192962,0.004305359025669043,0.8036299550286569,0.4302015143672956,0.6730340234234389,0.16508220854820757,1.280086446204834,0.2831398181566469
Ccdc184,TRUE,FALSE,-0.710354765682139,0.0324827432733022,0.18726831930658,Down after KD,-0.929270377419224,0.23901611732652,0.502065477219537,Not DE,coiled-coil domain containing 184 [Source:MGI Symbol;Acc:MGI:2146066],protein_coding,biological_process,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nckap5l,TRUE,FALSE,0.540759760021997,0.0313062659405042,0.182567899068876,Up after KD,0.220878791397637,0.297907549166843,0.566493866411828,Not DE,NCK-associated protein 5-like [Source:MGI Symbol;Acc:MGI:3609653],protein_coding,microtubule depolymerization; microtubule bundle formation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Csad,TRUE,FALSE,0.613440301698058,1.37007804441484e-6,6.51138373159721e-5,Up after KD,0.308095748642341,0.00256907307148024,0.022434800588761,Not DE,cysteine sulfinic acid decarboxylase [Source:MGI Symbol;Acc:MGI:2180098],protein_coding,carboxylic acid metabolic process; L-cysteine catabolic process; taurine biosynthetic process; taurine metabolic process; L-cysteine catabolic process to taurine,0.0032602300014445817,1.0038532222325682,0.9719360529797273,0.3130094713559447,0.06368126131913722,0.455876260742181,0.44590898707127963,1.026131619313271,0.0039650916420316444,0.9913061325617122,0.9665237304646789,1.2125823312750337,0.40857583502143,1.2210394686966697,0.2944008746501453,0.004116104527859985,0.8221469170483681,0.15673647064164548,0.4404565539480358,0.10565171049996173,0.6085527495816442,0.5114651586651496,1.0293477493978225,0.003003079975428642,0.7533972508096668,0.3119718058226848,0.6017279370060122,0.06893923396965498,1.2177553056149892,0.38574358573575207
Slc25a1,TRUE,FALSE,0.733158732991879,6.21666931253269e-10,7.07031076185817e-8,Up after KD,0.489837138331638,0.00249411706510135,0.021909688096403,Not DE,"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1 [Source:MGI Symbol;Acc:MGI:1345283]",protein_coding,transmembrane transport; mitochondrial citrate transmembrane transport,0.0016052364590752246,0.8102125751592736,0.17994732991723134,0.38124794072212437,0.13147670139809495,0.4957059002321895,0.49681245329820706,1.0266295411990862,0.001944968218034003,0.9622019943577939,0.8541024968792045,1.2184386013538204,0.3957552524266439,1.223242598309192,0.2896574079818634,0.005675460314034033,1.2221028120402997,0.2855905835662412,0.4139751105115531,0.0896534879240509,0.629893251694475,0.5421372526037831,1.0275229115578992,0.004258349696646403,0.7830732979796295,0.37724018701867706,0.6383408406808612,0.10596982058062629,1.312465574978437,0.24236350912594776
Dgkg,TRUE,FALSE,0.800848628436953,0.00476549664972759,0.0513040544449376,Up after KD,0.476378403528861,0.0420470347928954,0.172387010884603,Not DE,"diacylglycerol kinase, gamma [Source:MGI Symbol;Acc:MGI:105060]",protein_coding,signal transduction; phospholipase C-activating G protein-coupled receptor signaling pathway; lipid metabolic process; intracellular signal transduction; glycerolipid metabolic process; diacylglycerol metabolic process; regulation of dendrite development; phosphatidic acid biosynthetic process; lipid phosphorylation,0.003140900076966,1.0382526736314093,0.7569468913151908,0.3270999354607428,0.07946138938006136,0.45516273451148553,0.4449093989649826,1.0261472765710682,0.0024870550984456476,1.0153817620601437,0.9453418784390505,1.2362642852418624,0.37971133250120687,1.2168263221454574,0.30298824866030527,0.00494553235136523,1.207374542936364,0.2225201225703429,0.6143588484399793,0.3763041235437049,0.7349607450048933,0.6853873856159063,1.0308093608992701,0.0028235523461550855,0.8726360804321834,0.6357517551530607,0.6878277902188958,0.1863995242116315,1.29627835980955,0.25819007427466123
