Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
44	Kinase Activity (GO:0016301)	6/106	0.0651047040901516	0.543873935628589	0	0	2.19640831758034	6.00005703156153	PINK1;SYK;DGKA;SHPK;CAMK2A;PAPSS2
45	Water Transmembrane Transporter Activity (GO:0005372)	2/16	0.0669334995995002	0.543873935628589	0	0	5.21334762798177	14.0971823475226	SLC4A11;AQP5
46	Low-Density Lipoprotein Particle Binding (GO:0030169)	2/16	0.0669334995995002	0.543873935628589	0	0	5.21334762798177	14.0971823475226	SORL1;PLTP
47	Monoatomic Ion Channel Activity (GO:0005216)	3/37	0.075732056278915	0.543873935628589	0	0	3.22274436090226	8.31646502474012	PIEZO2;TRPV2;CLU
48	Peptidase Inhibitor Activity (GO:0030414)	3/37	0.075732056278915	0.543873935628589	0	0	3.22274436090226	8.31646502474012	CST3;PCSK1N;TFPI
49	Growth Factor Activity (GO:0008083)	5/85	0.0775961238676095	0.543873935628589	0	0	2.28596698113208	5.84347521403722	THPO;IL7;FGF18;NRTN;PTN
50	Glutamate Receptor Binding (GO:0035254)	2/18	0.0824329412737071	0.543873935628589	0	0	4.56121013133208	11.3837320900774	NETO1;CAMK2A
51	Receptor Ligand Activity (GO:0048018)	13/319	0.0883610738908135	0.543873935628589	0	0	1.55928054491273	3.78331941422991	SEMA5B;SEMA6C;TGFB3;SEMA3B;PTN;SEMA3F;THPO;IL7;CCL5;FGF18;NRTN;GAS6;IL17D
52	Ubiquitin-Like Protein Ligase Binding (GO:0044389)	12/289	0.0890610969783083	0.543873935628589	0	0	1.5893864196423	3.84382402959439	EGR2;PINK1;DTX3L;STAT2;USP2;TXNIP;FZD8;UBE2L6;APBB1;TRIB2;CLU;RIGI
53	Cysteine-Type Endopeptidase Inhibitor Activity Involved In Apoptotic Process (GO:0043027)	2/19	0.0905537771248107	0.543873935628589	0	0	4.29268292682927	10.3102147146191	RPS6KA1;GAS6
54	Metalloaminopeptidase Activity (GO:0070006)	2/19	0.0905537771248107	0.543873935628589	0	0	4.29268292682927	10.3102147146191	ERAP1;MMP17
55	Microtubule Plus-End Binding (GO:0051010)	2/19	0.0905537771248107	0.543873935628589	0	0	4.29268292682927	10.3102147146191	STIM1;MAPRE3
56	Actinin Binding (GO:0042805)	2/20	0.0988971106198267	0.543873935628589	0	0	4.05399207838232	9.37962115956574	SYNPO2;KCNN2
57	Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, NAD Or NADP As Acceptor (GO:0016620)	2/20	0.0988971106198267	0.543873935628589	0	0	4.05399207838232	9.37962115956574	ALDH6A1;ALDH1A1
58	Phosphatidic Acid Binding (GO:0070300)	2/20	0.0988971106198267	0.543873935628589	0	0	4.05399207838232	9.37962115956574	SMPD3;PLTP
59	Phosphatidylinositol Phospholipase C Activity (GO:0004435)	2/20	0.0988971106198267	0.543873935628589	0	0	4.05399207838232	9.37962115956574	PLCB4;CCL5
60	Pyridoxal Phosphate Binding (GO:0030170)	2/20	0.0988971106198267	0.543873935628589	0	0	4.05399207838232	9.37962115956574	PYGB;THNSL2
61	Cell-Cell Adhesion Mediator Activity (GO:0098632)	3/43	0.107265156408716	0.543873935628589	0	0	2.73848684210526	6.11353881921514	NTNG1;IGSF9;CD200
62	Metal Ion Binding (GO:0046872)	19/521	0.107960677660646	0.543873935628589	0	0	1.39093625498008	3.09620770986021	ARSA;GSN;GCA;IGFBP3;CDC42BPG;CIB2;FBLN1;SEPTIN4;CLU;CLYBL;CDH4;PINK1;STIM1;S100A16;DNER;MAN1C1;HACL1;APOE;PAM
63	GTPase Activator Activity (GO:0005096)	9/211	0.11425017910402	0.543873935628589	0	0	1.63165869818921	3.53966275221019	TBC1D8B;PREX1;RGS3;ALDH1A1;ASAP3;EVI5L;RAP1GAP;LLGL2;MTSS2
64	Copper Ion Binding (GO:0005507)	3/45	0.118745468131731	0.543873935628589	0	0	2.6078141783029	5.55666003987596	PRNP;MT3;PAM
65	Alpha-Actinin Binding (GO:0051393)	2/23	0.125089373150775	0.543873935628589	0	0	3.4743143035826	7.22215029601171	SYNPO2;KCNN2
66	Lipoprotein Particle Binding (GO:0071813)	2/23	0.125089373150775	0.543873935628589	0	0	3.4743143035826	7.22215029601171	SORL1;PLTP
67	Mitogen-Activated Protein Kinase Binding (GO:0051019)	2/23	0.125089373150775	0.543873935628589	0	0	3.4743143035826	7.22215029601171	ACE;NFATC1
68	Phospholipase C Activity (GO:0004629)	2/23	0.125089373150775	0.543873935628589	0	0	3.4743143035826	7.22215029601171	PLCB4;CCL5
69	Protein Tyrosine Kinase Activity (GO:0004713)	5/99	0.126312002272061	0.543873935628589	0	0	1.94409875551987	4.02234076118309	PDGFRA;SYK;ROR1;EPHB2;FGFR2
70	Sterol Esterase Activity (GO:0004771)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	LIPE
71	C3HC4-type RING Finger Domain Binding (GO:0055131)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	PINK1
72	L-leucine Transmembrane Transporter Activity (GO:0015190)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	SLC43A2
73	N-acylsphingosine Amidohydrolase Activity (GO:0017040)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	NAAA
74	Cobalamin Binding (GO:0031419)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	TCN2
75	Coreceptor Activity Involved In Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:1904929)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	ROR1
76	Diacylglycerol O-acyltransferase Activity (GO:0004144)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	DGAT2
77	Dihydropyrimidinase Activity (GO:0004157)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	DPYSL5
78	High-Density Lipoprotein Particle Binding (GO:0008035)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	PLTP
79	Intramolecular Oxidoreductase Activity, Interconverting Aldoses And Ketoses (GO:0016861)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	HYI
80	Malate Dehydrogenase Activity (GO:0016615)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	ME3
81	Olfactory Receptor Binding (GO:0031849)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	RTP4
82	Phosphatidylcholine-Sterol O-acyltransferase Activator Activity (GO:0060228)	1/5	0.126794900474016	0.543873935628589	0	0	9.11095505617978	18.8158027510383	APOE
83	Peptidase Activator Activity (GO:0016504)	2/24	0.134153770457757	0.543873935628589	0	0	3.31622036500085	6.66151932736982	PINK1;APH1B
84	Ubiquitin-Protein Transferase Activity (GO:0004842)	15/412	0.14222899979685	0.543873935628589	0	0	1.38548730866111	2.70213923761102	DTX3L;UBA7;PELI3;FBXO2;UBE2L6;FBXO44;FBXL22;RNF135;RNF144A;TRIM9;SH3RF2;TRIM7;RNF182;MARCHF9;PDZRN3
85	Protein Kinase Regulator Activity (GO:0019887)	5/103	0.142319051780589	0.543873935628589	0	0	1.86436272622256	3.6349179877837	CDKN1C;CCNA1;SOCS1;CCNG2;MT3
86	DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)	13/348	0.14300458101716	0.543873935628589	0	0	1.42214216274947	2.76589387861291	MEF2C;EGR2;EPAS1;DLX5;NFATC1;FOS;KLF15;ETV5;TBX3;DBP;NFIA;CREBRF;ATF3
87	MHC Class II Protein Complex Binding (GO:0023026)	2/25	0.143359900669768	0.543873935628589	0	0	3.17187372542622	6.16103808042135	GNAO1;CD81
88	Transcription Regulatory Region Nucleic Acid Binding (GO:0001067)	9/224	0.147934326488436	0.543873935628589	0	0	1.53196569104253	2.92756628049432	MEF2C;EGR2;CALCOCO1;DLX5;FOS;KLF15;ATF3;PAX2;ETV5
89	Cholesterol Binding (GO:0015485)	3/50	0.149262519783422	0.543873935628589	0	0	2.32978723404255	4.43136865300371	OSBPL7;CD81;PTCH1
90	Ubiquitin-Like Protein Ligase Activity (GO:0061659)	12/319	0.149561853133293	0.543873935628589	0	0	1.43182964729916	2.72054110352547	RNF144A;RNF135;TRIM9;SH3RF2;UFL1;EGR2;TRIM7;FBXO2;PELI3;PDZRN3;FBXO44;FBXL22
91	Ubiquitin Ligase Activator Activity (GO:1990757)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	ENTREP1
92	Vascular Endothelial Growth Factor Receptor Activity (GO:0005021)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	PDGFRA
93	MHC Class II Protein Binding (GO:0042289)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	CD81
94	NAD(P)H Oxidase H2O2-forming Activity (GO:0016174)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	MICAL1
95	NAD-dependent Protein Deacetylase Activity (GO:0034979)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	SIRT5
96	Aldehyde-Lyase Activity (GO:0016832)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	ALDOC
97	Alpha-Mannosidase Activity (GO:0004559)	1/6	0.150158943761567	0.543873935628589	0	0	7.28838951310861	13.8192305314842	MAN2B2
