Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
596	TORC2 Signaling (GO:0038203)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PINK1
597	Regulation Of Keratinocyte Apoptotic Process (GO:1902172)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	ZFP36
598	Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	ANGPT1
599	Regulation Of Macrophage Apoptotic Process (GO:2000109)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	MEF2C
600	Amylin Receptor Signaling Pathway (GO:0097647)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	RAMP2
601	Anterior/Posterior Axis Specification, Embryo (GO:0008595)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	TBX3
602	Regulation Of Monoatomic Anion Transport (GO:0044070)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	STC1
603	Regulation Of Morphogenesis Of A Branching Structure (GO:0060688)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	FGFR2
604	Regulation Of Neutrophil Activation (GO:1902563)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SYK
605	Regulation Of pro-B Cell Differentiation (GO:2000973)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	HES1
606	Regulation Of Protein Targeting (GO:1903533)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PINK1
607	Regulation Of Superoxide Metabolic Process (GO:0090322)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SYK
608	Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	GPD1L
609	Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	ENTREP1
610	Renal Filtration Cell Differentiation (GO:0061318)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	KLF15
611	Chondrocyte Development (GO:0002063)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SULF1
612	Reproductive System Development (GO:0061458)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	TBX3
613	Response To Heparin (GO:0071503)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SFRP1
614	Response To Manganese Ion (GO:0010042)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	ATP13A2
615	Detection Of Molecule Of Bacterial Origin (GO:0032490)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SSC5D
616	Detection Of Virus (GO:0009597)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	RIGI
617	Enamel Mineralization (GO:0070166)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	STIM1
618	Epithelial Tube Branching Involved In Lung Morphogenesis (GO:0060441)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	FGFR2
619	Gamma-Aminobutyric Acid Metabolic Process (GO:0009448)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	ALDH1A1
620	Gastrulation With Mouth Forming Second (GO:0001702)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	LRP5
621	Glomerular Epithelial Cell Differentiation (GO:0072311)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	KLF15
622	Glomerulus Vasculature Development (GO:0072012)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	ANGPT2
623	Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PTN
624	Tripartite Regional Subdivision (GO:0007351)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	TBX3
625	Glycolipid Transport (GO:0046836)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PLTP
626	Glycoside Metabolic Process (GO:0016137)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	NAGA
627	Glycosyl Compound Catabolic Process (GO:1901658)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	NAGA
628	Glyoxylate Metabolic Process (GO:0046487)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	HYI
629	Heparan Sulfate Proteoglycan Catabolic Process (GO:0030200)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SGSH
630	Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	CD81
631	Leukocyte Chemotaxis Involved In Inflammatory Response (GO:0002232)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PTN
632	Lipoprotein Metabolic Process (GO:0042157)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	APOE
633	Mesenchymal Cell Differentiation Involved In Kidney Development (GO:0072161)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PAX2
634	Mesenchymal To Epithelial Transition Involved In Metanephros Morphogenesis (GO:0003337)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PAX2
635	Mesodermal Cell Fate Commitment (GO:0001710)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PAX2
636	Multinuclear Osteoclast Differentiation (GO:0072674)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	TCTA
637	Negative Regulation Of Amino Acid Transport (GO:0051956)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SLC43A2
638	Negative Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042985)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	ITM2A
639	Negative Regulation Of Cell Size (GO:0045792)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	DEPTOR
640	Negative Regulation Of Erythrocyte Differentiation (GO:0045647)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	ZFP36
641	Negative Regulation Of Glial Cell Proliferation (GO:0060253)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	HES1
642	Negative Regulation Of Lamellipodium Organization (GO:1902744)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	KANK1
643	Negative Regulation Of Lens Fiber Cell Differentiation (GO:1902747)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SPRY1
644	Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SULF1
645	Negative Regulation Of Neuron Migration (GO:2001223)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	COL3A1
646	Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000623)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	DHX34
647	Pentose-Phosphate Shunt, Non-Oxidative Branch (GO:0009052)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SHPK
648	Podocyte Cell Migration (GO:0090521)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	KANK1
649	Positive Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002842)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	MR1
650	Positive Regulation Of Autophagy Of Mitochondrion In Response To Mitochondrial Depolarization (GO:1904925)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PINK1
651	Positive Regulation Of Cardiac Muscle Cell Differentiation (GO:2000727)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	MEF2C
652	Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PAX2
653	Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SFRP1
654	Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	SYK
655	Positive Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PTGIS
656	Proline Metabolic Process (GO:0006560)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PYCR1
657	Pronephros Development (GO:0048793)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	PAX2
658	Protein Import (GO:0017038)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	CLU
659	Protein Repair (GO:0030091)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	MSRB1
660	Protein Ufmylation (GO:0071569)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	UFL1
661	Radial Glial Cell Differentiation (GO:0060019)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	HES1
662	Regulation Of Blood Vessel Remodeling (GO:0060312)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	CST3
663	Regulation Of cGMP-mediated Signaling (GO:0010752)	1/5	0.126794900474016	0.469504495722036	0	0	9.11095505617978	18.8158027510383	RUNDC3A
664	Epithelial To Mesenchymal Transition (GO:0001837)	3/47	0.130657259173459	0.472154616517746	0	0	2.48902084757348	5.06559978995768	OLFM1;HEY1;TBX3
665	Sterol Homeostasis (GO:0055092)	4/73	0.131579462936894	0.472154616517746	0	0	2.11752504162232	4.29464640463853	DGAT2;LRP5;APOE;ABCD1
666	Amyloid Fibril Formation (GO:1990000)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	CDSN;GSN
667	Regulation Of Supramolecular Fiber Organization (GO:1902903)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	MAPRE3;APOE
668	Response To Copper Ion (GO:0046688)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	PRNP;MT3
669	Response To Purine-Containing Compound (GO:0014074)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	NT5E;CLU
670	Neuromuscular Junction Development (GO:0007528)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	CACNB4;PDZRN3
671	Positive Regulation Of BMP Signaling Pathway (GO:0030513)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	SCUBE3;SULF1
672	Positive Regulation Of Lipid Metabolic Process (GO:0045834)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	CREBL2;APOE
673	Regulation Of AMPA Receptor Activity (GO:2000311)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	CACNG7;MEF2C
674	Regulation Of Actin Nucleation (GO:0051125)	2/24	0.134153770457757	0.472154616517746	0	0	3.31622036500085	6.66151932736982	CARMIL1;GSN
675	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	6/130	0.136043426939985	0.472154616517746	0	0	1.76910177449844	3.52897083413231	COL3A1;COL1A2;DLX5;TGFB3;ATOH8;FOS
676	Gland Development (GO:0048732)	4/74	0.136351029181607	0.472154616517746	0	0	2.08716707021792	4.15872760253549	TGFB3;HES1;TBX3;FGFR2
677	Positive Regulation Of Protein Phosphorylation (GO:0001934)	14/377	0.136733796198775	0.472154616517746	0	0	1.41404271294343	2.81354812907352	PRNP;CEMIP;ANGPT1;CD81;TGFB3;CREBL2;MT3;PINK1;THPO;PDGFD;FGF18;CLDN19;MAPRE3;GAS6
678	Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	3/48	0.136764765315007	0.472154616517746	0	0	2.43358395989975	4.84159793787577	SYK;PELI3;GAS6
679	Protein Catabolic Process (GO:0030163)	5/102	0.13823723347858	0.472154616517746	0	0	1.88368021785645	3.72739625093007	FBXO2;APOE;CTSF;FBXO44;ADAMTS7
680	Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	3/49	0.14296788458825	0.472154616517746	0	0	2.38055737169009	4.630506075566	RPS6KA1;GAS6;PAX2
681	Regulation Of Chondrocyte Differentiation (GO:0032330)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	EFEMP1;ADAMTS7
682	Regulation Of Keratinocyte Proliferation (GO:0010837)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	ZFP36;FGFR2
683	Regulation Of Myelination (GO:0031641)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	EGR2;PTN
684	Bile Acid Biosynthetic Process (GO:0006699)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	HSD3B7;OSBPL7
685	Regulation Of Platelet Aggregation (GO:0090330)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	SYK;EMILIN1
686	Regulation Of Protein Processing (GO:0070613)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	PRNP;GAS1
687	Cellular Response To Hexose Stimulus (GO:0071331)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	GAS6;PAX2
688	Response To Zinc Ion (GO:0010043)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	PAM;KHK
689	Ventricular Cardiac Muscle Tissue Development (GO:0003229)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	HOPX;FGFR2
690	Metanephros Development (GO:0001656)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	PTCH1;PAX2
691	Positive Regulation Of Peptidase Activity (GO:0010952)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	PINK1;APH1B
692	Regulation Of Biomineral Tissue Development (GO:0070167)	2/25	0.143359900669768	0.472154616517746	0	0	3.17187372542622	6.16103808042135	HEY1;GAS6
693	Positive Regulation Of Protein Secretion (GO:0050714)	4/76	0.146099652217245	0.472154616517746	0	0	2.02898095835949	3.90267657926796	MYOM1;TGFB3;ATP13A2;APBB1
694	Regulation Of Ras Protein Signal Transduction (GO:0046578)	4/76	0.146099652217245	0.472154616517746	0	0	2.02898095835949	3.90267657926796	KANK1;SPRY1;STAMBP;EPHB2
695	Positive Regulation Of Kinase Activity (GO:0033674)	5/104	0.146452671015925	0.472154616517746	0	0	1.84543548694492	3.54517931845039	PDGFRA;ROR1;MAPRE3;GAS6;FGFR2
696	Positive Regulation Of Cell Death (GO:0010942)	3/50	0.149262519783422	0.472154616517746	0	0	2.32978723404255	4.43136865300371	PRNP;CLU;MT3
697	Regulation Of Collagen Fibril Organization (GO:1904026)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	EMILIN1
698	Regulation Of Endothelial Cell Chemotaxis To Fibroblast Growth Factor (GO:2000544)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	FGF18
699	Regulation Of Extracellular Matrix Assembly (GO:1901201)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	EMILIN1
700	Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PTH1R
701	Regulation Of Ketone Biosynthetic Process (GO:0010566)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SIRT5
702	Regulation Of Lens Fiber Cell Differentiation (GO:1902746)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SPRY1
703	Angiotensin-Activated Signaling Pathway (GO:0038166)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	CAMK2A
704	Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902108)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	CAMK2A
705	Regulation Of Natural Killer Cell Chemotaxis (GO:2000501)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	CCL5
706	Axon Extension Involved In Axon Guidance (GO:0048846)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SEMA3F
707	Bleb Assembly (GO:0032060)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	MYLK
708	Calcitonin Family Receptor Signaling Pathway (GO:0097646)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	RAMP2
709	Cardiac Pacemaker Cell Development (GO:0060926)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	TBX3
710	Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	ANGPT1
711	Regulation Of Smooth Muscle Cell Differentiation (GO:0051150)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	FGFR2
712	Cellular Response To Caffeine (GO:0071313)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	GSTM2
713	Cellular Response To Laminar Fluid Shear Stress (GO:0071499)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	KLF2
714	Cellular Response To Prostaglandin E Stimulus (GO:0071380)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SFRP1
715	Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	NFATC1
716	Cholesterol Catabolic Process (GO:0006707)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	APOE
717	Response To Caffeine (GO:0031000)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	GSTM2
718	Delamination (GO:0060232)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	CDSN
719	Dendrite Arborization (GO:0140059)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PTN
720	Dorsal Aorta Development (GO:0035907)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	HEY1
721	Dorsal Aorta Morphogenesis (GO:0035912)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	HEY1
722	Sterol Catabolic Process (GO:0016127)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	APOE
723	Exocrine System Development (GO:0035272)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	FGFR2
724	Forebrain Neuron Development (GO:0021884)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	FGFR2
725	Free Ubiquitin Chain Polymerization (GO:0010994)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	RNF135
726	Galactose Metabolic Process (GO:0006012)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	GALT
727	Glucan Catabolic Process (GO:0009251)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PYGB
728	Glycogen Catabolic Process (GO:0005980)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PYGB
729	Ureter Development (GO:0072189)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PAX2
730	Heart Trabecula Formation (GO:0060347)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	HEY1
731	Hyaluronan Biosynthetic Process (GO:0030213)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	CEMIP
732	Interleukin-3-Mediated Signaling Pathway (GO:0038156)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SYK
733	Intracellular Triglyceride Homeostasis (GO:0035356)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	DGAT2
734	Locomotor Rhythm (GO:0045475)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	USP2
735	Metanephric Nephron Tubule Development (GO:0072234)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PAX2
736	Mitotic Nuclear Membrane Disassembly (GO:0007077)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	LPIN1
737	Monoacylglycerol Biosynthetic Process (GO:0006640)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	DGAT2
738	Negative Regulation Of Dendritic Cell Apoptotic Process (GO:2000669)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	GAS6
739	Negative Regulation Of Lymphocyte Differentiation (GO:0045620)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SFRP1
740	Negative Regulation Of Oligodendrocyte Differentiation (GO:0048715)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	HES1
741	Negative Regulation Of Response To Reactive Oxygen Species (GO:1901032)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PYCR1
742	Negative Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048387)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	CYP26B1
743	Negative Regulation Of Ruffle Assembly (GO:1900028)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	KANK1
744	Neuron Projection Extension Involved In Neuron Projection Guidance (GO:1902284)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SEMA3F
745	Neurotransmitter Receptor Transport, Postsynaptic Endosome To Lysosome (GO:0098943)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	CACNG7
746	Neurotrophin TRK Receptor Signaling Pathway (GO:0048011)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	DDIT4
747	Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	ZFP36
748	Nucleobase Catabolic Process (GO:0046113)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	DPYSL5
749	Pharyngeal Arch Artery Morphogenesis (GO:0061626)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	HES1
750	Placenta Blood Vessel Development (GO:0060674)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	HEY1
751	Polyamine Biosynthetic Process (GO:0006596)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PAOX
752	Positive Regulation Of Activation Of Janus Kinase Activity (GO:0010536)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	CCL5
753	Positive Regulation Of Amyloid-Beta Clearance (GO:1900223)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	APOE
754	Positive Regulation Of Cell Killing (GO:0031343)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SYK
755	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	GSN
756	Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SFRP1
757	Positive Regulation Of Mitophagy In Response To Mitochondrial Depolarization (GO:0098779)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PINK1
758	Positive Regulation Of Necrotic Cell Death (GO:0010940)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	MT3
759	Positive Regulation Of Steroid Metabolic Process (GO:0045940)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	APOE
760	Positive Regulation Of Synaptic Plasticity (GO:0031915)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	EPHB2
761	Proteoglycan Catabolic Process (GO:0030167)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	SGSH
762	Regulation Of SA Node Cell Action Potential (GO:0098907)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	HCN2
763	Regulation Of Anion Channel Activity (GO:0010359)	1/6	0.150158943761567	0.472154616517746	0	0	7.28838951310861	13.8192305314842	PRNP
764	Cellular Response To Organonitrogen Compound (GO:0071417)	5/105	0.150637117115056	0.472154616517746	0	0	1.82688679245283	3.4580802712115	MEF2C;SFRP1;CIB2;CLU;HCN2
765	Lysosomal Transport (GO:0007041)	5/105	0.150637117115056	0.472154616517746	0	0	1.82688679245283	3.4580802712115	AP4M1;PINK1;DTX3L;ATP13A2;SORL1
766	Regulation Of Immune Response (GO:0050776)	4/77	0.151073140125074	0.472154616517746	0	0	2.00108350746846	3.78203019506341	RNF135;COL3A1;SYK;ERAP1
767	Monoatomic Cation Homeostasis (GO:0055080)	4/77	0.151073140125074	0.472154616517746	0	0	2.00108350746846	3.78203019506341	CIB2;SLC4A11;ATP13A2;MT3
768	Negative Regulation Of Apoptotic Process (GO:0043066)	17/482	0.151292666337827	0.472154616517746	0	0	1.34097230871424	2.53247867773838	MEF2C;ANGPT1;TGFB3;CLU;MT3;PAX2;TBX3;IFIT3;NRBP2;SH3RF2;PINK1;SFRP1;TCIM;IL7;RPS6KA1;APOE;GAS6
769	Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	2/26	0.152693734315892	0.472154616517746	0	0	3.0395559724828	5.71230167444526	GNAO1;CTSF
770	Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	2/26	0.152693734315892	0.472154616517746	0	0	3.0395559724828	5.71230167444526	NETO1;ANK2
771	Camera-Type Eye Development (GO:0043010)	2/26	0.152693734315892	0.472154616517746	0	0	3.0395559724828	5.71230167444526	EFEMP1;PAX2
772	Cardiac Muscle Cell Development (GO:0055013)	2/26	0.152693734315892	0.472154616517746	0	0	3.0395559724828	5.71230167444526	PDGFRA;MYH11
773	Cell-Cell Adhesion Mediated By Cadherin (GO:0044331)	2/26	0.152693734315892	0.472154616517746	0	0	3.0395559724828	5.71230167444526	CDH4;PLEKHA7
