Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
118	SMAD Protein Signal Transduction (GO:0060395)	4/51	0.0238000925634702	0.395608546571891	0	0	3.90030965937469	14.5796141825752	BMP4;MAGI2;FOS;GDF6
119	Regulation Of Smoothened Signaling Pathway (GO:0008589)	4/51	0.0238000925634702	0.395608546571891	0	0	3.90030965937469	14.5796141825752	SHH;STK36;GAS1;KIF7
120	Cholesterol Transport (GO:0030301)	4/51	0.0238000925634702	0.395608546571891	0	0	3.90030965937469	14.5796141825752	STARD4;LIPG;ABCG4;LDLR
121	Lipid Droplet Organization (GO:0034389)	3/29	0.0238389612227086	0.395608546571891	0	0	5.281210592686	19.7328948756914	SQLE;CIDEB;SFI1
122	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	5/77	0.0250958709914259	0.407701181752093	0	0	3.1859477124183	11.7403828261353	STAT5A;BMP4;TNFSF12;VEGFB;PGF
123	Cartilage Development (GO:0051216)	4/52	0.0253594496103391	0.407701181752093	0	0	3.81885758998435	14.032788813111	BMP4;COL2A1;TRPV4;OGN
124	Cellular Response To Organonitrogen Compound (GO:0071417)	6/105	0.0258784534944115	0.407701181752093	0	0	2.78316180674671	10.1706322301263	SESN2;ATP2B4;CIB2;AHR;FOLR1;CFTR
125	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	6/105	0.0258784534944115	0.407701181752093	0	0	2.78316180674671	10.1706322301263	BNIP3;CIDEB;TRIB3;CHAC1;PDK2;PDK1
126	Apoptotic Process (GO:0006915)	10/228	0.026178007335288	0.407701181752093	0	0	2.11358671909131	7.69944901882357	CASP12;TNFSF12;BNIP3;DDIT4;PRUNE2;PMP22;CIDEB;DHCR24;AHR;GDF6
127	Long-Chain Fatty Acid Metabolic Process (GO:0001676)	5/78	0.0263585194067023	0.407701181752093	0	0	3.14214343271555	11.4247195844304	GSTM2;ACOT2;HACL1;ACSL3;FADS1
128	Lipid Droplet Formation (GO:0140042)	2/12	0.0263949968265797	0.407701181752093	0	0	9.14018691588785	33.2207478814401	SQLE;SFI1
129	Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)	2/12	0.0263949968265797	0.407701181752093	0	0	9.14018691588785	33.2207478814401	LPCAT3;PLB1
130	Regulation Of T Cell Differentiation In Thymus (GO:0033081)	2/12	0.0263949968265797	0.407701181752093	0	0	9.14018691588785	33.2207478814401	BMP4;SHH
131	Carboxylic Acid Transport (GO:0046942)	4/53	0.0269789380470424	0.413539752660009	0	0	3.74073009485484	13.5141310863674	SLC43A1;SLC16A9;SLC16A4;SLC7A2
132	Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	3/31	0.0284208391631332	0.429456266035394	0	0	4.90347942455671	17.4594888373804	NREP;PCSK6;FOLR1
133	Negative Regulation Of TOR Signaling (GO:0032007)	4/54	0.0286589340880193	0.429456266035394	0	0	3.66572769953052	13.0217280290158	CASTOR2;SESN2;DDIT4;TNFAIP8L1
134	Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	4/54	0.0286589340880193	0.429456266035394	0	0	3.66572769953052	13.0217280290158	VEGFB;LGALS9;PTN;PGF
135	acyl-CoA Biosynthetic Process (GO:0071616)	2/13	0.0307570168480665	0.446009614468382	0	0	8.3088360237893	28.9283519292372	SLC25A1;ACSS2
136	Substrate-Dependent Cell Migration (GO:0006929)	2/13	0.0307570168480665	0.446009614468382	0	0	8.3088360237893	28.9283519292372	SHTN1;ITGA11
137	Thymus Development (GO:0048538)	2/13	0.0307570168480665	0.446009614468382	0	0	8.3088360237893	28.9283519292372	SHH;EPHB3
138	Regulation Of Cellular Ketone Metabolic Process (GO:0010565)	2/13	0.0307570168480665	0.446009614468382	0	0	8.3088360237893	28.9283519292372	PDK4;PDK2
139	Gluconeogenesis (GO:0006094)	3/32	0.0308741715194746	0.446009614468382	0	0	4.73415165953323	16.4645998412106	SLC25A1;SLC37A4;PCK2
140	Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)	3/33	0.033435099751402	0.472800565498699	0	0	4.57611241217799	15.550312000549	STING1;STAT2;ISG15
141	Signal Transduction By P53 Class Mediator (GO:0072331)	3/33	0.033435099751402	0.472800565498699	0	0	4.57611241217799	15.550312000549	MYO6;SESN2;PDK2
142	Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	3/33	0.033435099751402	0.472800565498699	0	0	4.57611241217799	15.550312000549	CEMIP;GSTM2;TRPC1
143	Ceramide Transport (GO:0035627)	2/14	0.0353813480540405	0.483304400629343	0	0	7.61604361370717	25.4495465811841	ABCA2;PLTP
144	Serine Family Amino Acid Metabolic Process (GO:0009069)	2/14	0.0353813480540405	0.483304400629343	0	0	7.61604361370717	25.4495465811841	SRR;CTH
145	Smooth Muscle Contraction (GO:0006939)	2/14	0.0353813480540405	0.483304400629343	0	0	7.61604361370717	25.4495465811841	APBB1;MYLK
146	Glucosamine-Containing Compound Metabolic Process (GO:1901071)	2/14	0.0353813480540405	0.483304400629343	0	0	7.61604361370717	25.4495465811841	RENBP;CHST3
147	Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)	2/14	0.0353813480540405	0.483304400629343	0	0	7.61604361370717	25.4495465811841	VEGFB;PGF
148	Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924)	3/34	0.0361029501476948	0.489829215517373	0	0	4.42826924529727	14.7079679855389	VEGFB;GAS1;PGF
149	Glucose Metabolic Process (GO:0006006)	4/59	0.0379761178097558	0.502059250594803	0	0	3.33162612035851	10.8970753699718	SLC25A1;DCXR;SLC37A4;PCK2
150	Hexose Biosynthetic Process (GO:0019319)	3/35	0.03887692006755	0.502059250594803	0	0	4.2896662763466	13.9300671670554	SLC25A1;SLC37A4;PCK2
151	Liver Development (GO:0001889)	3/35	0.03887692006755	0.502059250594803	0	0	4.2896662763466	13.9300671670554	PHF1;PCSK9;PCK2
152	Neutral Amino Acid Transport (GO:0015804)	3/35	0.03887692006755	0.502059250594803	0	0	4.2896662763466	13.9300671670554	SLC6A9;SLC43A1;SLC7A11
153	One-Carbon Compound Transport (GO:0019755)	3/35	0.03887692006755	0.502059250594803	0	0	4.2896662763466	13.9300671670554	SLC4A11;AQP5;CFTR
