Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cellular Response To Hypoxia (GO:0071456)	1/72	0.695491465694316	0.770794140326233	0	0	0.846884990927158	0.307534884064257	BNIP3
Response To Ionizing Radiation (GO:0010212)	1/72	0.695491465694316	0.770794140326233	0	0	0.846884990927158	0.307534884064257	RAD9B
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.695491465694316	0.770794140326233	0	0	0.846884990927158	0.307534884064257	NCALD
Plasma Membrane Organization (GO:0007009)	1/72	0.695491465694316	0.770794140326233	0	0	0.846884990927158	0.307534884064257	PLSCR4
Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	1/72	0.695491465694316	0.770794140326233	0	0	0.846884990927158	0.307534884064257	SESN2
Dephosphorylation (GO:0016311)	2/147	0.695937734703027	0.770794140326233	0	0	0.828774535809019	0.300426695209886	PLPP6;PXYLP1
Cellular Response To Decreased Oxygen Levels (GO:0036294)	1/73	0.700488145448616	0.774319687128951	0	0	0.835080095432856	0.297270005537637	BNIP3
Positive Regulation Of Secretion By Cell (GO:1903532)	1/73	0.700488145448616	0.774319687128951	0	0	0.835080095432856	0.297270005537637	CFTR
Regulation Of Rho Protein Signal Transduction (GO:0035023)	1/73	0.700488145448616	0.774319687128951	0	0	0.835080095432856	0.297270005537637	ADGRG1
Axon Guidance (GO:0007411)	2/149	0.703004463306471	0.776595957839854	0	0	0.817414965986395	0.288050525959409	SHH;EPHB3
Regulation Of Fat Cell Differentiation (GO:0045598)	1/75	0.710237605139575	0.783058852129875	0	0	0.81242745813298	0.277976693602684	TRIB3
Regulation Of Stress Fiber Assembly (GO:0051492)	1/75	0.710237605139575	0.783058852129875	0	0	0.81242745813298	0.277976693602684	ARAP1
Defense Response To Gram-negative Bacterium (GO:0050829)	1/75	0.710237605139575	0.783058852129875	0	0	0.81242745813298	0.277976693602684	OPTN
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	5/364	0.713002956558593	0.784737182043216	0	0	0.835395076039378	0.282588851719953	BMP4;C1QTNF1;ADM2;LGALS9;VSIR
Protein Modification By Small Protein Conjugation (GO:0032446)	5/364	0.713002956558593	0.784737182043216	0	0	0.835395076039378	0.282588851719953	RNF157;CAND2;ISG15;FBXO32;PCMTD1
Positive Regulation Of Protein Modification Process (GO:0031401)	3/225	0.714930436887634	0.784737182043216	0	0	0.81126960293627	0.272237766688904	BMP4;VEGFB;PGF
Wnt Signaling Pathway (GO:0016055)	1/76	0.714993029901647	0.784737182043216	0	0	0.801554192229039	0.268907392050698	DIXDC1
Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.714993029901647	0.784737182043216	0	0	0.801554192229039	0.268907392050698	LGALS9
Positive Regulation Of Protein Secretion (GO:0050714)	1/76	0.714993029901647	0.784737182043216	0	0	0.801554192229039	0.268907392050698	TM7SF3
Regulation Of Ras Protein Signal Transduction (GO:0046578)	1/76	0.714993029901647	0.784737182043216	0	0	0.801554192229039	0.268907392050698	SYNGAP1
Protein Ubiquitination (GO:0016567)	6/434	0.716365965635686	0.785229532654858	0	0	0.840466416280898	0.280349438361141	RNF157;CAND2;ISG15;FBXO32;RNF122;PCMTD1
Regulation Of Cell Migration (GO:0030334)	6/434	0.716365965635686	0.785229532654858	0	0	0.840466416280898	0.280349438361141	COL1A1;SHH;DAAM2;RUFY3;MAGI2;VSIR
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	1/77	0.719670645459008	0.787771417778635	0	0	0.790967064901518	0.260197797933158	SHTN1
Positive Regulation Of JNK Cascade (GO:0046330)	1/77	0.719670645459008	0.787771417778635	0	0	0.790967064901518	0.260197797933158	PLCB1
Epithelium Development (GO:0060429)	2/154	0.720075933967169	0.787771417778635	0	0	0.790323886639676	0.259541264786678	GSTK1;SHH
