Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Monoamine GPCRs WP570	2/33	0.220557590441742	0.514218983165151	0	0	2.35235732009926	3.55581494374324	ADRB1;ADRB2
G1 to S cell cycle control WP413	3/61	0.223390213997976	0.514218983165151	0	0	1.88686155042779	2.82809450581694	CDKN1C;CCNA1;CCNG2
Irinotecan Pathway WP475	1/10	0.237539212935637	0.536662666261994	0	0	4.04827299209322	5.81907893612671	CES1D
Amino Acid metabolism WP662	4/95	0.249659328493492	0.547701432526928	0	0	1.60377475631713	2.22549083302757	PCX;ALDH1A1;PYCR1;ACSS1
Gene regulatory network modelling somitogenesis  WP2852	1/11	0.257945212713433	0.547701432526928	0	0	3.64325842696629	4.93664457121852	HES1
Ptf1a related regulatory pathway WP201	1/11	0.257945212713433	0.547701432526928	0	0	3.64325842696629	4.93664457121852	HES1
Wnt Signaling in Kidney Disease WP3857	2/37	0.260382648250507	0.547701432526928	0	0	2.08308764406325	2.80300899530181	LRP5;FZD8
Neural Crest Differentiation WP2074	4/101	0.285195792258544	0.58972689246682	0	0	1.50410623798707	1.88702061766471	TCF7L1;DLX5;HES1;FGFR2
Oxidation by Cytochrome P450 WP1274	2/40	0.290317310222694	0.590311864119477	0	0	1.91833711859386	2.37256247973872	CYP26B1;CYP2U1
Serotonin and anxiety-related events WP2140	1/13	0.29713632943869	0.590852989190117	0	0	3.03573657927591	3.6840613055466	FOS
Microglia Pathogen Phagocytosis Pathway WP3626	2/41	0.300269551883502	0.590852989190117	0	0	1.86905277336797	2.24861010733776	SYK;RAC3
Oxidative Damage WP1496	2/42	0.310198183301073	0.593014095078974	0	0	1.82223264540338	2.13300327975539	CDKN1C;C1RA
Estrogen metabolism WP1264	1/14	0.315950132624043	0.593014095078974	0	0	2.80207433016422	3.22846846362317	GSTM1
Keap1-Nrf2 WP1245	1/14	0.315950132624043	0.593014095078974	0	0	2.80207433016422	3.22846846362317	EPHB2
Alzheimers Disease WP2075	3/75	0.32501007939371	0.600776207364131	0	0	1.51887531328321	1.70706257272323	PLCB4;APBB1;APOE
Tryptophan metabolism WP79	2/44	0.329961544138979	0.600825498282917	0	0	1.73528097918342	1.92404339379329	CYP2J6;ALDH1A1
Glucuronidation WP1241	1/16	0.352083104100143	0.631678510297315	0	0	2.42821473158552	2.53478431698892	PGM5
Complement Activation, Classical Pathway WP200	1/17	0.369428728408727	0.642553534152301	0	0	2.27633426966292	2.26676784691639	C1RA
EDA Signalling in Hair Follicle Development WP3652	1/18	0.386310830349123	0.642553534152301	0	0	2.14232209737828	2.03759034043219	PTCH1
Eicosanoid Synthesis WP318	1/18	0.386310830349123	0.642553534152301	0	0	2.14232209737828	2.03759034043219	PTGIS
Leptin Insulin Overlap WP578	1/18	0.386310830349123	0.642553534152301	0	0	2.14232209737828	2.03759034043219	SOCS1
Serotonin and anxiety WP2141	1/18	0.386310830349123	0.642553534152301	0	0	2.14232209737828	2.03759034043219	FOS
Glycolysis and Gluconeogenesis WP157	2/51	0.397630678356951	0.642553534152301	0	0	1.48684764712639	1.37121795642623	PCX;ALDOC
Chemokine signaling pathway WP2292	6/190	0.398743914335614	0.642553534152301	0	0	1.18852223226761	1.09276999267044	PREX1;PLCB4;GNG7;CCL5;STAT2;ADCY5
Nucleotide Metabolism WP87	1/19	0.402741773948853	0.642553534152301	0	0	2.02320016645859	1.84001897968938	RRM2B
Proteasome Degradation WP519	2/52	0.407051503185469	0.642553534152301	0	0	1.45703564727955	1.30960630846987	UBA7;PSMB9
Hypertrophy Model WP202	1/20	0.418733593973042	0.642553534152301	0	0	1.91661738616203	1.66845448608251	ATF3
Insulin Signaling WP65	5/159	0.421346579772001	0.642553534152301	0	0	1.1829821122274	1.02245091211277	CAP1;LIPE;SOCS1;RPS6KA1;FOS
MAPK signaling pathway WP493	5/159	0.421346579772001	0.642553534152301	0	0	1.1829821122274	1.02245091211277	NTF5;MEF2C;TGFB3;HSPB2;FOS
EBV LMP1 signaling WP1243	1/22	0.449446408812489	0.660632070784622	0	0	1.73390404851079	1.38667009369609	CCL5
