Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Actin Filament Bundle Organization (GO:0061572)	1/33	0.0388793298193351	0.0735800400786482	0	0	27.0978260869565	87.994568412846	AIF1L
Cardiac Muscle Contraction (GO:0060048)	1/33	0.0388793298193351	0.0735800400786482	0	0	27.0978260869565	87.994568412846	TNNT2
Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	1/33	0.0388793298193351	0.0735800400786482	0	0	27.0978260869565	87.994568412846	LIF
Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	1/34	0.0400345775570758	0.074036547537058	0	0	26.2753623188406	84.5544249233016	PDGFB
Regulation Of DNA Biosynthetic Process (GO:2000278)	1/34	0.0400345775570758	0.074036547537058	0	0	26.2753623188406	84.5544249233016	PDGFB
Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)	1/34	0.0400345775570758	0.074036547537058	0	0	26.2753623188406	84.5544249233016	PDGFB
Regulation Of Blood Circulation (GO:1903522)	1/34	0.0400345775570758	0.074036547537058	0	0	26.2753623188406	84.5544249233016	TNNT2
Semaphorin-Plexin Signaling Pathway (GO:0071526)	1/34	0.0400345775570758	0.074036547537058	0	0	26.2753623188406	84.5544249233016	SEMA7A
Regulation Of Axon Extension (GO:0030516)	1/35	0.0411884945546998	0.0758242740666065	0	0	25.5012787723785	81.3387849278667	SEMA7A
DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)	1/36	0.0423410822826446	0.0772438663264463	0	0	24.7714285714286	78.3271940226764	PLK2
Neural Crest Cell Migration (GO:0001755)	1/36	0.0423410822826446	0.0772438663264463	0	0	24.7714285714286	78.3271940226764	SEMA7A
Regulation Of Gene Expression (GO:0010468)	4/1127	0.0432899668154257	0.0786207917499884	0	0	3.35761353517364	10.5423504262342	EGR1;NAB2;LEF1;PDGFB
Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/37	0.0434923421950775	0.0786357079866356	0	0	24.0821256038647	75.5015673111947	PDGFB
Positive Regulation Of Axonogenesis (GO:0050772)	1/38	0.0446422757586846	0.0803560963656322	0	0	23.4300822561692	72.8458591376336	SEMA7A
Positive Regulation Of Cell Differentiation (GO:0045597)	2/283	0.0448828300969315	0.0804316203064481	0	0	6.3717243610482	19.775920648053	LEF1;KCTD11
Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	1/39	0.0457908844272047	0.0813390710220084	0	0	22.812356979405	70.3457862679196	PDGFB
Positive Regulation Of ATP-dependent Activity (GO:0032781)	1/39	0.0457908844272047	0.0813390710220084	0	0	22.812356979405	70.3457862679196	TNNT2
Negative Regulation Of Secretion By Cell (GO:1903531)	1/40	0.0469381696680576	0.0826519944154927	0	0	22.2263099219621	67.9885946816342	LIF
Protein Localization To Chromosome (GO:0034502)	1/40	0.0469381696680576	0.0826519944154927	0	0	22.2263099219621	67.9885946816342	LEF1
Regulation Of Chemokine Production (GO:0032642)	1/41	0.0480841329275167	0.0830735589436767	0	0	21.6695652173913	65.7628622467989	EGR1
Heart Contraction (GO:0060047)	1/41	0.0480841329275167	0.0830735589436767	0	0	21.6695652173913	65.7628622467989	TNNT2
Negative Regulation Of Proteolysis (GO:0045861)	1/41	0.0480841329275167	0.0830735589436767	0	0	21.6695652173913	65.7628622467989	TIMP1
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	1/41	0.0480841329275167	0.0830735589436767	0	0	21.6695652173913	65.7628622467989	EREG
Stress-Activated MAPK Cascade (GO:0051403)	1/42	0.049228775670327	0.0830735589436767	0	0	21.1399787910923	63.6583309650532	PTGER4
Positive Regulation Of Neuron Differentiation (GO:0045666)	1/42	0.049228775670327	0.0830735589436767	0	0	21.1399787910923	63.6583309650532	KCTD11
Keratinocyte Differentiation (GO:0030216)	1/42	0.049228775670327	0.0830735589436767	0	0	21.1399787910923	63.6583309650532	EREG
Cardiac Ventricle Morphogenesis (GO:0003208)	1/42	0.049228775670327	0.0830735589436767	0	0	21.1399787910923	63.6583309650532	TNNT2
Modulation By Host Of Symbiont Process (GO:0051851)	1/42	0.049228775670327	0.0830735589436767	0	0	21.1399787910923	63.6583309650532	LEF1
Monocyte Chemotaxis (GO:0002548)	1/42	0.049228775670327	0.0830735589436767	0	0	21.1399787910923	63.6583309650532	PDGFB
mRNA Transcription (GO:0009299)	1/43	0.0503720993417929	0.0846502084374528	0	0	20.6356107660455	61.6657638260865	EREG
