"Gene","Variable","HR","Lower95","Upper95","SE","Pvalue"
"SOX15","Proneural Subtype",1.10465783340907,0.686833291734332,1.776659552758,0.242453083413732,0.681413058117309
"SOX15","MGMT (unmethylated)",1.13300462114838,0.769733920418796,1.66771846412218,0.197240074573467,0.526667118989604
"KLF11","KLF11",0.957747776434851,0.716804248180047,1.27968103648222,0.147850509486462,0.770294544967387
"KLF11","Recurrence (recurrent)",0.322936811141759,0.0940103684582609,1.10932640410521,0.629629729803101,0.0726250492687836
"KLF11","Recurrence (secondary)",0.441310897496215,0.0578823146928239,3.36467726424665,1.03641583920394,0.429957746504597
"KLF11","Age",1.02587990325812,1.00869167163889,1.04336102448326,0.00862085740383657,0.00303844020070635
"KLF11","Mesenchymal Subtype",1.0150974814316,0.655067369977307,1.57300293684981,0.223474434155549,0.946539447976717
"KLF11","Proneural Subtype",1.2276944927262,0.772027977346959,1.95230459477621,0.236673993774531,0.386077080709906
"KLF11","MGMT (unmethylated)",1.24587394439851,0.839257837747616,1.84949346376896,0.201572352512344,0.275443602249957
"PLAGL1","PLAGL1",0.807356519709662,0.650168560176445,1.00254701602428,0.110478408699026,0.0527528161355015
"PLAGL1","Recurrence (recurrent)",0.313655045815547,0.0932717201895378,1.05476223195665,0.618775067145013,0.0609578278782664
"PLAGL1","Recurrence (secondary)",0.57976932962376,0.0755818956443429,4.44726177753048,1.03951580440088,0.599998433787347
"PLAGL1","Age",1.02480605812191,1.00739701545752,1.04251595016528,0.00874178889430554,0.0050626996759869
"PLAGL1","Mesenchymal Subtype",1.25873367964802,0.788821054284699,2.00858035884576,0.238433964931175,0.334508212402562
"PLAGL1","Proneural Subtype",1.14801667006665,0.726048271664101,1.81522679164319,0.233766844106416,0.554865528299123
"PLAGL1","MGMT (unmethylated)",1.29817642221864,0.887577776817791,1.89872039073186,0.19399318363532,0.178559163553581
"RUNX1","RUNX1",0.853151675460809,0.253803771854341,2.86783673868846,0.618570513894585,0.797371828327105
"RUNX1","Recurrence (recurrent)",0.31395124038303,0.0926642467656879,1.06368297135439,0.622590510554719,0.0627721603717431
"RUNX1","Recurrence (secondary)",0.455000500293695,0.0603716064693649,3.42918579402995,1.03051873992707,0.444786031714828
"RUNX1","Age",1.02587294972542,1.00861355849654,1.04342768358884,0.00865691159630695,0.00317059521560285
"RUNX1","Mesenchymal Subtype",1.01306777892715,0.652510361762595,1.57285827910545,0.224448712028577,0.953872461052974
"RUNX1","Proneural Subtype",1.21235876452061,0.768450392117034,1.91269831987554,0.232630358226263,0.407792433986916
"RUNX1","MGMT (unmethylated)",1.23197693227153,0.844203410685249,1.79786902355344,0.192851475646974,0.279356583068336
